rollout/ep_len_mean,short_std,short_mean,time/iterations,return_std,long_mean,return_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,long_std,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,train/n_updates,train/loss
20.0,0.093217514,0.06074458,213,0.8526507,-0.4111355,1.471139,57,7634,3.3788235599999994,1.9045573,436224,-0.025323864609526937,0.19560546875,0.07264255202026107,1e-05,0.8850132003426552,0.2,-1.9670795504003764,0.015512411,2120,-0.0077231768518686295
20.0,0.0917044,0.06148612,214,0.85952204,-0.38704422,1.4339054,57,7669,3.2908823799999993,1.8965181,438272,-0.023800814733840527,0.17646484375,0.06208389647072181,1e-05,0.9101709648966789,0.2,-1.948766475915909,0.0142348865,2130,-0.012036259286105633
20.0,0.09353409,0.057763584,215,0.8511532,-0.3940021,1.4368691,57,7703,3.28764704,1.8832276,440320,-0.024710965933627448,0.14921875,0.07150896509410813,1e-05,0.8937546759843826,0.2,-1.964118592441082,0.015883403,2140,-0.016343403607606888
20.0,0.080373086,0.053151563,216,0.8360444,-0.39012486,1.4307717,57,7738,3.220588199999999,1.8730199,442368,-0.0220932478987379,0.17890625,0.07468638526042923,1e-05,0.8885312080383301,0.2,-1.9125419668853283,0.0142549835,2150,-0.01919509284198284
20.0,0.08420424,0.049953602,217,0.8523367,-0.38773435,1.4157474,57,7774,3.2935294099999997,1.8483613,444416,-0.02330458408105187,0.177587890625,0.0680634910124354,1e-05,0.8983622044324875,0.2,-1.9459314573556186,0.016973605,2160,-0.0007901620119810104
20.0,0.100476235,0.062491722,218,0.86717945,-0.41418266,1.4441435,57,7808,3.3061764499999997,1.8893172,446464,-0.02256670701026451,0.17939453125,0.0671655819285661,1e-05,0.9018661454319954,0.2,-1.9202682003378868,0.014137136,2170,-0.03556288778781891
20.0,0.104204744,0.061152197,219,0.8571513,-0.39243305,1.4209807,57,7844,3.2232352699999995,1.8714757,448512,-0.022700646927114577,0.176611328125,0.07416442069225013,1e-05,0.896396815776825,0.2,-1.9284704845398664,0.013810491,2180,0.020452937111258507
20.0,0.10215685,0.0580552,220,0.85622704,-0.4019611,1.4013944,57,7880,3.2332353500000006,1.8989449,450560,-0.02661878067010548,0.18037109375,0.08023155720438808,1e-05,0.8846582025289536,0.2,-1.9657434057444334,0.01590718,2190,-0.01985211670398712
20.0,0.09991,0.060018145,221,0.84386843,-0.38588572,1.4030938,57,7918,3.24735293,1.8407029,452608,-0.0256954367418075,0.151708984375,0.07790529363555834,1e-05,0.8864653557538986,0.2,-1.9544993434101343,0.012592995,2200,-0.0029622651636600494
20.0,0.097492814,0.055530824,222,0.8672926,-0.39005965,1.4175217,57,7953,3.232941180000001,1.8610297,454656,-0.019449421332683414,0.13828125,0.07486992112826556,1e-05,0.8897718191146851,0.2,-1.9421586871147156,0.013356909,2210,-0.0018298067152500153
20.0,0.102858506,0.075060025,223,0.82322395,-0.40285295,1.3692605,57,7989,3.1388235599999996,1.8169624,456704,-0.022363987533026375,0.172412109375,0.08813610688084736,1e-05,0.8778448551893234,0.2,-1.9274896647781135,0.016803538,2220,0.017201300710439682
20.0,0.08023797,0.051779862,224,0.8372152,-0.4165947,1.436197,57,8025,3.2373528999999994,1.8349289,458752,-0.022683013780624605,0.129541015625,0.06910117180086672,1e-05,0.8911700695753098,0.2,-1.943485240265727,0.011298344,2230,0.019202440977096558
20.0,0.06795956,0.04153332,225,0.85298204,-0.3954454,1.4150946,57,8060,3.2676470699999998,1.8486189,460800,-0.025701030777418053,0.210498046875,0.06564974572975188,1e-05,0.9012050703167915,0.2,-1.9229572083801032,0.014314499,2240,-0.004911921918392181
20.0,0.10221685,0.059493497,226,0.8399838,-0.42116356,1.4223211,57,8097,3.2147058800000003,1.8903986,462848,-0.022478119224251712,0.195751953125,0.06657353896298446,1e-05,0.9046082869172096,0.2,-1.9089201495051384,0.018201184,2250,0.035442180931568146
20.0,0.07564239,0.046426613,227,0.8670053,-0.38038248,1.4633744,57,8133,3.34235299,1.7810286,464896,-0.02669816430134233,0.19755859375,0.06989797424757853,1e-05,0.8947846740484238,0.2,-1.911984421685338,0.01569099,2260,0.010989286005496979
20.0,0.083862565,0.051910803,228,0.8850943,-0.3892759,1.4225157,57,8168,3.2820588,1.777025,466944,-0.02841172253829427,0.208154296875,0.07464852261473424,1e-05,0.89267847687006,0.2,-1.8864543914794922,0.018077567,2270,-0.0018355697393417358
20.0,0.09267155,0.05586695,229,0.862835,-0.38946855,1.4483054,57,8206,3.31794118,1.8973283,468992,-0.02364373267046176,0.15341796875,0.08566089586820454,1e-05,0.8830689564347267,0.2,-1.8959639929234982,0.015258041,2280,0.05313217639923096
20.0,0.09285083,0.060996808,230,0.85519594,-0.40989482,1.4293354,57,8243,3.25411763,1.8854897,471040,-0.025169905051006934,0.160546875,0.07600378840579651,1e-05,0.8926341533660889,0.2,-1.8720629036426544,0.014208633,2290,0.00674021802842617
20.0,0.10392801,0.05872096,231,0.8709111,-0.4098688,1.4416388,57,8280,3.28411762,1.8167431,473088,-0.02810194970079465,0.206201171875,0.06917364615947008,1e-05,0.8976894468069077,0.2,-1.8781956739723682,0.015266037,2300,-0.02368602529168129
20.0,0.08653637,0.054815374,232,0.85041225,-0.40222675,1.4018909,57,8315,3.2114705999999997,1.8423969,475136,-0.026746598203317262,0.17490234375,0.07681913131382316,1e-05,0.8919309228658676,0.2,-1.854379987716675,0.014730126,2310,-0.009341197088360786
20.0,0.07400083,0.044975042,233,0.84490234,-0.40201235,1.4184536,57,8350,3.2955882199999995,1.821334,477184,-0.02230102607863955,0.13310546875,0.07207698978018015,1e-05,0.8936943560838699,0.2,-1.848833929747343,0.015024524,2320,-0.0018238537013530731
20.0,0.068519324,0.040412202,234,0.8629945,-0.41435182,1.4262121,57,8384,3.2364705899999997,1.8429613,479232,-0.021970852339291014,0.14716796875,0.07136647449806333,1e-05,0.8960224762558937,0.2,-1.8453494306653737,0.014898003,2330,-0.029454762116074562
20.0,0.0715272,0.044600606,235,0.83311677,-0.40669763,1.3700209,57,8417,3.1979412000000003,1.9679288,481280,-0.02937343428202439,0.2162109375,0.0773626949521713,1e-05,0.8893415406346321,0.2,-1.857622156664729,0.018961255,2340,0.019988667219877243
20.0,0.105051085,0.059197523,236,0.831347,-0.41807827,1.4243526,57,8451,3.3111764400000006,1.9152099,483328,-0.027918912304448894,0.213330078125,0.06900089481496252,1e-05,0.8923802822828293,0.2,-1.8476610258221626,0.016302476,2350,0.003999423235654831
20.0,0.08735448,0.054667033,237,0.8318769,-0.4130224,1.3856845,57,8487,3.24352939,1.8978848,485376,-0.02907313947507646,0.203857421875,0.0625223456765525,1e-05,0.9014485254883766,0.2,-1.8575715281069278,0.016724657,2360,-0.01696743071079254
20.0,0.08049075,0.052249294,238,0.80518657,-0.3974804,1.358702,57,8523,3.0964705799999996,1.8815314,487424,-0.01844000510900514,0.136865234375,0.062226279586320744,1e-05,0.9057618752121925,0.2,-1.8728501737117766,0.0130012985,2370,-0.004605751484632492
20.0,0.12006345,0.08144355,239,0.8373295,-0.39313853,1.4297477,57,8560,3.2588235400000003,1.7883035,489472,-0.025273957019089723,0.183349609375,0.05982713094563223,1e-05,0.9028539881110191,0.2,-1.8577779456973076,0.016163826,2380,0.0021846704185009003
20.0,0.1243822,0.08773221,240,0.85879344,-0.39050782,1.4473917,57,8597,3.30294122,1.7950989,491520,-0.02149817481986247,0.13974609375,0.0761664922698401,1e-05,0.8851495534181595,0.2,-1.8641652591526507,0.0130322585,2390,-0.007007326930761337
20.0,0.16144371,0.10048231,241,0.855279,-0.42859966,1.4642075,57,8635,3.30235292,1.7940857,493568,-0.02238013023888925,0.14033203125,0.0704528400558047,1e-05,0.8978710174560547,0.2,-1.850594725087285,0.013656054,2400,-0.021285269409418106
20.0,0.12861258,0.08224917,242,0.83238035,-0.398009,1.4050643,57,8670,3.2091176200000002,1.8571765,495616,-0.027081304276362062,0.173828125,0.06716454636771232,1e-05,0.8985900431871414,0.2,-1.8510588340461254,0.015902683,2410,-0.002251073718070984
20.0,0.16504739,0.09346145,243,0.8821175,-0.3920101,1.4658718,57,8705,3.3423529100000002,1.8386298,497664,-0.022103024835814722,0.139404296875,0.06892289068200626,1e-05,0.8942475542426109,0.2,-1.830090795457363,0.013401495,2420,0.018162740394473076
20.0,0.15874596,0.11606987,244,0.84222895,-0.42840496,1.4623528,57,8740,3.27117647,1.7820257,499712,-0.024404555234650616,0.16142578125,0.0767479830305092,1e-05,0.8951432704925537,0.2,-1.854949936643243,0.016874515,2430,8.495151996612549e-05
20.0,0.10366266,0.063098565,245,0.8463814,-0.38300025,1.4810848,57,8777,3.3650000099999993,1.8133627,501760,-0.022034501054440624,0.1306640625,0.06988123924238607,1e-05,0.8947644382715225,0.2,-1.8684923533350228,0.012815486,2440,-0.005821900442242622
