long_std,time/total_timesteps,return_mean,short_std,time/fps,return_std,time/iterations,time/time_elapsed,long_mean,rollout/ep_len_mean,rollout/ep_rew_mean,short_mean,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/clip_range,train/policy_gradient_loss
0.19256335,338000,19.85941,0.05153225,97,2.6934865,169,3483,0.0030001826,2000.0,414.15,0.0469394,5.005013465881348,6.734890094399452,1e-05,-0.018208338573458605,6.6495675e-05,1680,0.00039255619049072266,0.0015625,0.2,-0.00023314302961807698
0.18316883,340000,19.771835,0.062281996,97,2.3506985,170,3504,0.0027132868,2000.0,413.74,0.08405829,3.1131248474121094,6.555011471360922,1e-05,-0.016129481166717596,5.686909e-05,1690,0.08363360166549683,0.0005859375,0.2,-1.962052483577281e-05
0.19218375,342000,19.398249,0.055207007,97,2.589573,171,3524,0.0014280411,2000.0,412.89,0.06976818,2.410856246948242,5.4117241956293585,1e-05,-0.017690263513941318,0.00015838366,1700,0.011655867099761963,0.0033203125,0.2,-0.0003224193016649224
0.18555212,344000,19.60497,0.09712209,97,2.7351851,172,3544,0.0015189061,2000.0,413.56,0.10005676,3.014355421066284,6.5288283884525296,1e-05,-0.015710331044101623,5.4519624e-05,1710,0.009139716625213623,0.000830078125,0.2,-0.000230616339831613
0.18688625,346000,19.59271,0.051310863,97,2.6090724,173,3565,0.0022851839,2000.0,413.89,0.053987086,6.317111968994141,7.231707289069891,1e-05,-0.015380902416654862,1.9484432e-05,1720,0.027891457080841064,4.8828125e-05,0.2,-3.9182850741781294e-05
0.18027715,348000,19.683596,0.055495225,97,2.497442,174,3585,0.0026209778,2000.0,413.84,0.08718311,15.306699752807617,6.676787254214287,1e-05,-0.014912069830461405,0.00017191085,1730,0.010798513889312744,0.0025390625,0.2,-0.00024750852753641084
0.18615185,350000,19.562008,0.07447391,97,2.683393,175,3605,0.003544645,2000.0,413.38,0.11404196,3.226774215698242,6.087515761703253,1e-05,-0.01561610418430064,9.4334304e-05,1740,0.021786749362945557,0.001806640625,0.2,-0.00030547787609975786
0.1869261,352000,19.926374,0.06765103,97,2.7389293,176,3626,0.0032587822,2000.0,414.25,0.10504997,2.7053637504577637,6.789193166047335,1e-05,-0.014699977097916418,5.4909033e-05,1750,0.03462797403335571,0.000830078125,0.2,-0.00037304843281162905
0.18205677,354000,19.343307,0.07166122,97,3.0927584,177,3646,0.0031993107,2000.0,414.22,0.08883249,5.153226852416992,6.857945615798235,1e-05,-0.016474554786691444,5.088342e-05,1760,0.0742388367652893,0.00107421875,0.2,-0.00021948409703327344
0.18609728,356000,20.29942,0.05303911,97,2.6080525,178,3667,0.0025532441,2000.0,416.35,0.06472674,3.302299737930298,8.784639331698418,1e-05,-0.014954879085416905,5.4335454e-05,1770,0.06769102811813354,0.001318359375,0.2,-0.00010003848728956655
0.17138676,358000,20.223387,0.06703521,97,2.4699519,179,3687,0.0022429465,2000.0,416.27,0.08353998,3.1988964080810547,5.64424836859107,1e-05,-0.014292002258298454,3.0273135e-05,1780,0.17075848579406738,0.000244140625,0.2,-5.16579530085437e-05
0.18460862,360000,20.217966,0.046124358,97,2.6499362,180,3707,0.0037128706,2000.0,417.18,0.07102621,1.3764358758926392,6.228738564252853,1e-05,-0.0189676263515139,5.533133e-05,1790,-0.05500435829162598,0.00107421875,0.2,-1.2086036440450698e-05
0.18491277,362000,20.499855,0.07403442,97,2.9844494,181,3727,0.0028570923,2000.0,417.34,0.09925723,2.03033447265625,6.11340452209115,1e-05,-0.01592815677577164,9.294017e-06,1800,0.12063813209533691,0.00048828125,0.2,-5.646156496368349e-05
0.19874226,364000,20.123829,0.083860986,97,2.5238078,182,3748,0.0029267455,2000.0,417.44,0.07719565,2.8161773681640625,8.1299226783216,1e-05,-0.01615965474775294,2.263242e-05,1810,0.07362061738967896,4.8828125e-05,0.2,3.950391546823084e-05
0.18804967,366000,20.769312,0.05699149,97,3.0147212,183,3768,0.0012477846,2000.0,417.62,0.08184892,2.2587227821350098,5.629891328513622,1e-05,-0.015504600430722349,0.0005674116,1820,0.09967601299285889,0.005078125,0.2,-0.0008644776971777901
0.19225158,368000,20.639618,0.06627777,97,2.8703415,184,3789,0.0011413441,2000.0,417.95,0.05883715,4.170454025268555,8.194873053580523,1e-05,-0.01480627447599545,1.824394e-05,1830,0.09470200538635254,0.0,0.2,-1.7814691818784923e-05
0.18665935,370000,20.626663,0.05996095,97,2.8941698,185,3809,0.0020425257,2000.0,417.54,0.07740067,2.6329591274261475,7.679926355928183,1e-05,-0.0160465799679514,5.0301605e-06,1840,0.059690892696380615,0.0,0.2,-3.204195818398148e-05
0.18610355,372000,20.39185,0.07841801,97,2.6600475,186,3830,0.0018562648,2000.0,417.42,0.11608408,1.798854947090149,7.226501120626926,1e-05,-0.01557000316970516,8.111916e-05,1850,0.11461913585662842,0.0009765625,0.2,-0.00016292558575514704
0.185457,374000,20.52046,0.043395206,97,3.2714252,187,3851,0.0017790647,2000.0,418.21,0.061885267,1.7254782915115356,5.45257823728025,1e-05,-0.018298779908218422,2.1581975e-05,1860,0.1998317837715149,0.000634765625,0.2,-9.430259669898077e-05
0.18744342,376000,20.458496,0.077301204,97,3.0638862,188,3871,0.0022621942,2000.0,417.85,0.09466242,7.708222389221191,8.171048693358898,1e-05,-0.01561816387111321,1.951761e-05,1870,0.22641050815582275,0.0,0.2,-8.276970766019076e-06
0.18729837,378000,20.267275,0.08144952,97,2.7995512,189,3892,0.0034825865,2000.0,418.55,0.08953658,2.7071099281311035,6.89064237177372,1e-05,-0.01615467090741731,8.118877e-05,1880,0.24843013286590576,0.00107421875,0.2,-8.69873256306164e-05
0.18448043,380000,20.262205,0.05208716,97,3.1005576,190,3912,0.003480893,2000.0,418.08,0.053136535,1.731496810913086,7.384291410446167,1e-05,-0.017286280647385865,3.292694e-05,1890,0.01920032501220703,0.000537109375,0.2,-0.00014192955859471112
0.18408932,382000,20.010098,0.064272135,97,3.0346422,191,3932,0.0033235033,2000.0,418.07,0.09116565,2.0640389919281006,7.665108225494623,1e-05,-0.01438133006595308,6.807895e-05,1900,0.19025027751922607,0.001123046875,0.2,-0.00027560472080949693
0.18287115,384000,19.840004,0.053479515,97,2.8059556,192,3953,0.0022846858,2000.0,417.95,0.08977942,5.452726364135742,7.639975804835558,1e-05,-0.01875760372786317,8.230825e-05,1910,0.16245532035827637,0.000537109375,0.2,-0.00022069686092436315
0.18834278,386000,19.981031,0.05197351,97,2.8921528,193,3974,0.0037505692,2000.0,417.8,0.063689426,2.422339677810669,6.305940455198288,1e-05,-0.02082359069463564,0.00017984252,1920,0.19886332750320435,0.00390625,0.2,-0.0005837395234266296
0.18514523,388000,19.733648,0.06154649,97,2.8021214,194,3994,0.001970215,2000.0,417.17,0.047149394,1.9583088159561157,6.415982305258512,1e-05,-0.020760979381157084,0.00078597956,1930,0.22826194763183594,0.003369140625,0.2,-0.0005065309276687912
0.18240783,390000,19.815516,0.05278288,97,2.3776386,195,4015,0.0028797223,2000.0,417.59,0.072634935,5.1446638107299805,6.310779148340226,1e-05,-0.02359386286625522,7.2875206e-05,1940,0.19445675611495972,0.0013671875,0.2,-0.00011587295739445835
0.18836859,392000,20.40525,0.054537274,97,2.8335135,196,4035,0.0014846341,2000.0,417.62,0.07616394,1.5045788288116455,5.5452932111918924,1e-05,-0.020720710647583473,0.00030370808,1950,-0.054889798164367676,0.004150390625,0.2,-0.0003758114704396576
0.19113056,394000,19.859491,0.039698258,97,2.6535637,197,4056,0.0030898193,2000.0,416.68,0.035988033,4.341835975646973,7.573177100718022,1e-05,-0.01990603554586414,4.2836182e-05,1960,0.030320823192596436,0.000390625,0.2,-8.377038757316768e-05
0.18469864,396000,19.30487,0.07843021,97,2.6211078,198,4076,0.0024285358,2000.0,416.38,0.10141194,13.218435287475586,7.0449229665100574,1e-05,-0.022490512451622636,0.00027874662,1970,-0.0060738325119018555,0.00283203125,0.2,-7.216739177238197e-05
0.18854216,398000,19.238626,0.06536992,97,2.8843913,199,4096,0.0021257778,2000.0,415.82,0.08157731,3.453115701675415,7.024351609498263,1e-05,-0.019795693893684074,9.105593e-05,1980,-0.04505622386932373,0.001171875,0.2,-0.0001413388250512071
0.17763919,400000,19.371517,0.0567773,97,2.8573253,200,4117,0.005059056,2000.0,416.07,0.082544826,11.989133834838867,8.066117483377457,1e-05,-0.018024156332830898,5.225613e-05,1990,0.01757735013961792,0.000927734375,0.2,-0.00014337664179038257
0.18362103,402000,18.791187,0.046412643,97,2.4547584,201,4138,0.003568141,2000.0,415.83,0.04800338,5.570241451263428,7.890521588921547,1e-05,-0.018247928596974817,0.0001986844,2000,0.03635275363922119,0.002392578125,0.2,-0.00022951464634388686
0.18096296,404000,18.901484,0.057549592,97,2.5716305,202,4158,0.0015369254,2000.0,415.55,0.07933136,3.381235122680664,5.911111161857844,1e-05,-0.022019846667535602,9.8306395e-05,2010,0.007608473300933838,0.000927734375,0.2,-1.9432464614510537e-05
0.19326346,406000,18.815369,0.08143322,97,2.5467808,203,4179,0.0020136442,2000.0,415.91,0.11435634,3.736762285232544,6.513102921843529,1e-05,-0.017907806488074128,8.65816e-05,2020,0.00033974647521972656,0.001708984375,0.2,-0.00027013095386791975
0.1789688,408000,18.842243,0.04296629,97,2.5714753,204,4199,0.0025704303,2000.0,415.74,0.047127757,3.0610973834991455,6.523472891002894,1e-05,-0.017746289342176168,8.5624575e-05,2030,-0.022045493125915527,0.002197265625,0.2,-0.00016727136971894652
0.19153203,410000,19.272314,0.055097926,97,2.5200307,205,4220,0.002456848,2000.0,416.67,0.049966294,1.7719542980194092,6.583881664276123,1e-05,-0.01879123038961552,6.104508e-05,2040,-0.0064623355865478516,0.0005859375,0.2,-6.476791168097407e-06
0.18310483,412000,20.627422,0.066043705,97,2.7484696,206,4240,0.0027743506,2000.0,418.75,0.07808229,2.7699506282806396,6.334821595996618,1e-05,-0.01460763887007488,4.4282555e-05,2050,-0.008071184158325195,0.001171875,0.2,-0.0001262978243175894
0.19061153,414000,21.111279,0.05333717,97,2.6097476,207,4261,0.0031454072,2000.0,418.7,0.06970256,4.90609073638916,7.547339348495006,1e-05,-0.017079935973742976,5.0681818e-05,2060,0.0024599432945251465,0.0015625,0.2,-0.0001686108866124414
0.18636067,416000,20.331865,0.06480698,97,2.4749599,208,4281,0.0017130665,2000.0,418.47,0.10260422,2.610194444656372,6.599872777611017,1e-05,-0.01884429079364054,1.6329694e-05,2070,0.021440982818603516,0.00078125,0.2,1.3362939353100955e-05
0.18433854,418000,20.081863,0.079867266,97,2.69151,209,4302,0.0015708827,2000.0,418.01,0.0894329,1.6585485935211182,5.869172711297869,1e-05,-0.02032499406632269,0.00032846173,2080,0.018349528312683105,0.00400390625,0.2,-0.00038154942449182273
0.1887677,420000,20.751783,0.048363503,97,2.8520124,210,4322,0.0028561172,2000.0,419.29,0.03726101,4.201470851898193,7.136702673137188,1e-05,-0.021296863176394253,0.0002225338,2090,0.004286646842956543,0.002294921875,0.2,-0.00016756633121985942
0.19266775,422000,20.896027,0.06271826,97,2.7828562,211,4343,0.002569093,2000.0,419.8,0.07459007,2.8591322898864746,7.637332005053759,1e-05,-0.015067658266343643,6.359859e-05,2100,0.04394441843032837,0.00078125,0.2,-0.00011078536626882852
0.18696761,424000,20.521067,0.0471725,97,2.9611635,212,4363,0.00239045,2000.0,419.13,0.06952999,3.497908353805542,7.3628395341336725,1e-05,-0.017746762091701385,9.5454074e-05,2110,0.03292036056518555,0.0013671875,0.2,-0.00018632715073181317
0.18696104,426000,20.849136,0.05482121,97,2.595197,213,4384,0.0039985417,2000.0,419.63,0.07440466,3.8183770179748535,8.40371211618185,1e-05,-0.020942201820435002,3.779179e-05,2120,0.043279826641082764,0.000634765625,0.2,-6.2100964714773e-05
