return_mean,short_mean,short_std,time/time_elapsed,time/fps,long_mean,time/total_timesteps,return_std,rollout/ep_len_mean,long_std,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/value_loss
18.35855,0.14750886,0.09496485,4299,100,0.003954241,432000,2.421095,2000.0,0.1765194,216,378.59,9.765625e-05,0.24716168642044067,1e-05,2150,-0.02204350597166922,0.2,1.7352606e-05,-7.853558636270464e-05,1.1759188175201416,5.863626386225223
17.853281,0.12949419,0.07851306,4318,100,0.0008571,434000,2.5857775,2000.0,0.17904595,217,377.7,0.00322265625,0.2354373335838318,1e-05,2160,-0.021274032324436122,0.2,0.00014418561,-0.0004694634015322663,3.7928314208984375,4.370635317265988
17.897509,0.15474014,0.07342354,4338,100,0.0030354753,436000,2.4854767,2000.0,0.18600516,218,377.05,0.0,0.15527838468551636,1e-05,2170,-0.0213016219669953,0.2,9.474694e-06,-1.063960517058149e-05,3.4611291885375977,5.645935119688511
18.086937,0.23098658,0.08149568,4358,100,0.0024275384,438000,2.4939747,2000.0,0.18186238,219,378.07,0.001318359375,0.0751003623008728,1e-05,2180,-0.019677075822255575,0.2,4.983996e-05,-0.0003861004748614505,2.9680025577545166,5.634438946470619
17.623137,0.10638487,0.09026197,4378,100,0.004125845,440000,2.4363437,2000.0,0.18527001,220,377.64,4.8828125e-05,0.19762039184570312,1e-05,2190,-0.01774076397123281,0.2,3.7287915e-05,-0.00014967117604101077,3.3043105602264404,4.94623843356967
18.086424,0.13493487,0.07288179,4397,100,0.0026787843,442000,2.6995478,2000.0,0.18579651,221,379.29,0.000732421875,0.20335882902145386,1e-05,2200,-0.01734443371242378,0.2,3.6906218e-05,-7.171510515036061e-05,6.91464900970459,4.688550634682178
18.966719,0.14321978,0.099611126,4417,100,0.002941517,444000,2.520847,2000.0,0.18208176,222,380.52,0.00029296875,0.2816457152366638,1e-05,2210,-0.01644919308600947,0.2,2.5798101e-05,-0.00010609802266117185,1.4929447174072266,5.274704213812948
19.610765,0.25457212,0.065592095,4437,100,0.0030950503,446000,2.2280154,2000.0,0.18355352,223,380.67,0.0013671875,0.22867703437805176,1e-05,2220,-0.0152645497553749,0.2,4.644197e-05,-0.00014258466108003632,2.3987181186676025,4.870975151658058
19.11718,0.11162765,0.08547366,4457,100,0.003140581,448000,2.4621344,2000.0,0.18284325,224,380.36,0.0021484375,0.05702483654022217,1e-05,2230,-0.016914697393076494,0.2,0.00044943905,-0.00041287519125035035,1.4982627630233765,4.555835327506065
18.881613,0.17520294,0.102665,4477,100,0.0022856637,450000,2.4323986,2000.0,0.17677459,225,379.38,0.001904296875,0.12134426832199097,1e-05,2240,-0.021484502279781735,0.2,4.1318708e-05,-0.00026467827265150843,2.4289133548736572,5.268152979016304
18.618782,0.2796526,0.07601212,4497,100,0.0028536275,452000,2.4632096,2000.0,0.18645136,226,379.32,0.001611328125,0.14078307151794434,1e-05,2250,-0.01959103082481306,0.2,0.00012478794,-0.00026476646453374995,2.010472297668457,5.1013328664004804
18.288937,0.19704242,0.11630837,4516,100,0.0028557582,454000,2.611153,2000.0,0.18165854,227,379.27,0.003076171875,0.12165284156799316,1e-05,2260,-0.017982090180157683,0.2,0.0002500109,-0.0008180386677850038,2.0120368003845215,5.259842205047607
18.323313,0.28256762,0.06979573,4536,100,0.0034943556,456000,2.5359716,2000.0,0.1848994,228,379.52,0.002685546875,0.08848804235458374,1e-05,2270,-0.0184193621535087,0.2,0.00026948343,-0.00025615683698561044,2.405869245529175,6.129047847539186
18.040964,0.18856369,0.12297252,4556,100,0.004137662,458000,2.5207992,2000.0,0.18633373,229,379.62,0.0013671875,0.16396623849868774,1e-05,2280,-0.01799972052394878,0.2,6.6861685e-05,-0.00013603746774606406,5.171682357788086,5.27455649599433
18.12747,0.21126874,0.084310465,4576,100,0.00246804,460000,2.2564354,2000.0,0.1834097,230,379.92,0.000146484375,0.06433522701263428,1e-05,2290,-0.019293415074935184,0.2,2.2197288e-05,-8.10856930911541e-05,2.3124356269836426,5.840337079018354
18.176842,0.18511325,0.054795347,4595,100,0.0029188094,462000,2.6316407,2000.0,0.1870126,231,379.79,0.000341796875,0.03585726022720337,1e-05,2300,-0.020063309368561023,0.2,1.3018987e-05,-1.429861003998667e-05,1.6637325286865234,4.883525586873293
18.33666,0.22074783,0.08242679,4615,100,0.0028551808,464000,2.5086296,2000.0,0.17774737,232,380.73,0.001513671875,0.16310298442840576,1e-05,2310,-0.020168045471655204,0.2,0.00010113773,-0.0001579754170961678,8.709760665893555,5.8080814249813555
18.298262,0.16871485,0.09444865,4635,100,0.0022856647,466000,2.5796087,2000.0,0.18511687,233,381.25,0.0013671875,0.07459008693695068,1e-05,2320,-0.022428847383707762,0.2,3.8353755e-05,-0.0002813010782119818,1.6621617078781128,5.6910657323896885
18.55582,0.18745631,0.104137614,4655,100,0.002284686,468000,2.4924412,2000.0,0.17884387,234,381.59,0.00185546875,0.18417507410049438,1e-05,2330,-0.024997225773404352,0.2,6.658814e-05,-0.0002239179244497791,0.7355577945709229,5.334341274574399
18.244226,0.21484722,0.09091028,4675,100,0.004047776,470000,2.4910493,2000.0,0.174945,235,381.11,0.00322265625,0.1724877953529358,1e-05,2340,-0.020507019542856143,0.2,0.00011058635,-0.0003631565734394826,2.094780445098877,5.07605032324791
18.337986,0.13932456,0.09273926,4694,100,0.0028561086,472000,2.5847664,2000.0,0.18506543,236,381.89,0.000146484375,0.17717498540878296,1e-05,2350,-0.016942922890302727,0.2,4.9771537e-05,-0.00011177248961757869,8.695277214050293,5.088548646867276
18.553185,0.09300284,0.057919014,4714,100,0.001570889,474000,2.6687536,2000.0,0.18918924,237,382.29,0.0001953125,0.15682214498519897,1e-05,2360,-0.018208724611031357,0.2,2.8904964e-05,-0.00011912958216271363,2.7063095569610596,5.600695176422596
18.867891,0.15397978,0.086352296,4734,100,0.0021418468,476000,2.7311215,2000.0,0.18340524,238,381.57,0.00087890625,0.20124417543411255,1e-05,2370,-0.015886635854258202,0.2,5.0840725e-05,-0.00038797133311163634,2.6576967239379883,5.66216350197792
18.94939,0.23995063,0.086166814,4754,100,0.0025008766,478000,2.3852274,2000.0,0.18262726,239,381.46,0.000244140625,0.20045959949493408,1e-05,2380,-0.01578271125908941,0.2,2.7320959e-05,-3.224796673748642e-05,1.5272351503372192,5.969126654416323
18.218449,0.17003572,0.09351057,4773,100,0.0028984009,480000,2.3482187,2000.0,0.1720197,240,380.77,0.00302734375,0.20457720756530762,1e-05,2390,-0.016085589161957615,0.2,0.00021199972,-0.0004648382411687635,5.218327045440674,4.491853084415197
17.666862,0.079358906,0.073305205,4793,100,0.0014273789,482000,2.4314919,2000.0,0.19014199,241,380.28,0.00029296875,0.024815678596496582,1e-05,2400,-0.016064191126497464,0.2,2.7176196e-05,-8.653841796331107e-05,2.0226852893829346,5.262087910622358
18.116676,0.15841971,0.0910189,4813,100,0.0024266534,484000,2.8082395,2000.0,0.17921919,242,380.7,9.765625e-05,0.10052156448364258,1e-05,2410,-0.016649370567756706,0.2,1.09955145e-05,-1.3474342995323241e-05,1.8456469774246216,5.251157328486443
18.288462,0.20198065,0.06570187,4833,100,0.0024802021,486000,2.7197006,2000.0,0.18371779,243,380.76,0.001904296875,0.2510049343109131,1e-05,2420,-0.014991406898479909,0.2,0.00022407513,-0.0001322179043199867,1.0408976078033447,5.644774875789881
18.203094,0.2355748,0.050833967,4852,100,0.0038511194,488000,2.4324439,2000.0,0.17609657,244,380.43,4.8828125e-05,0.1906200647354126,1e-05,2430,-0.01599784435820766,0.2,4.2478758e-05,-1.6040471382439137e-05,3.096128463745117,5.870951469615102
18.023386,0.18943675,0.1150872,4872,100,0.0025704142,490000,2.5115583,2000.0,0.1752188,245,378.9,0.00107421875,0.13981479406356812,1e-05,2440,-0.018032779233180918,0.2,0.0001353971,-9.08125177375041e-05,2.4574451446533203,5.064488971605897
17.592337,0.15207988,0.08401423,4892,100,0.0023205539,492000,2.429736,2000.0,0.18328884,246,378.66,0.00107421875,0.05559772253036499,1e-05,2450,-0.019830482298857532,0.2,0.00012021142,-0.00027322779642418026,0.8647879958152771,5.760050510987639
17.863148,0.16662182,0.082742885,4911,100,0.0024281617,494000,2.1994693,2000.0,0.1880701,247,378.23,4.8828125e-05,0.10486286878585815,1e-05,2460,-0.01854280348052271,0.2,1.4784717e-05,-4.6757890959270296e-05,1.3539059162139893,5.225809451192617
17.950407,0.19598763,0.07256377,4931,100,0.002436487,496000,2.417779,2000.0,0.18673584,248,378.88,0.00263671875,-0.027804851531982422,1e-05,2470,-0.018147307724575512,0.2,0.00021130405,-0.00018736269848886877,1.6766432523727417,4.831309838220477
17.727419,0.18620084,0.09117234,4951,100,0.0024759953,498000,2.6664102,2000.0,0.1773449,249,377.55,0.001904296875,0.12828302383422852,1e-05,2480,-0.01832861666625831,0.2,0.000103212486,-0.00022796988778281957,2.1833109855651855,5.038612691685557
18.17379,0.1614664,0.06627366,4971,100,0.0017732066,500000,2.4041736,2000.0,0.1857428,250,378.05,0.00048828125,0.12280803918838501,1e-05,2490,-0.019730544005869887,0.2,2.214461e-05,-6.9722984335385265e-06,2.5118110179901123,6.21750600039959
18.280642,0.1541182,0.081614435,4990,100,0.002294746,502000,2.4464273,2000.0,0.17497496,251,378.11,0.0001953125,0.10649734735488892,1e-05,2500,-0.01958896805590484,0.2,4.181909e-05,-2.9742490733042358e-05,1.2287410497665405,5.155324636399746
18.370378,0.22604047,0.09100399,5010,100,0.0021423802,504000,2.4966257,2000.0,0.18086527,252,377.71,0.000537109375,0.14563298225402832,1e-05,2510,-0.019656442650011742,0.2,5.344092e-05,-0.00023125918523874133,9.905882835388184,5.062018402665854
17.500265,0.07187016,0.07823367,5030,100,0.002445076,506000,2.4066632,2000.0,0.18339506,253,377.43,0.0017578125,0.018102526664733887,1e-05,2520,-0.020652159038581884,0.2,9.146519e-05,-0.00026865686668315903,1.9998383522033691,5.961762755364179
17.200089,0.14083496,0.056899104,5050,100,0.0040175053,508000,2.2949176,2000.0,0.17636587,254,377.03,0.000537109375,0.05814921855926514,1e-05,2530,-0.01986666153825354,0.2,1.7045735e-05,-0.00017719807219691576,1.6650364398956299,5.419519765302539
16.98473,0.1019246,0.06600809,5071,100,0.0029249513,510000,2.5132952,2000.0,0.18875343,255,377.19,0.00107421875,0.08804041147232056,1e-05,2540,-0.01964350470516365,0.2,0.00012798642,-0.00027213528228458016,1.1922049522399902,4.760833441466093
17.140167,0.12759608,0.075051434,5090,100,0.0022469107,512000,2.5432248,2000.0,0.17388248,256,376.59,0.0013671875,0.1748766303062439,1e-05,2550,-0.017484395764768124,0.2,5.1940617e-05,-0.0001510970207164064,0.565910279750824,5.1046901229768995
17.052721,0.11076504,0.0617842,5110,100,0.0025070417,514000,2.5173197,2000.0,0.1853422,257,376.45,0.00029296875,0.07443499565124512,1e-05,2560,-0.01624276509974152,0.2,3.6881305e-05,-0.00010172679176321254,2.683457374572754,5.9078169513493775
17.113297,0.20581873,0.07089461,5130,100,0.0044280547,516000,2.3491244,2000.0,0.1730117,258,375.82,0.0021484375,0.14108341932296753,1e-05,2570,-0.01619945189158898,0.2,0.00010534059,-0.0004183142737019807,1.2995647192001343,5.28433585613966
17.040674,0.17399417,0.08069573,5149,100,0.0028571,518000,2.3083282,2000.0,0.18775608,259,376.32,0.00107421875,0.04170382022857666,1e-05,2580,-0.016305988977546804,0.2,6.0585036e-05,-0.0001522258186014369,1.8361878395080566,5.1930363669991495
16.939077,0.110720046,0.07402535,5169,100,0.0034036222,520000,2.4426827,2000.0,0.16804771,260,375.89,0.0,0.13985377550125122,1e-05,2590,-0.016609552066074684,0.2,7.191178e-06,5.8086588978767395e-06,1.5893394947052002,4.563337284326553
17.466715,0.21228276,0.12953116,5189,100,0.0017133035,522000,2.4597924,2000.0,0.18629433,261,376.47,0.000634765625,0.06462538242340088,1e-05,2600,-0.01575749856128823,0.2,2.3808883e-05,-0.0001487224202719517,3.273000717163086,5.553518951684237
17.84241,0.28029078,0.10394341,5209,100,0.0032672144,524000,2.397371,2000.0,0.18149537,262,376.82,0.000390625,0.10544240474700928,1e-05,2610,-0.018408208811888472,0.2,1.7899816e-05,-9.176946914521978e-05,2.73614239692688,5.332776553183794
18.063444,0.1727782,0.077974774,5228,100,0.0017873202,526000,2.7237415,2000.0,0.1915839,263,377.81,0.001513671875,0.07760322093963623,1e-05,2620,-0.01904770362598356,0.2,7.1427e-05,-0.0002714275906328112,1.814810872077942,5.256054744869471
18.084362,0.14969294,0.09537682,5248,100,0.002886271,528000,2.2828739,2000.0,0.17661864,264,377.77,0.00146484375,0.11040240526199341,1e-05,2630,-0.019567183632170783,0.2,0.00021907297,-0.00016702719731256365,3.4653193950653076,6.61280702650547
18.421087,0.25940147,0.06648042,5268,100,0.002550618,530000,2.677137,2000.0,0.18065475,265,378.52,0.0021484375,0.09896332025527954,1e-05,2640,-0.025985205787583253,0.2,0.00014536548,-0.0001711805904051289,3.1056275367736816,4.643552462011575
18.573294,0.21653862,0.11034561,5288,100,0.0023769834,532000,2.6609373,2000.0,0.18703927,266,379.3,0.000830078125,0.0068749189376831055,1e-05,2650,-0.021642254354082978,0.2,7.69945e-05,-0.00018476207042112948,3.4263956546783447,7.010510466247797
18.33134,0.13517389,0.08001265,5308,100,0.0021428068,534000,2.6004725,2000.0,0.18368737,267,379.12,0.00048828125,0.17518842220306396,1e-05,2660,-0.0206325737060979,0.2,7.028456e-05,-0.00011046017170883715,3.6319754123687744,5.581127853691578
18.59093,0.21899024,0.06575567,5327,100,0.0018319464,536000,2.3923085,2000.0,0.18779363,268,379.64,0.0015625,0.13264167308807373,1e-05,2670,-0.020007046438695397,0.2,0.00012248245,-0.0002181454299716279,2.481844663619995,5.737593553960323
18.46512,0.14947426,0.0980001,5347,100,0.0033252914,538000,2.0750034,2000.0,0.17437755,269,378.52,0.00126953125,0.14500808715820312,1e-05,2680,-0.01678497164102737,0.2,8.463822e-05,-0.00021619332546833902,7.18392276763916,4.9410118326544765
17.957773,0.21567674,0.08632878,5367,100,0.0035270657,540000,2.6343212,2000.0,0.17572556,270,378.26,0.000830078125,0.021716654300689697,1e-05,2690,-0.015588411837234162,0.2,6.31056e-05,-6.113317795097828e-05,0.8900095224380493,4.075373871996999
18.089146,0.13179627,0.07018875,5386,100,0.0032860246,542000,2.4726818,2000.0,0.18750562,271,379.22,0.00244140625,0.17244571447372437,1e-05,2700,-0.015429258023505098,0.2,8.6913846e-05,-0.00027334896731190383,1.143592357635498,5.694004023075104
18.360949,0.1535018,0.07681514,5406,100,0.0028607291,544000,2.6979516,2000.0,0.19195515,272,379.73,0.000537109375,0.14532333612442017,1e-05,2710,-0.013811809016624465,0.2,6.759964e-05,-0.00012258404167369007,1.3230805397033691,5.161666449904442
18.371214,0.24891582,0.10315084,5426,100,0.0050507747,546000,2.1731684,2000.0,0.17651856,273,379.12,0.002197265625,0.24315857887268066,1e-05,2720,-0.013702289431239478,0.2,6.545879e-05,-0.00018135741993319243,1.848365306854248,5.40273315012455
17.749588,0.10853566,0.072228484,5446,100,0.0027332979,548000,2.547346,2000.0,0.18162164,274,379.09,0.00078125,0.045320749282836914,1e-05,2730,-0.01587846108013764,0.2,0.00028166414,-0.0003498629434034228,1.29497492313385,4.433848964422941
18.004845,0.14991744,0.080178075,5465,100,0.002428529,550000,2.4582617,2000.0,0.1749465,275,379.41,0.00078125,0.18715471029281616,1e-05,2740,-0.020250961321289652,0.2,0.00022591508,-0.00017296351725235582,2.245173454284668,5.23053005412221
18.05763,0.10766875,0.053468026,5485,100,0.0019971959,552000,2.6739,2000.0,0.18626343,276,379.58,0.000244140625,0.0798414945602417,1e-05,2750,-0.02178260905784555,0.2,1.0040734e-05,-5.802637169836089e-05,3.2883026599884033,5.440429814532399
18.02755,0.19047824,0.073288664,5505,100,0.003795662,554000,2.403409,2000.0,0.17289248,277,379.67,0.003271484375,0.14780443906784058,1e-05,2760,-0.01978039040986914,0.2,0.00016666748,-0.0004147408559219912,3.2402453422546387,6.034201217442751
18.010363,0.16110267,0.06664739,5525,100,0.0027221413,556000,2.6146157,2000.0,0.18240276,278,379.08,0.0,0.031340956687927246,1e-05,2770,-0.021828301111236216,0.2,3.8522412e-05,-7.034274749457836e-05,2.0503134727478027,5.556573338061571
18.053684,0.21198179,0.078542076,5544,100,0.0034209841,558000,2.7146404,2000.0,0.18900007,279,379.27,0.00078125,0.19057971239089966,1e-05,2780,-0.01950827529653907,0.2,5.3081923e-05,-0.00010621258697938175,3.003615617752075,5.416158042103052
18.0525,0.20714346,0.1275513,5564,100,0.0037007232,560000,2.4900203,2000.0,0.17185298,280,378.79,0.001904296875,0.18931400775909424,1e-05,2790,-0.018292894680052997,0.2,0.00012586726,-0.0002414325892459601,2.5296919345855713,5.851984887570143
18.005177,0.19033341,0.090289205,5584,100,0.0032847205,562000,2.649518,2000.0,0.1773824,281,378.82,0.001220703125,0.1348831057548523,1e-05,2800,-0.01763247243943624,0.2,7.951373e-05,-0.00010483916557859629,2.359557628631592,5.2338568829
18.30909,0.27401564,0.093518026,5604,100,0.0035374023,564000,2.5631764,2000.0,0.18474682,282,379.14,0.001318359375,0.1922224760055542,1e-05,2810,-0.017233466208563187,0.2,5.741205e-05,-0.00021249605488264932,1.4346630573272705,5.659989920258522
18.207273,0.18503945,0.08993758,5623,100,0.0025894693,566000,2.5626144,2000.0,0.1830803,283,378.9,0.001708984375,0.14496994018554688,1e-05,2820,-0.018215030673309228,0.2,0.00013189265,-0.00025523440417600795,1.3450126647949219,5.671073656529188
18.162575,0.13168155,0.08545094,5643,100,0.0015174372,568000,2.6292837,2000.0,0.17660911,284,378.92,0.0,0.11849510669708252,1e-05,2830,-0.017745122816995716,0.2,4.2336324e-05,-8.824039832688868e-06,1.9791088104248047,5.719429191201925
18.28375,0.19182499,0.100847706,5663,100,0.0019986618,570000,2.6278083,2000.0,0.18292755,285,379.54,0.001708984375,0.19806599617004395,1e-05,2840,-0.018898056983016432,0.2,3.6793936e-05,-6.956593642826192e-05,1.187678337097168,5.463153999298811
18.438932,0.11979411,0.09728772,5683,100,0.0025684463,572000,2.5994928,2000.0,0.1820471,286,379.53,0.0001953125,0.2678673267364502,1e-05,2850,-0.01992077267204877,0.2,1.4234625e-05,-2.2653970518149436e-05,1.7721625566482544,5.017713912576437
18.446188,0.10495145,0.08194066,5703,100,0.0039581293,574000,2.8968155,2000.0,0.1828841,287,379.82,0.000634765625,0.1754283308982849,1e-05,2860,-0.02055874138022773,0.2,4.2592932e-05,-0.00015634422888979315,1.9204676151275635,5.502789602428675
18.750523,0.1653049,0.071203336,5722,100,0.003527285,576000,2.7087667,2000.0,0.18099676,288,380.05,0.000341796875,0.30291247367858887,1e-05,2870,-0.018777114344993608,0.2,3.810809e-05,-1.724227622617036e-05,2.054586887359619,5.765913607925176
18.635872,0.18257126,0.072802976,5742,100,0.0024729422,578000,3.0386684,2000.0,0.17650215,289,379.8,0.00107421875,0.28495925664901733,1e-05,2880,-0.017979860166087748,0.2,5.61153e-05,-0.0002020376778091304,2.4449656009674072,5.156127170100808
17.920156,0.15626235,0.08126697,5762,100,0.002799984,580000,2.4826384,2000.0,0.17935786,290,379.09,0.00087890625,0.30488163232803345,1e-05,2890,-0.018384282104671003,0.2,4.5884837e-05,-0.000176732889667619,2.6768946647644043,6.235320795327425
17.893593,0.21703257,0.09606355,5782,100,0.002583221,582000,2.3593357,2000.0,0.17501597,291,379.8,0.001318359375,0.15505701303482056,1e-05,2900,-0.020583060383796693,0.2,0.0002870764,-8.063627174124122e-05,1.9802298545837402,5.018131977319717
18.016418,0.16077726,0.10922503,5801,100,0.0025708906,584000,2.4921114,2000.0,0.18597126,292,380.76,0.00146484375,0.1837865114212036,1e-05,2910,-0.02040216931782197,0.2,6.1206374e-05,-0.00022533516312250867,1.8548885583877563,4.541319824010134
18.145557,0.19040275,0.09144548,5821,100,0.0033227382,586000,2.575736,2000.0,0.17453295,293,380.8,0.00068359375,0.20491981506347656,1e-05,2920,-0.02023052221920807,0.2,8.700328e-06,-5.464849818963558e-05,3.749058723449707,4.9259740196168424
18.412542,0.101858996,0.06446863,5841,100,0.0022607865,588000,3.0815797,2000.0,0.1761585,294,382.08,0.000390625,0.17919403314590454,1e-05,2930,-0.02231462589406874,0.2,4.1453924e-05,-0.00023054401972331107,1.7927416563034058,5.41662301979959
18.436895,0.0929002,0.067005835,5860,100,0.0024285289,590000,2.6959848,2000.0,0.17982832,295,381.75,0.00390625,0.3195822238922119,1e-05,2940,-0.022660813643597066,0.2,0.0002890986,-0.0005393166531575844,4.929145336151123,6.416777535527944
18.382294,0.08544849,0.054646946,5880,100,0.0012856789,592000,2.6355162,2000.0,0.17945969,296,380.73,0.002685546875,0.2448052167892456,1e-05,2950,-0.021257702526054346,0.2,0.00015261956,-0.00037488469388335943,7.550758361816406,5.488030436635017
18.594276,0.2980753,0.06915741,5900,100,0.0035485553,594000,2.4596689,2000.0,0.18272644,297,381.01,0.000537109375,0.27215641736984253,1e-05,2960,-0.01997926918847952,0.2,6.0784805e-05,-9.566028747940437e-05,2.283029079437256,5.000512004643679
18.181982,0.15839852,0.07816186,5920,100,0.002318503,596000,2.5333219,2000.0,0.18913779,298,381.58,0.000830078125,0.2320234179496765,1e-05,2970,-0.022286589827854187,0.2,7.5758435e-05,-0.00024971605889732016,5.1324663162231445,4.642378612980247
18.47568,0.24760605,0.10478485,5939,100,0.003634082,598000,2.5635166,2000.0,0.18469262,299,381.61,0.0005859375,0.2405039668083191,1e-05,2980,-0.023098415869753808,0.2,3.0028925e-05,-6.158311734907329e-05,1.5104825496673584,4.763958196341991
17.936346,0.13444412,0.073256016,5959,100,0.003443035,600000,2.610772,2000.0,0.18046239,300,381.8,0.0009765625,0.23689419031143188,1e-05,2990,-0.023055054037831722,0.2,4.5673165e-05,-0.00010746310872491449,2.1424694061279297,4.904225141555071
18.20907,0.21653283,0.08527293,5979,100,0.002428062,602000,2.639989,2000.0,0.18715622,301,382.62,0.003515625,0.24069637060165405,1e-05,3000,-0.02345478996867314,0.2,9.052068e-05,-0.0003312490967800841,1.815322995185852,5.082708937674761
18.614925,0.22577578,0.11887383,5998,100,0.0022833606,604000,2.5038457,2000.0,0.18727267,302,383.83,0.00107421875,0.21657228469848633,1e-05,3010,-0.022928410698659717,0.2,0.00012694267,-0.00012187367537990213,9.785555839538574,5.466551673412323
18.943346,0.22347325,0.07943446,6018,100,0.0033235168,606000,2.8316803,2000.0,0.1833242,303,383.95,0.00146484375,0.09835469722747803,1e-05,3020,-0.02277061647037044,0.2,7.798444e-05,-0.00014808818232268096,5.586319923400879,5.638753925263882
18.733036,0.210082,0.093763955,6038,100,0.0025055541,608000,2.7472908,2000.0,0.18342969,304,383.75,0.0009765625,0.25035685300827026,1e-05,3030,-0.024107621429720894,0.2,5.9969636e-05,-0.000133755526621826,1.1717908382415771,5.913190158456564
18.361153,0.2156166,0.09036467,6058,100,0.0027173434,610000,2.800095,2000.0,0.18274339,305,383.19,0.00146484375,0.23757880926132202,1e-05,3040,-0.025070899876300245,0.2,9.651878e-05,-0.00011016305943485349,2.094897508621216,5.674577625095845
18.56373,0.14810194,0.07492369,6077,100,0.0020184445,612000,3.1202805,2000.0,0.18260908,306,382.17,0.00224609375,0.36984091997146606,1e-05,3050,-0.022650185989914463,0.2,8.093595e-05,-0.0002225852251285687,1.417716145515442,4.907066422700882
18.666965,0.17911685,0.075839885,6097,100,0.0027133436,614000,2.4895456,2000.0,0.17111862,307,381.68,0.001416015625,0.32981157302856445,1e-05,3060,-0.023774605584912935,0.2,8.488298e-05,-0.00015814521175343542,2.4235873222351074,6.476131191104651
18.222692,0.2262282,0.10118994,6117,100,0.0028570932,616000,2.75273,2000.0,0.17559049,308,381.86,0.000634765625,0.2220119833946228,1e-05,3070,-0.023523098550504072,0.2,3.934675e-05,-0.0001359312533168122,1.4174444675445557,4.760998789966107
18.14851,0.2646433,0.0730278,6137,100,0.0027124723,618000,2.6857133,2000.0,0.17605817,309,382.24,0.001318359375,0.19300931692123413,1e-05,3080,-0.02379622933221981,0.2,8.957213e-05,-0.00010656135564204305,3.2051050662994385,6.090431421250105
17.80151,0.23500592,0.095190786,6157,100,0.003029834,620000,2.6628978,2000.0,0.16910496,310,380.54,0.00126953125,0.31184685230255127,1e-05,3090,-0.022252814096282235,0.2,0.00013279007,-0.00043411533115431664,1.1694986820220947,4.812055671960115
17.472162,0.15045698,0.08103449,6176,100,0.0024276252,622000,2.5398548,2000.0,0.18402968,311,380.0,0.00068359375,0.15570849180221558,1e-05,3100,-0.02184475420508534,0.2,0.0001254135,-0.00024293258611578493,1.931545376777649,5.949652691185475
17.580015,0.18909249,0.08845687,6196,100,0.0030181494,624000,2.8963203,2000.0,0.17268035,312,379.94,0.00068359375,0.19978344440460205,1e-05,3110,-0.020917403139173986,0.2,3.5843725e-05,-0.0001328402344370261,2.3680419921875,5.018585500866175
17.214012,0.13505994,0.08091774,6216,100,0.0031124111,626000,2.4555843,2000.0,0.17601803,313,379.15,0.000244140625,0.2674301862716675,1e-05,3120,-0.019751331864972597,0.2,8.092774e-05,-3.91859415685758e-05,2.3644773960113525,6.037767070159316
17.25292,0.20360634,0.07418225,6235,100,0.0022697265,628000,2.5430865,2000.0,0.18712844,314,378.94,0.00029296875,0.21458345651626587,1e-05,3130,-0.019789904844947158,0.2,1.975667e-05,-0.00011394792090868577,1.7612409591674805,4.691236587613821
17.854242,0.138375,0.09941044,6255,100,0.0009990901,630000,2.638044,2000.0,0.18757184,315,380.38,0.001220703125,0.23083513975143433,1e-05,3140,-0.01956498629588168,0.2,6.202774e-05,-0.00011496959923533723,1.3964797258377075,4.939339866861701
18.719128,0.24388403,0.06513932,6275,100,0.0027591996,632000,2.6876702,2000.0,0.18823096,316,381.51,0.001953125,0.22173243761062622,1e-05,3150,-0.019677262206096204,0.2,5.6581048e-05,-0.00015260261279763653,3.1325628757476807,5.331052063405513
18.72699,0.2538925,0.09211129,6295,100,0.0034016161,634000,2.723953,2000.0,0.17948921,317,381.6,0.0001953125,0.22428488731384277,1e-05,3160,-0.01834963604051154,0.2,3.779275e-05,-0.00013907144893892108,2.0007660388946533,5.5649568464607
18.189377,0.18490674,0.08038881,6314,100,0.003079568,636000,2.6640851,2000.0,0.17985696,318,381.34,0.000634765625,0.22877895832061768,1e-05,3170,-0.018814858866971918,0.2,4.9582857e-05,-7.031203858787194e-05,1.3296468257904053,5.671206176653504
18.278156,0.20693107,0.08803646,6334,100,0.0021418608,638000,2.6505854,2000.0,0.18021701,319,381.29,4.8828125e-05,0.19602173566818237,1e-05,3180,-0.01770722942892462,0.2,4.9918046e-05,-9.58803721005097e-05,1.511765480041504,5.572903570532799
18.697697,0.20425488,0.065381296,6354,100,0.0023579556,640000,2.6090431,2000.0,0.18267146,320,382.24,0.000732421875,0.3735682964324951,1e-05,3190,-0.014883205262594856,0.2,2.5883346e-05,-0.00024212969292420895,1.9913899898529053,4.353781240433454
18.532265,0.27503228,0.080726475,6374,100,0.0034275444,642000,2.5713377,2000.0,0.18245329,321,380.4,0.000341796875,0.3071919083595276,1e-05,3200,-0.014353059000859503,0.2,3.7752267e-05,-0.00013585833075921983,1.8725919723510742,4.621705646812916
17.958921,0.08014516,0.07189438,6393,100,0.0029006905,644000,2.542151,2000.0,0.18290344,322,379.99,0.00166015625,0.22190260887145996,1e-05,3210,-0.015392612986033782,0.2,0.00018290163,-0.0002015236474107951,1.1358319520950317,5.105738864839077
