time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,long_std,rollout/ep_rew_mean,long_mean,return_mean,short_mean,short_std,time/fps,return_std,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,train/learning_rate,train/clip_fraction,train/explained_variance
426000,4393,213,2000.0,0.17701128,378.19,0.0027237018,18.728636,0.23568767,0.090648055,96,2.391882,2120,6.896708385646344,0.2,-0.00018709480646066367,4.742699e-05,-0.022031866759061814,3.232515573501587,1e-05,0.000244140625,0.1319139003753662
428000,4414,214,2000.0,0.18709119,379.12,0.003465895,18.78144,0.17598091,0.061508186,96,2.8970425,2130,4.9138360224664215,0.2,3.0499989225063474e-05,5.722104e-07,-0.021188603772316128,1.5042954683303833,1e-05,0.000146484375,0.12999176979064941
430000,4434,215,2000.0,0.18143688,378.51,0.0021261303,18.840418,0.22752856,0.05844992,96,2.8105257,2140,6.048798783123493,0.2,-0.00010828715167008341,4.557715e-05,-0.021060014495742508,1.7556045055389404,1e-05,0.00048828125,0.26277583837509155
432000,4454,216,2000.0,0.1765194,378.59,0.003954241,18.35855,0.14750886,0.09496485,96,2.421095,2150,5.863626386225223,0.2,-7.853558636270464e-05,1.7352606e-05,-0.02204350597166922,1.1759188175201416,1e-05,9.765625e-05,0.24716168642044067
434000,4475,217,2000.0,0.17904595,377.7,0.0008571,17.853281,0.12949419,0.07851306,96,2.5857775,2160,4.370635317265988,0.2,-0.0004694634015322663,0.00014418561,-0.021274032324436122,3.7928314208984375,1e-05,0.00322265625,0.2354373335838318
436000,4495,218,2000.0,0.18600516,377.05,0.0030354753,17.897509,0.15474014,0.07342354,96,2.4854767,2170,5.645935119688511,0.2,-1.063960517058149e-05,9.474694e-06,-0.0213016219669953,3.4611291885375977,1e-05,0.0,0.15527838468551636
438000,4515,219,2000.0,0.18186238,378.07,0.0024275384,18.086937,0.23098658,0.08149568,96,2.4939747,2180,5.634438946470619,0.2,-0.0003861004748614505,4.983996e-05,-0.019677075822255575,2.9680025577545166,1e-05,0.001318359375,0.0751003623008728
440000,4536,220,2000.0,0.18527001,377.64,0.004125845,17.623137,0.10638487,0.09026197,96,2.4363437,2190,4.94623843356967,0.2,-0.00014967117604101077,3.7287915e-05,-0.01774076397123281,3.3043105602264404,1e-05,4.8828125e-05,0.19762039184570312
442000,4556,221,2000.0,0.18579651,379.29,0.0026787843,18.086424,0.13493487,0.07288179,97,2.6995478,2200,4.688550634682178,0.2,-7.171510515036061e-05,3.6906218e-05,-0.01734443371242378,6.91464900970459,1e-05,0.000732421875,0.20335882902145386
444000,4576,222,2000.0,0.18208176,380.52,0.002941517,18.966719,0.14321978,0.099611126,97,2.520847,2210,5.274704213812948,0.2,-0.00010609802266117185,2.5798101e-05,-0.01644919308600947,1.4929447174072266,1e-05,0.00029296875,0.2816457152366638
446000,4597,223,2000.0,0.18355352,380.67,0.0030950503,19.610765,0.25457212,0.065592095,97,2.2280154,2220,4.870975151658058,0.2,-0.00014258466108003632,4.644197e-05,-0.0152645497553749,2.3987181186676025,1e-05,0.0013671875,0.22867703437805176
448000,4617,224,2000.0,0.18284325,380.36,0.003140581,19.11718,0.11162765,0.08547366,97,2.4621344,2230,4.555835327506065,0.2,-0.00041287519125035035,0.00044943905,-0.016914697393076494,1.4982627630233765,1e-05,0.0021484375,0.05702483654022217
450000,4637,225,2000.0,0.17677459,379.38,0.0022856637,18.881613,0.17520294,0.102665,97,2.4323986,2240,5.268152979016304,0.2,-0.00026467827265150843,4.1318708e-05,-0.021484502279781735,2.4289133548736572,1e-05,0.001904296875,0.12134426832199097
452000,4658,226,2000.0,0.18645136,379.32,0.0028536275,18.618782,0.2796526,0.07601212,97,2.4632096,2250,5.1013328664004804,0.2,-0.00026476646453374995,0.00012478794,-0.01959103082481306,2.010472297668457,1e-05,0.001611328125,0.14078307151794434
454000,4678,227,2000.0,0.18165854,379.27,0.0028557582,18.288937,0.19704242,0.11630837,97,2.611153,2260,5.259842205047607,0.2,-0.0008180386677850038,0.0002500109,-0.017982090180157683,2.0120368003845215,1e-05,0.003076171875,0.12165284156799316
456000,4698,228,2000.0,0.1848994,379.52,0.0034943556,18.323313,0.28256762,0.06979573,97,2.5359716,2270,6.129047847539186,0.2,-0.00025615683698561044,0.00026948343,-0.0184193621535087,2.405869245529175,1e-05,0.002685546875,0.08848804235458374
458000,4719,229,2000.0,0.18633373,379.62,0.004137662,18.040964,0.18856369,0.12297252,97,2.5207992,2280,5.27455649599433,0.2,-0.00013603746774606406,6.6861685e-05,-0.01799972052394878,5.171682357788086,1e-05,0.0013671875,0.16396623849868774
460000,4739,230,2000.0,0.1834097,379.92,0.00246804,18.12747,0.21126874,0.084310465,97,2.2564354,2290,5.840337079018354,0.2,-8.10856930911541e-05,2.2197288e-05,-0.019293415074935184,2.3124356269836426,1e-05,0.000146484375,0.06433522701263428
462000,4760,231,2000.0,0.1870126,379.79,0.0029188094,18.176842,0.18511325,0.054795347,97,2.6316407,2300,4.883525586873293,0.2,-1.429861003998667e-05,1.3018987e-05,-0.020063309368561023,1.6637325286865234,1e-05,0.000341796875,0.03585726022720337
464000,4780,232,2000.0,0.17774737,380.73,0.0028551808,18.33666,0.22074783,0.08242679,97,2.5086296,2310,5.8080814249813555,0.2,-0.0001579754170961678,0.00010113773,-0.020168045471655204,8.709760665893555,1e-05,0.001513671875,0.16310298442840576
466000,4800,233,2000.0,0.18511687,381.25,0.0022856647,18.298262,0.16871485,0.09444865,97,2.5796087,2320,5.6910657323896885,0.2,-0.0002813010782119818,3.8353755e-05,-0.022428847383707762,1.6621617078781128,1e-05,0.0013671875,0.07459008693695068
468000,4821,234,2000.0,0.17884387,381.59,0.002284686,18.55582,0.18745631,0.104137614,97,2.4924412,2330,5.334341274574399,0.2,-0.0002239179244497791,6.658814e-05,-0.024997225773404352,0.7355577945709229,1e-05,0.00185546875,0.18417507410049438
470000,4841,235,2000.0,0.174945,381.11,0.004047776,18.244226,0.21484722,0.09091028,97,2.4910493,2340,5.07605032324791,0.2,-0.0003631565734394826,0.00011058635,-0.020507019542856143,2.094780445098877,1e-05,0.00322265625,0.1724877953529358
472000,4861,236,2000.0,0.18506543,381.89,0.0028561086,18.337986,0.13932456,0.09273926,97,2.5847664,2350,5.088548646867276,0.2,-0.00011177248961757869,4.9771537e-05,-0.016942922890302727,8.695277214050293,1e-05,0.000146484375,0.17717498540878296
474000,4882,237,2000.0,0.18918924,382.29,0.001570889,18.553185,0.09300284,0.057919014,97,2.6687536,2360,5.600695176422596,0.2,-0.00011912958216271363,2.8904964e-05,-0.018208724611031357,2.7063095569610596,1e-05,0.0001953125,0.15682214498519897
476000,4902,238,2000.0,0.18340524,381.57,0.0021418468,18.867891,0.15397978,0.086352296,97,2.7311215,2370,5.66216350197792,0.2,-0.00038797133311163634,5.0840725e-05,-0.015886635854258202,2.6576967239379883,1e-05,0.00087890625,0.20124417543411255
478000,4923,239,2000.0,0.18262726,381.46,0.0025008766,18.94939,0.23995063,0.086166814,97,2.3852274,2380,5.969126654416323,0.2,-3.224796673748642e-05,2.7320959e-05,-0.01578271125908941,1.5272351503372192,1e-05,0.000244140625,0.20045959949493408
480000,4943,240,2000.0,0.1720197,380.77,0.0028984009,18.218449,0.17003572,0.09351057,97,2.3482187,2390,4.491853084415197,0.2,-0.0004648382411687635,0.00021199972,-0.016085589161957615,5.218327045440674,1e-05,0.00302734375,0.20457720756530762
482000,4963,241,2000.0,0.19014199,380.28,0.0014273789,17.666862,0.079358906,0.073305205,97,2.4314919,2400,5.262087910622358,0.2,-8.653841796331107e-05,2.7176196e-05,-0.016064191126497464,2.0226852893829346,1e-05,0.00029296875,0.024815678596496582
484000,4984,242,2000.0,0.17921919,380.7,0.0024266534,18.116676,0.15841971,0.0910189,97,2.8082395,2410,5.251157328486443,0.2,-1.3474342995323241e-05,1.09955145e-05,-0.016649370567756706,1.8456469774246216,1e-05,9.765625e-05,0.10052156448364258
486000,5004,243,2000.0,0.18371779,380.76,0.0024802021,18.288462,0.20198065,0.06570187,97,2.7197006,2420,5.644774875789881,0.2,-0.0001322179043199867,0.00022407513,-0.014991406898479909,1.0408976078033447,1e-05,0.001904296875,0.2510049343109131
488000,5024,244,2000.0,0.17609657,380.43,0.0038511194,18.203094,0.2355748,0.050833967,97,2.4324439,2430,5.870951469615102,0.2,-1.6040471382439137e-05,4.2478758e-05,-0.01599784435820766,3.096128463745117,1e-05,4.8828125e-05,0.1906200647354126
490000,5045,245,2000.0,0.1752188,378.9,0.0025704142,18.023386,0.18943675,0.1150872,97,2.5115583,2440,5.064488971605897,0.2,-9.08125177375041e-05,0.0001353971,-0.018032779233180918,2.4574451446533203,1e-05,0.00107421875,0.13981479406356812
492000,5065,246,2000.0,0.18328884,378.66,0.0023205539,17.592337,0.15207988,0.08401423,97,2.429736,2450,5.760050510987639,0.2,-0.00027322779642418026,0.00012021142,-0.019830482298857532,0.8647879958152771,1e-05,0.00107421875,0.05559772253036499
494000,5085,247,2000.0,0.1880701,378.23,0.0024281617,17.863148,0.16662182,0.082742885,97,2.1994693,2460,5.225809451192617,0.2,-4.6757890959270296e-05,1.4784717e-05,-0.01854280348052271,1.3539059162139893,1e-05,4.8828125e-05,0.10486286878585815
496000,5107,248,2000.0,0.18673584,378.88,0.002436487,17.950407,0.19598763,0.07256377,97,2.417779,2470,4.831309838220477,0.2,-0.00018736269848886877,0.00021130405,-0.018147307724575512,1.6766432523727417,1e-05,0.00263671875,-0.027804851531982422
498000,5128,249,2000.0,0.1773449,377.55,0.0024759953,17.727419,0.18620084,0.09117234,97,2.6664102,2480,5.038612691685557,0.2,-0.00022796988778281957,0.000103212486,-0.01832861666625831,2.1833109855651855,1e-05,0.001904296875,0.12828302383422852
500000,5151,250,2000.0,0.1857428,378.05,0.0017732066,18.17379,0.1614664,0.06627366,97,2.4041736,2490,6.21750600039959,0.2,-6.9722984335385265e-06,2.214461e-05,-0.019730544005869887,2.5118110179901123,1e-05,0.00048828125,0.12280803918838501
502000,5173,251,2000.0,0.17497496,378.11,0.002294746,18.280642,0.1541182,0.081614435,97,2.4464273,2500,5.155324636399746,0.2,-2.9742490733042358e-05,4.181909e-05,-0.01958896805590484,1.2287410497665405,1e-05,0.0001953125,0.10649734735488892
504000,5194,252,2000.0,0.18086527,377.71,0.0021423802,18.370378,0.22604047,0.09100399,97,2.4966257,2510,5.062018402665854,0.2,-0.00023125918523874133,5.344092e-05,-0.019656442650011742,9.905882835388184,1e-05,0.000537109375,0.14563298225402832
506000,5215,253,2000.0,0.18339506,377.43,0.002445076,17.500265,0.07187016,0.07823367,97,2.4066632,2520,5.961762755364179,0.2,-0.00026865686668315903,9.146519e-05,-0.020652159038581884,1.9998383522033691,1e-05,0.0017578125,0.018102526664733887
508000,5236,254,2000.0,0.17636587,377.03,0.0040175053,17.200089,0.14083496,0.056899104,97,2.2949176,2530,5.419519765302539,0.2,-0.00017719807219691576,1.7045735e-05,-0.01986666153825354,1.6650364398956299,1e-05,0.000537109375,0.05814921855926514
510000,5258,255,2000.0,0.18875343,377.19,0.0029249513,16.98473,0.1019246,0.06600809,96,2.5132952,2540,4.760833441466093,0.2,-0.00027213528228458016,0.00012798642,-0.01964350470516365,1.1922049522399902,1e-05,0.00107421875,0.08804041147232056
512000,5279,256,2000.0,0.17388248,376.59,0.0022469107,17.140167,0.12759608,0.075051434,96,2.5432248,2550,5.1046901229768995,0.2,-0.0001510970207164064,5.1940617e-05,-0.017484395764768124,0.565910279750824,1e-05,0.0013671875,0.1748766303062439
514000,5300,257,2000.0,0.1853422,376.45,0.0025070417,17.052721,0.11076504,0.0617842,96,2.5173197,2560,5.9078169513493775,0.2,-0.00010172679176321254,3.6881305e-05,-0.01624276509974152,2.683457374572754,1e-05,0.00029296875,0.07443499565124512
516000,5321,258,2000.0,0.1730117,375.82,0.0044280547,17.113297,0.20581873,0.07089461,96,2.3491244,2570,5.28433585613966,0.2,-0.0004183142737019807,0.00010534059,-0.01619945189158898,1.2995647192001343,1e-05,0.0021484375,0.14108341932296753
518000,5343,259,2000.0,0.18775608,376.32,0.0028571,17.040674,0.17399417,0.08069573,96,2.3083282,2580,5.1930363669991495,0.2,-0.0001522258186014369,6.0585036e-05,-0.016305988977546804,1.8361878395080566,1e-05,0.00107421875,0.04170382022857666
520000,5363,260,2000.0,0.16804771,375.89,0.0034036222,16.939077,0.110720046,0.07402535,96,2.4426827,2590,4.563337284326553,0.2,5.8086588978767395e-06,7.191178e-06,-0.016609552066074684,1.5893394947052002,1e-05,0.0,0.13985377550125122
522000,5384,261,2000.0,0.18629433,376.47,0.0017133035,17.466715,0.21228276,0.12953116,96,2.4597924,2600,5.553518951684237,0.2,-0.0001487224202719517,2.3808883e-05,-0.01575749856128823,3.273000717163086,1e-05,0.000634765625,0.06462538242340088
524000,5405,262,2000.0,0.18149537,376.82,0.0032672144,17.84241,0.28029078,0.10394341,96,2.397371,2610,5.332776553183794,0.2,-9.176946914521978e-05,1.7899816e-05,-0.018408208811888472,2.73614239692688,1e-05,0.000390625,0.10544240474700928
526000,5428,263,2000.0,0.1915839,377.81,0.0017873202,18.063444,0.1727782,0.077974774,96,2.7237415,2620,5.256054744869471,0.2,-0.0002714275906328112,7.1427e-05,-0.01904770362598356,1.814810872077942,1e-05,0.001513671875,0.07760322093963623
528000,5449,264,2000.0,0.17661864,377.77,0.002886271,18.084362,0.14969294,0.09537682,96,2.2828739,2630,6.61280702650547,0.2,-0.00016702719731256365,0.00021907297,-0.019567183632170783,3.4653193950653076,1e-05,0.00146484375,0.11040240526199341
530000,5470,265,2000.0,0.18065475,378.52,0.002550618,18.421087,0.25940147,0.06648042,96,2.677137,2640,4.643552462011575,0.2,-0.0001711805904051289,0.00014536548,-0.025985205787583253,3.1056275367736816,1e-05,0.0021484375,0.09896332025527954
532000,5491,266,2000.0,0.18703927,379.3,0.0023769834,18.573294,0.21653862,0.11034561,96,2.6609373,2650,7.010510466247797,0.2,-0.00018476207042112948,7.69945e-05,-0.021642254354082978,3.4263956546783447,1e-05,0.000830078125,0.0068749189376831055
534000,5511,267,2000.0,0.18368737,379.12,0.0021428068,18.33134,0.13517389,0.08001265,96,2.6004725,2660,5.581127853691578,0.2,-0.00011046017170883715,7.028456e-05,-0.0206325737060979,3.6319754123687744,1e-05,0.00048828125,0.17518842220306396
536000,5532,268,2000.0,0.18779363,379.64,0.0018319464,18.59093,0.21899024,0.06575567,96,2.3923085,2670,5.737593553960323,0.2,-0.0002181454299716279,0.00012248245,-0.020007046438695397,2.481844663619995,1e-05,0.0015625,0.13264167308807373
538000,5554,269,2000.0,0.17437755,378.52,0.0033252914,18.46512,0.14947426,0.0980001,96,2.0750034,2680,4.9410118326544765,0.2,-0.00021619332546833902,8.463822e-05,-0.01678497164102737,7.18392276763916,1e-05,0.00126953125,0.14500808715820312
540000,5574,270,2000.0,0.17572556,378.26,0.0035270657,17.957773,0.21567674,0.08632878,96,2.6343212,2690,4.075373871996999,0.2,-6.113317795097828e-05,6.31056e-05,-0.015588411837234162,0.8900095224380493,1e-05,0.000830078125,0.021716654300689697
542000,5595,271,2000.0,0.18750562,379.22,0.0032860246,18.089146,0.13179627,0.07018875,96,2.4726818,2700,5.694004023075104,0.2,-0.00027334896731190383,8.6913846e-05,-0.015429258023505098,1.143592357635498,1e-05,0.00244140625,0.17244571447372437
544000,5616,272,2000.0,0.19195515,379.73,0.0028607291,18.360949,0.1535018,0.07681514,96,2.6979516,2710,5.161666449904442,0.2,-0.00012258404167369007,6.759964e-05,-0.013811809016624465,1.3230805397033691,1e-05,0.000537109375,0.14532333612442017
546000,5637,273,2000.0,0.17651856,379.12,0.0050507747,18.371214,0.24891582,0.10315084,96,2.1731684,2720,5.40273315012455,0.2,-0.00018135741993319243,6.545879e-05,-0.013702289431239478,1.848365306854248,1e-05,0.002197265625,0.24315857887268066
548000,5657,274,2000.0,0.18162164,379.09,0.0027332979,17.749588,0.10853566,0.072228484,96,2.547346,2730,4.433848964422941,0.2,-0.0003498629434034228,0.00028166414,-0.01587846108013764,1.29497492313385,1e-05,0.00078125,0.045320749282836914
550000,5679,275,2000.0,0.1749465,379.41,0.002428529,18.004845,0.14991744,0.080178075,96,2.4582617,2740,5.23053005412221,0.2,-0.00017296351725235582,0.00022591508,-0.020250961321289652,2.245173454284668,1e-05,0.00078125,0.18715471029281616
552000,5700,276,2000.0,0.18626343,379.58,0.0019971959,18.05763,0.10766875,0.053468026,96,2.6739,2750,5.440429814532399,0.2,-5.802637169836089e-05,1.0040734e-05,-0.02178260905784555,3.2883026599884033,1e-05,0.000244140625,0.0798414945602417
554000,5722,277,2000.0,0.17289248,379.67,0.003795662,18.02755,0.19047824,0.073288664,96,2.403409,2760,6.034201217442751,0.2,-0.0004147408559219912,0.00016666748,-0.01978039040986914,3.2402453422546387,1e-05,0.003271484375,0.14780443906784058
556000,5742,278,2000.0,0.18240276,379.08,0.0027221413,18.010363,0.16110267,0.06664739,96,2.6146157,2770,5.556573338061571,0.2,-7.034274749457836e-05,3.8522412e-05,-0.021828301111236216,2.0503134727478027,1e-05,0.0,0.031340956687927246
558000,5763,279,2000.0,0.18900007,379.27,0.0034209841,18.053684,0.21198179,0.078542076,96,2.7146404,2780,5.416158042103052,0.2,-0.00010621258697938175,5.3081923e-05,-0.01950827529653907,3.003615617752075,1e-05,0.00078125,0.19057971239089966
560000,5784,280,2000.0,0.17185298,378.79,0.0037007232,18.0525,0.20714346,0.1275513,96,2.4900203,2790,5.851984887570143,0.2,-0.0002414325892459601,0.00012586726,-0.018292894680052997,2.5296919345855713,1e-05,0.001904296875,0.18931400775909424
562000,5805,281,2000.0,0.1773824,378.82,0.0032847205,18.005177,0.19033341,0.090289205,96,2.649518,2800,5.2338568829,0.2,-0.00010483916557859629,7.951373e-05,-0.01763247243943624,2.359557628631592,1e-05,0.001220703125,0.1348831057548523
564000,5825,282,2000.0,0.18474682,379.14,0.0035374023,18.30909,0.27401564,0.093518026,96,2.5631764,2810,5.659989920258522,0.2,-0.00021249605488264932,5.741205e-05,-0.017233466208563187,1.4346630573272705,1e-05,0.001318359375,0.1922224760055542
566000,5846,283,2000.0,0.1830803,378.9,0.0025894693,18.207273,0.18503945,0.08993758,96,2.5626144,2820,5.671073656529188,0.2,-0.00025523440417600795,0.00013189265,-0.018215030673309228,1.3450126647949219,1e-05,0.001708984375,0.14496994018554688
568000,5866,284,2000.0,0.17660911,378.92,0.0015174372,18.162575,0.13168155,0.08545094,96,2.6292837,2830,5.719429191201925,0.2,-8.824039832688868e-06,4.2336324e-05,-0.017745122816995716,1.9791088104248047,1e-05,0.0,0.11849510669708252
570000,5887,285,2000.0,0.18292755,379.54,0.0019986618,18.28375,0.19182499,0.100847706,96,2.6278083,2840,5.463153999298811,0.2,-6.956593642826192e-05,3.6793936e-05,-0.018898056983016432,1.187678337097168,1e-05,0.001708984375,0.19806599617004395
572000,5909,286,2000.0,0.1820471,379.53,0.0025684463,18.438932,0.11979411,0.09728772,96,2.5994928,2850,5.017713912576437,0.2,-2.2653970518149436e-05,1.4234625e-05,-0.01992077267204877,1.7721625566482544,1e-05,0.0001953125,0.2678673267364502
574000,5930,287,2000.0,0.1828841,379.82,0.0039581293,18.446188,0.10495145,0.08194066,96,2.8968155,2860,5.502789602428675,0.2,-0.00015634422888979315,4.2592932e-05,-0.02055874138022773,1.9204676151275635,1e-05,0.000634765625,0.1754283308982849
576000,5952,288,2000.0,0.18099676,380.05,0.003527285,18.750523,0.1653049,0.071203336,96,2.7087667,2870,5.765913607925176,0.2,-1.724227622617036e-05,3.810809e-05,-0.018777114344993608,2.054586887359619,1e-05,0.000341796875,0.30291247367858887
578000,5974,289,2000.0,0.17650215,379.8,0.0024729422,18.635872,0.18257126,0.072802976,96,3.0386684,2880,5.156127170100808,0.2,-0.0002020376778091304,5.61153e-05,-0.017979860166087748,2.4449656009674072,1e-05,0.00107421875,0.28495925664901733
580000,5995,290,2000.0,0.17935786,379.09,0.002799984,17.920156,0.15626235,0.08126697,96,2.4826384,2890,6.235320795327425,0.2,-0.000176732889667619,4.5884837e-05,-0.018384282104671003,2.6768946647644043,1e-05,0.00087890625,0.30488163232803345
582000,6016,291,2000.0,0.17501597,379.8,0.002583221,17.893593,0.21703257,0.09606355,96,2.3593357,2900,5.018131977319717,0.2,-8.063627174124122e-05,0.0002870764,-0.020583060383796693,1.9802298545837402,1e-05,0.001318359375,0.15505701303482056
584000,6040,292,2000.0,0.18597126,380.76,0.0025708906,18.016418,0.16077726,0.10922503,96,2.4921114,2910,4.541319824010134,0.2,-0.00022533516312250867,6.1206374e-05,-0.02040216931782197,1.8548885583877563,1e-05,0.00146484375,0.1837865114212036
586000,6066,293,2000.0,0.17453295,380.8,0.0033227382,18.145557,0.19040275,0.09144548,96,2.575736,2920,4.9259740196168424,0.2,-5.464849818963558e-05,8.700328e-06,-0.02023052221920807,3.749058723449707,1e-05,0.00068359375,0.20491981506347656
588000,6091,294,2000.0,0.1761585,382.08,0.0022607865,18.412542,0.101858996,0.06446863,96,3.0815797,2930,5.41662301979959,0.2,-0.00023054401972331107,4.1453924e-05,-0.02231462589406874,1.7927416563034058,1e-05,0.000390625,0.17919403314590454
590000,6116,295,2000.0,0.17982832,381.75,0.0024285289,18.436895,0.0929002,0.067005835,96,2.6959848,2940,6.416777535527944,0.2,-0.0005393166531575844,0.0002890986,-0.022660813643597066,4.929145336151123,1e-05,0.00390625,0.3195822238922119
592000,6141,296,2000.0,0.17945969,380.73,0.0012856789,18.382294,0.08544849,0.054646946,96,2.6355162,2950,5.488030436635017,0.2,-0.00037488469388335943,0.00015261956,-0.021257702526054346,7.550758361816406,1e-05,0.002685546875,0.2448052167892456
594000,6166,297,2000.0,0.18272644,381.01,0.0035485553,18.594276,0.2980753,0.06915741,96,2.4596689,2960,5.000512004643679,0.2,-9.566028747940437e-05,6.0784805e-05,-0.01997926918847952,2.283029079437256,1e-05,0.000537109375,0.27215641736984253
596000,6191,298,2000.0,0.18913779,381.58,0.002318503,18.181982,0.15839852,0.07816186,96,2.5333219,2970,4.642378612980247,0.2,-0.00024971605889732016,7.5758435e-05,-0.022286589827854187,5.1324663162231445,1e-05,0.000830078125,0.2320234179496765
598000,6217,299,2000.0,0.18469262,381.61,0.003634082,18.47568,0.24760605,0.10478485,96,2.5635166,2980,4.763958196341991,0.2,-6.158311734907329e-05,3.0028925e-05,-0.023098415869753808,1.5104825496673584,1e-05,0.0005859375,0.2405039668083191
600000,6242,300,2000.0,0.18046239,381.8,0.003443035,17.936346,0.13444412,0.073256016,96,2.610772,2990,4.904225141555071,0.2,-0.00010746310872491449,4.5673165e-05,-0.023055054037831722,2.1424694061279297,1e-05,0.0009765625,0.23689419031143188
602000,6268,301,2000.0,0.18715622,382.62,0.002428062,18.20907,0.21653283,0.08527293,96,2.639989,3000,5.082708937674761,0.2,-0.0003312490967800841,9.052068e-05,-0.02345478996867314,1.815322995185852,1e-05,0.003515625,0.24069637060165405
604000,6293,302,2000.0,0.18727267,383.83,0.0022833606,18.614925,0.22577578,0.11887383,95,2.5038457,3010,5.466551673412323,0.2,-0.00012187367537990213,0.00012694267,-0.022928410698659717,9.785555839538574,1e-05,0.00107421875,0.21657228469848633
606000,6317,303,2000.0,0.1833242,383.95,0.0033235168,18.943346,0.22347325,0.07943446,95,2.8316803,3020,5.638753925263882,0.2,-0.00014808818232268096,7.798444e-05,-0.02277061647037044,5.586319923400879,1e-05,0.00146484375,0.09835469722747803
608000,6340,304,2000.0,0.18342969,383.75,0.0025055541,18.733036,0.210082,0.093763955,95,2.7472908,3030,5.913190158456564,0.2,-0.000133755526621826,5.9969636e-05,-0.024107621429720894,1.1717908382415771,1e-05,0.0009765625,0.25035685300827026
610000,6362,305,2000.0,0.18274339,383.19,0.0027173434,18.361153,0.2156166,0.09036467,95,2.800095,3040,5.674577625095845,0.2,-0.00011016305943485349,9.651878e-05,-0.025070899876300245,2.094897508621216,1e-05,0.00146484375,0.23757880926132202
612000,6384,306,2000.0,0.18260908,382.17,0.0020184445,18.56373,0.14810194,0.07492369,95,3.1202805,3050,4.907066422700882,0.2,-0.0002225852251285687,8.093595e-05,-0.022650185989914463,1.417716145515442,1e-05,0.00224609375,0.36984091997146606
614000,6409,307,2000.0,0.17111862,381.68,0.0027133436,18.666965,0.17911685,0.075839885,95,2.4895456,3060,6.476131191104651,0.2,-0.00015814521175343542,8.488298e-05,-0.023774605584912935,2.4235873222351074,1e-05,0.001416015625,0.32981157302856445
616000,6434,308,2000.0,0.17559049,381.86,0.0028570932,18.222692,0.2262282,0.10118994,95,2.75273,3070,4.760998789966107,0.2,-0.0001359312533168122,3.934675e-05,-0.023523098550504072,1.4174444675445557,1e-05,0.000634765625,0.2220119833946228
618000,6460,309,2000.0,0.17605817,382.24,0.0027124723,18.14851,0.2646433,0.0730278,95,2.6857133,3080,6.090431421250105,0.2,-0.00010656135564204305,8.957213e-05,-0.02379622933221981,3.2051050662994385,1e-05,0.001318359375,0.19300931692123413
620000,6485,310,2000.0,0.16910496,380.54,0.003029834,17.80151,0.23500592,0.095190786,95,2.6628978,3090,4.812055671960115,0.2,-0.00043411533115431664,0.00013279007,-0.022252814096282235,1.1694986820220947,1e-05,0.00126953125,0.31184685230255127
622000,6510,311,2000.0,0.18402968,380.0,0.0024276252,17.472162,0.15045698,0.08103449,95,2.5398548,3100,5.949652691185475,0.2,-0.00024293258611578493,0.0001254135,-0.02184475420508534,1.931545376777649,1e-05,0.00068359375,0.15570849180221558
624000,6535,312,2000.0,0.17268035,379.94,0.0030181494,17.580015,0.18909249,0.08845687,95,2.8963203,3110,5.018585500866175,0.2,-0.0001328402344370261,3.5843725e-05,-0.020917403139173986,2.3680419921875,1e-05,0.00068359375,0.19978344440460205
626000,6560,313,2000.0,0.17601803,379.15,0.0031124111,17.214012,0.13505994,0.08091774,95,2.4555843,3120,6.037767070159316,0.2,-3.91859415685758e-05,8.092774e-05,-0.019751331864972597,2.3644773960113525,1e-05,0.000244140625,0.2674301862716675
628000,6585,314,2000.0,0.18712844,378.94,0.0022697265,17.25292,0.20360634,0.07418225,95,2.5430865,3130,4.691236587613821,0.2,-0.00011394792090868577,1.975667e-05,-0.019789904844947158,1.7612409591674805,1e-05,0.00029296875,0.21458345651626587
630000,6610,315,2000.0,0.18757184,380.38,0.0009990901,17.854242,0.138375,0.09941044,95,2.638044,3140,4.939339866861701,0.2,-0.00011496959923533723,6.202774e-05,-0.01956498629588168,1.3964797258377075,1e-05,0.001220703125,0.23083513975143433
632000,6635,316,2000.0,0.18823096,381.51,0.0027591996,18.719128,0.24388403,0.06513932,95,2.6876702,3150,5.331052063405513,0.2,-0.00015260261279763653,5.6581048e-05,-0.019677262206096204,3.1325628757476807,1e-05,0.001953125,0.22173243761062622
634000,6661,317,2000.0,0.17948921,381.6,0.0034016161,18.72699,0.2538925,0.09211129,95,2.723953,3160,5.5649568464607,0.2,-0.00013907144893892108,3.779275e-05,-0.01834963604051154,2.0007660388946533,1e-05,0.0001953125,0.22428488731384277
636000,6686,318,2000.0,0.17985696,381.34,0.003079568,18.189377,0.18490674,0.08038881,95,2.6640851,3170,5.671206176653504,0.2,-7.031203858787194e-05,4.9582857e-05,-0.018814858866971918,1.3296468257904053,1e-05,0.000634765625,0.22877895832061768
638000,6711,319,2000.0,0.18021701,381.29,0.0021418608,18.278156,0.20693107,0.08803646,95,2.6505854,3180,5.572903570532799,0.2,-9.58803721005097e-05,4.9918046e-05,-0.01770722942892462,1.511765480041504,1e-05,4.8828125e-05,0.19602173566818237
