rollout/ep_len_mean,time/fps,time/iterations,long_std,time/time_elapsed,short_std,return_mean,rollout/ep_rew_mean,short_mean,return_std,time/total_timesteps,long_mean,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss
2000.0,90,68,0.1857152,1497,0.019801144,0.39149404,-5.926470588235294,0.008208779,2.201384,136000,0.0008571075,2.77335782982409,0.2,0.0083984375,0.0037544554,1.5299869775772095,-0.00207919976382982,0.787317544221878,670,1e-05,-0.47799218986183406
2000.0,90,69,0.18190089,1519,0.006431894,-2.971741,-7.6521739130434785,0.0070755715,3.3524125,138000,0.0034033433,2.757612267881632,0.2,0.016845703125,0.006130186,0.8916700482368469,-0.0018498679855838418,0.4186226725578308,680,1e-05,-0.5219462453387678
2000.0,90,70,0.18453492,1542,0.02932972,-0.7903151,-7.942857142857143,0.008331249,1.5451051,140000,0.0045508104,2.388822795264423,0.2,0.02451171875,0.0046709212,1.3699618577957153,-0.004825930402148515,0.7659735381603241,690,1e-05,-0.44343848843127487
2000.0,90,71,0.18632753,1564,0.030885532,0.34716833,-7.436619718309859,0.008172785,1.7695287,142000,0.0020925158,2.4505844578146934,0.2,0.0103515625,0.0064906804,1.2597180604934692,-0.002284919182420708,-0.07046782970428467,700,1e-05,-0.46014959840103986
2000.0,90,72,0.18423058,1586,0.014830089,-1.0295955,-8.319444444444445,0.008514356,1.7077265,144000,0.0012442751,3.2370868656784295,0.2,0.003515625,0.0032927836,3.738114833831787,-0.0011776863684644923,-0.05193138122558594,710,1e-05,-0.4848629348911345
2000.0,90,73,0.1833157,1608,0.024477134,-1.2976341,-8.753424657534246,0.010277035,1.6913375,146000,0.0014285286,2.5698715914040804,0.2,0.0169921875,0.004734891,1.7453442811965942,-0.0027830158025608396,0.09244537353515625,720,1e-05,-0.4270073898136616
2000.0,90,74,0.18907127,1630,0.020158354,-0.40815735,-8.054054054054054,0.009876874,1.8020259,148000,0.0015642802,2.47428660094738,0.2,0.02041015625,0.0053876033,1.7002506256103516,-0.0028676946021732874,0.11658531427383423,730,1e-05,-0.38414329970255495
2000.0,90,75,0.19101477,1651,0.02425531,0.13243091,-6.826666666666667,0.017999787,1.7197175,150000,0.0011782211,2.374643850699067,0.2,0.00048828125,0.0018178613,0.8797053694725037,-0.0028667134014540353,0.25928038358688354,740,1e-05,-0.39520273739472034
2000.0,90,76,0.18787399,1673,0.051604833,0.5977726,-6.697368421052632,0.010668333,2.1926444,152000,0.0030722814,2.444060920923948,0.2,0.04580078125,0.0038863318,0.7770887613296509,-0.004640090232715011,0.13175195455551147,750,1e-05,-0.4382796507328749
2000.0,90,77,0.18447538,1694,0.029677995,0.004338867,-6.090909090909091,0.017482495,1.9261669,154000,0.0014275484,2.7549666564911606,0.2,0.004248046875,0.0034019083,2.581725835800171,-0.0016845894802827387,0.41374582052230835,760,1e-05,-0.407088122330606
2000.0,90,78,0.19044907,1718,0.03339154,0.73594505,-6.166666666666667,0.011268492,1.7927827,156000,0.0019992925,2.635773665830493,0.2,0.03046875,0.003382001,2.356989860534668,-0.004160577651055064,0.2506328225135803,770,1e-05,-0.4159394381567836
2000.0,90,79,0.18339096,1740,0.025214206,-0.95468026,-6.531645569620253,0.010840929,1.6499351,158000,0.00508555,2.8203152671456335,0.2,0.0,0.00072763185,0.6392430067062378,-0.0009738136970554479,0.11625868082046509,780,1e-05,-0.4059010997414589
2000.0,90,80,0.19311084,1762,0.020034531,-0.06389842,-6.45,0.009277704,1.6254348,160000,0.003877809,2.2648549668490885,0.2,0.0025390625,0.0023214957,1.098034381866455,-0.0010013666906161234,0.15381258726119995,790,1e-05,-0.3487427455373108
2000.0,90,81,0.18492532,1784,0.016019465,-0.81441015,-6.160493827160494,0.0116346795,1.3212463,162000,0.0016347868,2.6389880139380693,0.2,0.000537109375,0.0011083117,1.4174293279647827,-0.0012172639602795244,-0.02991330623626709,800,1e-05,-0.3729513404890895
2000.0,90,82,0.18101725,1805,0.059580587,-0.71196866,-5.634146341463414,0.057365645,1.063645,164000,0.003055959,1.5416657548397779,0.2,0.007275390625,0.0019141827,0.3755955100059509,-0.0010295965417753904,0.10279524326324463,810,1e-05,-0.3288417809642851
2000.0,90,83,0.1861189,1826,0.036649607,0.33975977,-5.192771084337349,0.011523454,1.3709459,166000,0.005668675,1.111692356131971,0.2,0.012744140625,0.001433285,0.44743627309799194,-0.001210195447492879,0.006822407245635986,820,1e-05,-0.32976042572408915
2000.0,90,84,0.18599781,1848,0.013478935,0.09351283,-5.357142857142857,0.010954582,1.3744252,168000,0.0017128623,2.0346134742721915,0.2,0.01650390625,0.0027234145,0.8085432052612305,-0.003812624322017655,-0.11348271369934082,830,1e-05,-0.36490866718813775
2000.0,90,85,0.18331562,1869,0.015596596,-0.013249161,-5.011764705882353,0.01199718,1.0254636,170000,0.0015424879,1.970021035335958,0.2,0.007177734375,0.0036499468,0.4656538963317871,-0.0007911940818303264,-0.06468820571899414,840,1e-05,-0.33769638268277047
2000.0,90,86,0.18930255,1890,0.027020559,0.025474453,-4.674418604651163,0.02874024,0.8299199,172000,0.0020930797,1.1712468234822153,0.2,0.006640625,0.0026769775,0.561418890953064,-0.0015855987978284248,-0.1294466257095337,850,1e-05,-0.3007371506653726
2000.0,91,87,0.18563876,1911,0.03624108,0.29613137,-4.333333333333333,0.021193013,1.0398338,174000,0.003536852,0.684101396240294,0.2,0.01728515625,0.0010987653,0.6180182695388794,-0.0023861546302214264,-0.010148406028747559,860,1e-05,-0.3005938683170825
2000.0,91,88,0.19177791,1932,0.011144115,0.33151442,-4.443181818181818,0.008779197,1.1722797,176000,0.0042714137,1.088836530596018,0.2,0.02412109375,0.0014547585,0.4220115542411804,-0.002656121112522669,-0.018054485321044922,870,1e-05,-0.32304478362202643
2000.0,91,89,0.17817621,1954,0.015217268,0.42652515,-4.067415730337078,0.015394249,1.0970957,178000,0.0021400768,1.4387821959331633,0.2,0.0255859375,0.003232255,0.7044614553451538,-0.003073827052139677,-0.06403863430023193,880,1e-05,-0.30008530798368155
2000.0,91,90,0.18330996,1976,0.0147985965,0.9597612,-3.388888888888889,0.012832563,1.300138,180000,0.0025338738,1.174258645065129,0.2,0.012109375,0.0016846075,0.8632957339286804,-0.0030810496129561214,0.0026788711547851562,890,1e-05,-0.2930517332162708
2000.0,91,91,0.18204656,1998,0.022475468,1.0555875,-3.1648351648351647,0.011087275,1.2907653,182000,0.0032878215,1.568355055898428,0.2,0.031884765625,0.0031110402,0.6631516814231873,-0.003596567513886839,0.06158137321472168,900,1e-05,-0.35363082233816384
2000.0,91,92,0.18750586,2019,0.01276963,0.766456,-3.2934782608695654,0.008504369,1.4428424,184000,0.0032159085,1.5187607616186143,0.2,0.03984375,0.0034819972,1.6428402662277222,-0.004934724151098635,0.08875447511672974,910,1e-05,-0.37147084991447626
2000.0,91,93,0.19265313,2041,0.013856978,0.22724395,-3.6344086021505375,0.007607853,1.4692944,186000,0.0042968444,1.907347260788083,0.2,0.014453125,0.0014441182,1.2878187894821167,-0.0036463187396293508,0.07254904508590698,920,1e-05,-0.35964414328336713
2000.0,91,94,0.1905309,2062,0.018100616,-0.076305024,-3.6808510638297873,0.0094503835,1.0822942,188000,0.003160318,2.0333512838929892,0.2,0.0072265625,0.0027218284,0.49066972732543945,-0.0017034671414876356,0.03108590841293335,930,1e-05,-0.316915739281103
2000.0,91,95,0.18674742,2083,0.010249972,-0.27556387,-3.873684210526316,0.00924213,1.2996488,190000,0.00547872,1.1614966174587606,0.2,0.00244140625,0.0012291542,0.47350573539733887,-0.0018978124833665788,-0.010537147521972656,940,1e-05,-0.2956343996338546
2000.0,91,96,0.18040417,2105,0.0378468,-0.14639236,-3.9583333333333335,0.010029673,1.2609332,192000,0.0047760075,1.5698488895781337,0.2,0.019775390625,0.0017714647,0.8995380401611328,-0.002194928366225213,0.05911552906036377,950,1e-05,-0.30415422692894933
2000.0,91,97,0.18412583,2127,0.010687641,-0.23799393,-4.051546391752577,0.00816083,1.291361,194000,0.0029717006,1.583509815298021,0.2,0.000146484375,0.0019521014,0.8755312561988831,-0.0020526132953818887,-0.0005983114242553711,960,1e-05,-0.33825529129244386
2000.0,91,98,0.18614894,2148,0.010638905,-0.10842924,-3.826530612244898,0.009546671,1.148827,196000,0.0052976822,1.6049060687422751,0.2,0.009375,0.0026653418,0.5996031761169434,-0.002244918173528276,0.02996814250946045,970,1e-05,-0.2932543203700334
2000.0,91,99,0.18373284,2170,0.00880711,-0.26519117,-4.02020202020202,0.0072910036,1.2954786,198000,0.0046843016,1.3420934276655316,0.2,0.01962890625,0.0027123676,0.3807253837585449,-0.002971126974443905,-0.031937479972839355,980,1e-05,-0.30626967903226615
2000.0,91,100,0.18166517,2192,0.029151164,-0.22956452,-4.07,0.009096189,1.3096601,200000,0.0038734803,1.485187081247568,0.2,0.0078125,0.0015040912,0.6676931381225586,-0.0015450194507138804,0.09856671094894409,990,1e-05,-0.2929559497628361
2000.0,91,101,0.18179466,2214,0.036692373,-0.45906317,-5.43,0.011033032,1.3588002,202000,0.0049462533,1.64243617746979,0.2,0.00859375,0.0023432123,0.8761083483695984,-0.002071958492160775,0.024502933025360107,1000,1e-05,-0.2989126787520945
2000.0,91,102,0.18437949,2235,0.010790848,0.3806889,-5.45,0.007344949,1.2711855,204000,0.0023204272,1.828165271319449,0.2,0.02900390625,0.0028849621,0.34640786051750183,-0.0038750274266931227,-0.000661015510559082,1010,1e-05,-0.3116934109013528
2000.0,91,103,0.18349852,2257,0.006536734,-0.46717295,-5.91,0.0066092103,1.2654358,206000,0.0051738597,1.5665634963661432,0.2,0.01162109375,0.0016664946,0.8619916439056396,-0.0026063953308039347,0.03791004419326782,1020,1e-05,-0.3165186278987676
2000.0,91,104,0.1819522,2277,0.015813923,-0.32585973,-5.43,0.01767769,0.896198,208000,0.0035275493,1.5630026709288358,0.2,0.04267578125,0.003889135,0.7551870346069336,-0.003961848869221285,0.01037144660949707,1030,1e-05,-0.2553951540030539
2000.0,91,105,0.18677609,2299,0.015444922,-0.5228381,-6.76,0.012006258,1.0927784,210000,0.0077233394,0.7819144458509981,0.2,0.01279296875,0.0013817761,0.4799500107765198,-0.001932603749446571,0.015306651592254639,1040,1e-05,-0.27354491529986263
2000.0,91,106,0.18873051,2320,0.016818786,-0.5213989,-6.43,0.014165897,0.8948364,212000,0.002714358,1.1995883671566845,0.2,0.01728515625,0.0024254217,0.7359452247619629,-0.0016334072686731815,-0.008185029029846191,1050,1e-05,-0.21700895885005594
2000.0,91,107,0.18337268,2341,0.0129404,-0.49832377,-6.84,0.013742417,0.89286226,214000,0.00478984,0.8105060740374028,0.2,0.024951171875,0.0018438029,0.25295311212539673,-0.002989891279139556,-0.013127446174621582,1060,1e-05,-0.24234660929068924
2000.0,91,108,0.18837431,2363,0.027056579,0.027006043,-7.8,0.010534826,1.3218497,216000,0.0042583677,0.722789749596268,0.2,0.006689453125,0.0011174295,0.3746546506881714,-0.0013407055550487712,0.07393205165863037,1070,1e-05,-0.23814702602103352
2000.0,91,109,0.18451439,2385,0.048244465,0.106298484,-7.92,0.010661315,1.4057213,218000,0.0035943137,1.6492587961256504,0.2,0.00048828125,0.0015174772,0.7840192914009094,-0.0018173361604567617,0.04178112745285034,1080,1e-05,-0.28833067659288647
2000.0,91,110,0.19044411,2406,0.009075669,-0.4404212,-7.96,0.008364734,1.1439202,220000,0.006937694,1.7101929757744074,0.2,0.024609375,0.003269991,1.2951725721359253,-0.004938478782423772,0.06990265846252441,1090,1e-05,-0.296576865715906
2000.0,91,111,0.18200195,2427,0.02586095,-0.37970838,-8.86,0.0112330895,1.1576766,222000,0.005368536,1.1043493269011377,0.2,0.00615234375,0.0016325464,0.384718656539917,-0.002212239168875385,0.14147639274597168,1100,1e-05,-0.22738865204155445
