time/iterations,long_mean,time/fps,rollout/ep_rew_mean,return_std,long_std,time/time_elapsed,short_std,return_mean,time/total_timesteps,short_mean,rollout/ep_len_mean,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/std
511,0.0006692854,236,1719.605,22.478685,0.016915655,4417,0.014522379,148.16566,1046528,0.04787863,1000.0,1e-05,0.2,0.03466796875,5100,0.0032276546,-7.188235899806022,0.5712096393108368,174.65428935289384,29.723831176757812,-0.0028573758434504272,1.018729567527771
512,0.00066902465,236,1713.2525,20.32105,0.017238528,4426,0.016995098,150.65353,1048576,0.046602778,1000.0,1e-05,0.2,0.05341796875,5110,0.0061108777,-7.186614257097244,0.6737130284309387,161.18076341152192,20.40714454650879,-0.0037751046213088555,1.0187491178512573
513,0.00067448826,236,1707.55,17.699154,0.019776698,4435,0.017498594,145.89673,1050624,0.04140747,1000.0,1e-05,0.2,0.04423828125,5120,0.005779324,-7.186585925519466,0.5944455862045288,162.7594836950302,35.0853157043457,-0.0034323042375035582,1.018763542175293
514,0.0006970929,236,1701.3725,19.257288,0.01914155,4444,0.014747883,140.51248,1052672,0.040983513,1000.0,1e-05,0.2,0.058154296875,5130,0.00682027,-7.186802582442761,0.3621532917022705,191.60767031908034,35.74546813964844,-0.004305734377703629,1.0188311338424683
515,0.0006770453,236,1696.1875,19.389221,0.0147127295,4452,0.02234591,141.7701,1054720,0.04800721,1000.0,1e-05,0.2,0.08349609375,5140,0.009285561,-7.186601200699807,0.5519389808177948,163.55437148809432,22.219228744506836,-0.007532921980600804,1.0186471939086914
516,0.0006732526,236,1693.0075,20.946186,0.015876943,4461,0.014599614,143.4647,1056768,0.045322992,1000.0,1e-05,0.2,0.056689453125,5150,0.0056081153,-7.18631574511528,0.5446644127368927,168.17240822911262,176.5206756591797,-0.005078210416832008,1.0187162160873413
517,0.0006765649,236,1687.17,21.824678,0.012969211,4469,0.021505194,142.12054,1058816,0.047897656,1000.0,1e-05,0.2,0.031298828125,5160,0.005288221,-7.1870204046368595,0.6126534938812256,167.07612216472626,23.715639114379883,-0.004077274823794141,1.0188922882080078
518,0.00068635086,236,1683.095,24.792784,0.01687268,4478,0.019289555,141.79807,1060864,0.045383807,1000.0,1e-05,0.2,0.103515625,5170,0.0092477035,-7.187376344203949,0.6406761109828949,165.56119285225867,143.28428649902344,-0.007437173489597626,1.0188699960708618
519,0.0006496258,236,1680.2925,19.831652,0.014333593,4487,0.018599994,147.14655,1062912,0.042984337,1000.0,1e-05,0.2,0.044189453125,5180,0.00461433,-7.187912525236607,0.7513385266065598,150.45808515548705,163.62225341796875,-0.004883112894458463,1.0191614627838135
520,0.00067877094,236,1677.6025,20.395155,0.017235404,4495,0.013256098,145.90259,1064960,0.0495127,1000.0,1e-05,0.2,0.042529296875,5190,0.0036140305,-7.189634786546231,0.5336566269397736,173.31798193454742,70.37498474121094,-0.002082205325132236,1.0195307731628418
521,0.00085797324,236,1673.755,24.218351,0.020938411,4504,0.020679003,146.93205,1067008,0.050739624,1000.0,1e-05,0.2,0.04931640625,5200,0.0050937417,-7.190501141548157,0.5865737497806549,166.8355361700058,17.147197723388672,-0.004366453847615049,1.0195410251617432
522,0.0006707349,236,1671.3075,21.439032,0.017306747,4513,0.013615459,151.3747,1069056,0.047795076,1000.0,1e-05,0.2,0.033056640625,5210,0.004344532,-7.190591914951801,0.5724945962429047,246.44215241670608,147.2170867919922,-0.0038296758255455645,1.0195636749267578
523,0.0006719703,236,1670.4875,23.683853,0.015421285,4521,0.023737792,151.9524,1071104,0.048540514,1000.0,1e-05,0.2,0.06181640625,5220,0.006586223,-7.191137011349201,0.6159862577915192,171.66302206516266,20.356876373291016,-0.00525531275634421,1.0197538137435913
524,0.0006729934,236,1670.375,21.039345,0.018099055,4530,0.021109337,150.99615,1073152,0.0447675,1000.0,1e-05,0.2,0.0486328125,5230,0.00689412,-7.190311814844608,0.6804090440273285,176.51586735248566,17.45964241027832,-0.00526700630725827,1.0192350149154663
525,0.0006264826,236,1669.7925,18.820114,0.014161302,4538,0.015897863,150.80145,1075200,0.041027084,1000.0,1e-05,0.2,0.049267578125,5240,0.0048613185,-7.188511370122432,0.6174595057964325,166.24034029841422,52.19963836669922,-0.00408383680623956,1.0190199613571167
526,0.0006368093,236,1667.82,21.421406,0.015506449,4547,0.015901113,154.31612,1077248,0.04713861,1000.0,1e-05,0.2,0.068408203125,5250,0.0053227153,-7.18800191283226,0.48365360498428345,180.3120712220669,209.87364196777344,-0.004947716841707006,1.0190174579620361
527,0.0006384182,236,1667.67,20.687986,0.014251678,4556,0.018182123,152.77176,1079296,0.043361668,1000.0,1e-05,0.2,0.030126953125,5260,0.005404777,-7.1880226850509645,0.5877665579319,187.06743310093879,106.3149642944336,-0.002321315146400593,1.0190174579620361
528,0.00060428993,236,1667.475,19.869759,0.015062541,4564,0.013643965,154.72855,1081344,0.045374237,1000.0,1e-05,0.2,0.0619140625,5270,0.005511092,-7.187789496779442,0.556792140007019,188.7406684100628,206.79342651367188,-0.007030417333589866,1.0189268589019775
529,0.0006911233,236,1668.275,19.561913,0.015886012,4573,0.016241431,156.99817,1083392,0.045142278,1000.0,1e-05,0.2,0.06025390625,5280,0.0053643715,-7.1870844349265095,0.5037307143211365,190.75184481739998,220.98646545410156,-0.0039903023629449304,1.0186996459960938
530,0.00066389557,236,1668.02,20.59596,0.019806417,4581,0.015569086,151.71867,1085440,0.043710615,1000.0,1e-05,0.2,0.021240234375,5290,0.0062461337,-7.186434639990329,0.4782487154006958,193.91090519428252,99.14193725585938,-0.00116056112019578,1.018655776977539
531,0.00054145814,236,1669.72,19.697886,0.016071115,4590,0.017638303,160.88013,1087488,0.047289215,1000.0,1e-05,0.2,0.027490234375,5300,0.006226614,-7.186244784295559,0.5855616629123688,174.17922297120094,12.81439208984375,-0.0044700134938466364,1.0186458826065063
532,0.00067331217,236,1670.665,20.49057,0.016152525,4598,0.016977381,160.24734,1089536,0.050763212,1000.0,1e-05,0.2,0.074853515625,5310,0.0074667977,-7.185752683877945,0.43877094984054565,214.29991700053216,146.80059814453125,-0.006008392802323214,1.0184096097946167
533,0.000644295,236,1669.725,19.907778,0.015915435,4607,0.024273554,159.9541,1091584,0.047659278,1000.0,1e-05,0.2,0.066845703125,5320,0.0063637868,-7.185557919740677,0.5190998911857605,196.32795100212098,139.50770568847656,-0.005536660470534116,1.0186198949813843
534,0.00063518464,236,1670.24,19.298315,0.018570006,4616,0.016537583,157.33125,1093632,0.04399767,1000.0,1e-05,0.2,0.03994140625,5330,0.0063723437,-7.186066767573356,0.498390793800354,194.0734988987446,48.89303970336914,-0.004513020186277572,1.018606185913086
535,0.0006253419,236,1671.15,18.1,0.016799932,4625,0.014967672,162.51013,1095680,0.04558648,1000.0,1e-05,0.2,0.05126953125,5340,0.0054735695,-7.186046640574932,0.4981393814086914,182.4068692803383,29.055492401123047,-0.0047171706988592636,1.018608808517456
536,0.00063652836,236,1670.6425,20.035303,0.018223852,4635,0.012677229,161.56271,1097728,0.049544785,1000.0,1e-05,0.2,0.0755859375,5350,0.006819958,-7.186491897702217,0.36355239152908325,205.1353217869997,143.71868896484375,-0.003376648209814448,1.0188082456588745
537,0.0006420285,236,1673.1275,21.050354,0.018593535,4645,0.014104775,164.91425,1099776,0.049983907,1000.0,1e-05,0.2,0.0689453125,5360,0.007444759,-7.186335043609143,0.4922732710838318,200.2302028477192,14.173493385314941,-0.0060654184766463,1.0185521841049194
538,0.0006551308,236,1673.8625,20.800226,0.014554802,4654,0.02394732,161.24738,1101824,0.052070647,1000.0,1e-05,0.2,0.05927734375,5370,0.0051416312,-7.1857923567295074,0.49102258682250977,215.66194925308227,146.3569793701172,-0.0033268766186665744,1.0185012817382812
539,0.0006350619,236,1674.7675,20.943468,0.017217718,4663,0.017943142,160.46516,1103872,0.04677131,1000.0,1e-05,0.2,0.068701171875,5380,0.007189678,-7.185530892014503,0.5026564002037048,213.24008689522742,105.36963653564453,-0.00441691653104499,1.0185025930404663
540,0.0006605196,236,1675.3925,22.053041,0.018564636,4672,0.020706082,157.60779,1105920,0.049290642,1000.0,1e-05,0.2,0.048388671875,5390,0.005157381,-7.1859468296170235,0.5567768216133118,189.3999518573284,14.10684585571289,-0.0044731595611665394,1.0186471939086914
541,0.00064873777,236,1677.9225,20.563116,0.015347879,4681,0.013008472,157.63681,1107968,0.040928513,1000.0,1e-05,0.2,0.0875,5400,0.007834703,-7.18551796078682,0.5170232355594635,227.50802614092828,21.399126052856445,-0.008633204500074498,1.01836097240448
542,0.0008605797,236,1679.6975,24.52455,0.023057254,4691,0.016736228,158.8021,1110016,0.04950641,1000.0,1e-05,0.2,0.044287109375,5410,0.0041858107,-7.184682777523994,0.5021202266216278,203.45666348934174,63.534671783447266,-0.004368696469464339,1.0182427167892456
543,0.0006385675,236,1680.43,21.225445,0.014742235,4700,0.013652635,159.0336,1112064,0.046750605,1000.0,1e-05,0.2,0.014794921875,5420,0.0033664205,-7.184199856221676,0.526892751455307,278.1697810649872,98.6983642578125,-0.001108191581442952,1.0181993246078491
544,0.0006271424,236,1682.9275,19.225225,0.016217656,4709,0.015118585,157.79758,1114112,0.043969356,1000.0,1e-05,0.2,0.026904296875,5430,0.0049830917,-7.183253656327724,0.5215710401535034,212.0815450966358,155.9228973388672,-0.0013356276438571512,1.0179086923599243
545,0.0006582165,236,1684.6875,20.331442,0.017079264,4717,0.013567364,160.64325,1116160,0.043422487,1000.0,1e-05,0.2,0.055029296875,5440,0.00524354,-7.182422943413258,0.4663178324699402,189.41112028360368,53.919044494628906,-0.005320086507708766,1.0177901983261108
546,0.00065065443,236,1684.9725,20.869831,0.015849799,4726,0.016140543,161.91797,1118208,0.050384983,1000.0,1e-05,0.2,0.050439453125,5450,0.006063967,-7.181871925294399,0.5069645941257477,197.55555312633516,44.98653030395508,-0.003712635053670965,1.0177226066589355
547,0.00068513304,236,1686.99,21.03426,0.01744734,4735,0.014317685,160.40605,1120256,0.042080387,1000.0,1e-05,0.2,0.051904296875,5460,0.0068605365,-7.181098635494709,0.46018022298812866,224.4668257653713,88.86128234863281,-0.004586243274388835,1.0174387693405151
548,0.0006466255,236,1687.095,20.90288,0.017645886,4744,0.017082404,161.09906,1122304,0.043389894,1000.0,1e-05,0.2,0.03837890625,5470,0.003534115,-7.1802080899477,0.5366688966751099,202.79958671331406,78.3105239868164,-0.001091495985747315,1.017429232597351
549,0.000633307,236,1691.305,19.402561,0.016972268,4752,0.0148789855,163.06882,1124352,0.049382307,1000.0,1e-05,0.2,0.050634765625,5480,0.0068667345,-7.17949056327343,0.46676719188690186,230.76003475189208,69.98949432373047,-0.004405852599302307,1.0171406269073486
550,0.00063516095,236,1692.9825,21.658503,0.015813127,4761,0.020571569,162.40012,1126400,0.047638223,1000.0,1e-05,0.2,0.09404296875,5490,0.008698543,-7.179138691723347,0.4466044306755066,202.42607153058051,18.71460723876953,-0.0050268319406313825,1.0173020362854004
551,0.0006294008,236,1695.0525,20.549223,0.015304004,4770,0.013608792,158.01224,1128448,0.049633205,1000.0,1e-05,0.2,0.05009765625,5500,0.0035885577,-7.179263889789581,0.5149562954902649,225.50645779371263,49.80173873901367,-0.003508693800540641,1.0171589851379395
552,0.00063316664,236,1696.005,21.1981,0.015983297,4779,0.014877041,162.5856,1130496,0.048380673,1000.0,1e-05,0.2,0.050146484375,5510,0.0054914113,-7.179132261872292,0.512731522321701,202.65146919488907,12.615463256835938,-0.004148582214838825,1.017194151878357
553,0.0006530229,236,1697.85,20.06664,0.017136188,4787,0.014386705,162.54617,1132544,0.048422508,1000.0,1e-05,0.2,0.053515625,5520,0.005600854,-7.179383832216263,0.5293677747249603,209.1886993944645,48.0419807434082,-0.002766411766060628,1.0172935724258423
554,0.00062415155,236,1699.755,21.972206,0.016421543,4796,0.014458074,160.60092,1134592,0.049542084,1000.0,1e-05,0.2,0.035107421875,5530,0.006727897,-7.180174805223942,0.4619539976119995,214.60067113637925,37.77766799926758,-0.0020394157123519107,1.017527461051941
555,0.00062370556,236,1700.21,20.021784,0.014716904,4805,0.011587667,162.89142,1136640,0.04805425,1000.0,1e-05,0.2,0.063720703125,5540,0.006468981,-7.1800551667809485,0.532380998134613,222.9569270312786,171.643310546875,-0.004565592223661952,1.0172741413116455
556,0.0006391702,236,1701.1775,21.781458,0.016142989,4814,0.0122291995,159.42548,1138688,0.042322323,1000.0,1e-05,0.2,0.04521484375,5550,0.0025915168,-7.1791197746992115,0.47085273265838623,209.31212450861932,43.691246032714844,-0.002937412480241619,1.0171515941619873
557,0.0006292426,236,1706.255,23.782978,0.015587441,4822,0.017145935,159.49544,1140736,0.046904977,1000.0,1e-05,0.2,0.05673828125,5560,0.00757822,-7.179348467290401,0.6062541604042053,181.17754662632942,196.2386932373047,-0.0045649114792468025,1.0173348188400269
558,0.0005982099,236,1710.4775,22.527124,0.014549595,4831,0.017488444,167.32788,1142784,0.046815462,1000.0,1e-05,0.2,0.0412109375,5570,0.0050954074,-7.179963681101799,0.6480295658111572,196.9536641418934,41.6773567199707,-0.00408415166893974,1.0173736810684204
559,0.0006232207,236,1716.5025,21.75582,0.016600069,4839,0.012375401,166.38383,1144832,0.048953027,1000.0,1e-05,0.2,0.039990234375,5580,0.0046043163,-7.17959661334753,0.5896517932415009,202.99219173192978,60.764076232910156,-0.004578381142346188,1.017250418663025
560,0.0006153926,236,1721.7925,23.323233,0.014559641,4848,0.018115439,170.1341,1146880,0.04963786,1000.0,1e-05,0.2,0.012646484375,5590,0.0024502354,-7.179990835487843,0.5443665981292725,212.51450684666634,14.20758056640625,-0.0008010510500753298,1.0175241231918335
561,0.0006328418,236,1727.995,22.717922,0.013883368,4857,0.014354631,166.6254,1148928,0.050581552,1000.0,1e-05,0.2,0.06669921875,5600,0.0076857284,-7.18100376278162,0.5854848027229309,220.58111410737038,32.591957092285156,-0.0039029297113302164,1.017608404159546
562,0.0006246952,236,1733.5925,21.091303,0.01751166,4865,0.020581417,167.56577,1150976,0.05241925,1000.0,1e-05,0.2,0.046533203125,5610,0.0034260093,-7.181789489090443,0.5662230551242828,220.3512752175331,239.4512481689453,-0.003509229811606929,1.0178945064544678
563,0.0008595034,236,1742.175,23.815912,0.020807782,4874,0.014777522,165.08014,1153024,0.05280035,1000.0,1e-05,0.2,0.026513671875,5620,0.0035106326,-7.18233143389225,0.44505369663238525,244.25890306830405,332.4609375,-0.003190215866197832,1.0178591012954712
564,0.0007012653,236,1746.3725,21.182749,0.01904951,4882,0.019723214,163.3218,1155072,0.043898422,1000.0,1e-05,0.2,0.0263671875,5630,0.0042029433,-7.182698677480221,0.4564168453216553,299.4036804318428,33.02690887451172,-0.002743181894766167,1.0179774761199951
565,0.00063926243,236,1749.325,23.225468,0.018118365,4891,0.014500845,164.38428,1157120,0.048065227,1000.0,1e-05,0.2,0.05126953125,5640,0.006657316,-7.1825127229094505,0.5149651169776917,213.5560272216797,27.563871383666992,-0.0038981636855169198,1.017843246459961
566,0.0006228948,236,1751.72,21.782362,0.016445424,4900,0.0125170825,163.2265,1159168,0.043028437,1000.0,1e-05,0.2,0.05654296875,5650,0.005423309,-7.181896124780178,0.6099262237548828,208.0324572622776,71.2079849243164,-0.004449102582293562,1.0176736116409302
567,0.00068079104,236,1753.405,20.639418,0.015139153,4908,0.0143108005,163.49753,1161216,0.045937486,1000.0,1e-05,0.2,0.04453125,5660,0.0058937226,-7.1812007367610935,0.5495916903018951,211.4592958807945,274.32147216796875,-0.0027338323736330493,1.0175271034240723
568,0.0006410385,236,1756.49,22.790873,0.017567217,4917,0.01651699,163.34137,1163264,0.046670213,1000.0,1e-05,0.2,0.09521484375,5670,0.0054625273,-7.18134330958128,0.5068790018558502,205.7000575900078,78.98392486572266,-0.00598103460506536,1.0178134441375732
569,0.0006990194,236,1758.5675,21.03356,0.013796086,4925,0.014376536,164.30286,1165312,0.051230144,1000.0,1e-05,0.2,0.0783203125,5680,0.007672991,-7.18254184871912,0.6189598441123962,196.05215972661972,95.74727630615234,-0.005567381094442681,1.0179303884506226
570,0.00065200217,236,1758.2825,20.12593,0.012138908,4934,0.01433177,162.4452,1167360,0.046265244,1000.0,1e-05,0.2,0.059423828125,5690,0.008645959,-7.182712288200856,0.44046908617019653,230.48239107728006,173.93592834472656,-0.005054296599701047,1.0179091691970825
571,0.00066072633,236,1760.23,20.003931,0.01574038,4943,0.021674253,163.3298,1169408,0.04605054,1000.0,1e-05,0.2,0.07392578125,5700,0.008000811,-7.181825222074986,0.4647215008735657,214.05854863524436,207.45278930664062,-0.004444950772449374,1.0175755023956299
572,0.0006695,236,1761.5425,21.745413,0.015398712,4951,0.015801473,162.31116,1171456,0.04877457,1000.0,1e-05,0.2,0.024072265625,5710,0.0047131265,-7.1803656473755835,0.4514859914779663,212.5210918843746,98.83290100097656,-0.0019648842411697843,1.017249584197998
573,0.0006541789,236,1763.4625,20.764029,0.012295531,4960,0.013085112,159.48941,1173504,0.04796549,1000.0,1e-05,0.2,0.056884765625,5720,0.006087739,-7.17861116528511,0.567503958940506,201.65690017938613,110.46339416503906,-0.004299478838220239,1.016961932182312
574,0.00062726357,236,1764.55,21.772358,0.018746862,4968,0.021911087,163.25488,1175552,0.050266724,1000.0,1e-05,0.2,0.055126953125,5730,0.006129315,-7.178359228372574,0.5591285824775696,185.25299577116965,147.93618774414062,-0.003936593912658282,1.017112135887146
575,0.00066436117,236,1765.045,21.397781,0.01852052,4977,0.016101858,160.58502,1177600,0.043937936,1000.0,1e-05,0.2,0.05322265625,5740,0.006895097,-7.179506438970566,0.5589302778244019,205.6356164932251,120.5632095336914,-0.004020483689964749,1.017443060874939
576,0.00062878756,236,1765.98,21.38779,0.01869135,4986,0.014602372,164.88551,1179648,0.051045798,1000.0,1e-05,0.2,0.04501953125,5750,0.0046534603,-7.180318503081798,0.5746360719203949,191.5293314874172,139.0291748046875,-0.004453092705807649,1.0173673629760742
577,0.0006341443,236,1765.9725,21.067192,0.01595994,4994,0.020348325,161.4003,1181696,0.04324401,1000.0,1e-05,0.2,0.034228515625,5760,0.00248294,-7.179959774017334,0.5383043587207794,208.44867652058602,251.43218994140625,-0.0022185174515470863,1.0173510313034058
578,0.0006535776,236,1765.39,22.183544,0.018115155,5003,0.011090857,160.6308,1183744,0.045901015,1000.0,1e-05,0.2,0.039111328125,5770,0.004528515,-7.179741479456425,0.5380253195762634,203.54410259723664,24.226457595825195,-0.002568726858589798,1.0172771215438843
579,0.0006479953,236,1764.73,22.466722,0.022136636,5011,0.01189516,161.34811,1185792,0.04598962,1000.0,1e-05,0.2,0.076416015625,5780,0.007973222,-7.179626230895519,0.5998574495315552,195.09572608172894,151.07760620117188,-0.0031774619928910397,1.017303228378296
580,0.0006587766,236,1762.375,21.160772,0.01637848,5020,0.015505713,160.31693,1187840,0.051530335,1000.0,1e-05,0.2,0.056982421875,5790,0.0042805336,-7.180237099528313,0.5960197448730469,201.86862142086028,23.373180389404297,-0.003357853938359767,1.017547845840454
581,0.00065847684,236,1760.5975,21.005014,0.020212414,5028,0.019325191,159.68793,1189888,0.04926956,1000.0,1e-05,0.2,0.064794921875,5800,0.007353454,-7.1819982275366785,0.5699934661388397,189.52330390810965,66.89256286621094,-0.004003470556926914,1.0180017948150635
582,0.0006663152,236,1760.0275,21.254053,0.01762908,5037,0.020191265,154.07101,1191936,0.04157779,1000.0,1e-05,0.2,0.0416015625,5810,0.005217718,-7.183918821811676,0.5223430097103119,205.05788218975067,89.41754913330078,-0.003100633963185828,1.0183181762695312
583,0.0006466801,236,1759.73,20.557856,0.015605029,5046,0.014525719,156.83887,1193984,0.04240167,1000.0,1e-05,0.2,0.0822265625,5820,0.0072893044,-7.184844639897347,0.5724062621593475,190.5654747545719,14.760904312133789,-0.005068645704886876,1.0183441638946533
584,0.0008567559,236,1757.1775,25.355904,0.021510165,5054,0.019315265,156.5906,1196032,0.04847598,1000.0,1e-05,0.2,0.044482421875,5830,0.0065643243,-7.184504105150699,0.5274494588375092,195.58958650827407,149.20960998535156,-0.004712396147078834,1.0181772708892822
585,0.0006010779,236,1756.7425,22.97471,0.015863126,5063,0.021479316,155.29922,1198080,0.046196967,1000.0,1e-05,0.2,0.0216796875,5840,0.0028067683,-7.183892798423767,0.5747584998607635,269.19429510831833,127.10547637939453,-0.002393637961358763,1.0181130170822144
586,0.00067967887,236,1757.0075,21.656002,0.016212957,5071,0.014971178,159.12434,1200128,0.048629157,1000.0,1e-05,0.2,0.04970703125,5850,0.005661395,-7.183145360648632,0.522074818611145,231.23146228790284,101.48391723632812,-0.005253801544313319,1.0178817510604858
587,0.0006121945,236,1760.0625,21.144682,0.013283857,5080,0.017278109,163.74197,1202176,0.04988496,1000.0,1e-05,0.2,0.044189453125,5860,0.0070734196,-7.182942518591881,0.5850748121738434,189.316122174263,106.96900177001953,-0.0030770398414460944,1.018047571182251
588,0.00069794967,236,1760.6275,21.997355,0.0169682,5088,0.012883485,161.30441,1204224,0.051286407,1000.0,1e-05,0.2,0.032177734375,5870,0.0035150163,-7.183433172106743,0.5191481709480286,209.8028239786625,297.41802978515625,-0.0019754658394958826,1.0180399417877197
589,0.0006785846,236,1762.08,21.413624,0.016287116,5097,0.013689432,159.84406,1206272,0.05100682,1000.0,1e-05,0.2,0.092333984375,5880,0.007435924,-7.183882994949817,0.594824880361557,190.86401743888854,158.9762420654297,-0.008156401907035616,1.0182322263717651
590,0.0006925926,236,1761.12,21.969353,0.020596806,5106,0.022097154,157.83344,1208320,0.041712053,1000.0,1e-05,0.2,0.0419921875,5890,0.006052594,-7.183704985678196,0.5703515708446503,193.80200052261353,237.95068359375,-0.003708861359336879,1.0179027318954468
591,0.0006379553,236,1761.9875,19.95607,0.015511958,5114,0.013746291,160.7004,1210368,0.04987505,1000.0,1e-05,0.2,0.087060546875,5900,0.0070511885,-7.1829336658120155,0.5888098180294037,195.5993822693825,105.78636169433594,-0.006741818154114299,1.0179904699325562
592,0.00067162234,236,1762.82,24.496393,0.012174118,5123,0.012744971,161.06589,1212416,0.04870706,1000.0,1e-05,0.2,0.058935546875,5910,0.0063302657,-7.182893945276737,0.49305248260498047,197.6911298751831,176.782470703125,-0.00571288350620307,1.0178838968276978
593,0.0006836031,236,1762.4225,21.84475,0.01466515,5131,0.01610152,159.3652,1214464,0.04825186,1000.0,1e-05,0.2,0.043408203125,5920,0.0050080474,-7.182244180142879,0.6733015775680542,191.41810683012008,52.520442962646484,-0.003978724451735615,1.017722725868225
594,0.0006337648,236,1763.6825,23.493568,0.017303502,5140,0.018801874,157.90994,1216512,0.04957499,1000.0,1e-05,0.2,0.030029296875,5930,0.0042032455,-7.1814802691340445,0.5676617920398712,203.43627095222473,100.27796936035156,-0.0030062768171774225,1.0175840854644775
595,0.00063407427,236,1765.16,23.061045,0.01508714,5148,0.011363009,161.18744,1218560,0.046629824,1000.0,1e-05,0.2,0.032861328125,5940,0.0046686935,-7.180465504527092,0.6338697373867035,199.67428234815597,104.55081939697266,-0.0031453858595341445,1.0173200368881226
596,0.00064324314,236,1766.395,20.92331,0.015196339,5157,0.011788481,165.81042,1220608,0.05158865,1000.0,1e-05,0.2,0.050732421875,5950,0.0041064667,-7.180105470120907,0.6127348840236664,200.67431200146675,16.595672607421875,-0.003942641145840753,1.0174638032913208
597,0.0006478558,236,1767.355,21.985512,0.016313843,5166,0.01937693,159.6512,1222656,0.045223176,1000.0,1e-05,0.2,0.038916015625,5960,0.004861758,-7.18076579272747,0.5045418739318848,215.16391170024872,24.09121322631836,-0.002953498053830117,1.017612338066101
598,0.0006474225,236,1765.5975,22.48884,0.02013827,5174,0.014584162,163.59326,1224704,0.04602055,1000.0,1e-05,0.2,0.053564453125,5970,0.009728707,-7.180915147066116,0.5585117936134338,209.72119156122207,183.996826171875,-0.003976480741403066,1.0174862146377563
599,0.00063652056,236,1766.0,20.593382,0.018953944,5183,0.015479305,161.87053,1226752,0.044526532,1000.0,1e-05,0.2,0.039013671875,5980,0.002686101,-7.180050331354141,0.5913734436035156,204.65869804024697,12.937762260437012,-0.002908317375113256,1.017236590385437
600,0.00060366985,236,1766.2725,20.31356,0.014326007,5191,0.017515022,164.22813,1228800,0.047329396,1000.0,1e-05,0.2,0.07060546875,5990,0.006809859,-7.179173296689987,0.5086506307125092,202.99500631690026,73.31046295166016,-0.005695024351007305,1.017181396484375
601,0.00062146795,236,1768.905,20.32816,0.016969804,5200,0.013103458,168.32889,1230848,0.048720166,1000.0,1e-05,0.2,0.02548828125,6000,0.0036288064,-7.1796278521418575,0.48509037494659424,208.30222736597062,212.9722442626953,-0.0017003722285153344,1.0174331665039062
602,0.00063054444,236,1768.4325,20.577703,0.01723387,5209,0.013166305,165.00745,1232896,0.046452045,1000.0,1e-05,0.2,0.04443359375,6010,0.005426689,-7.1800939098000525,0.44985800981521606,222.71785900592803,35.284584045410156,-0.003916080799535848,1.0173473358154297
603,0.00063251506,236,1771.0075,19.895575,0.019173369,5217,0.013760266,164.37645,1234944,0.04306967,1000.0,1e-05,0.2,0.03818359375,6020,0.0037531299,-7.179890224337578,0.47821587324142456,217.9127668619156,90.67278289794922,-0.0033315884706098587,1.0173521041870117
604,0.000635198,236,1772.4775,21.666018,0.015944723,5226,0.014146774,165.80475,1236992,0.04731203,1000.0,1e-05,0.2,0.06962890625,6030,0.008239437,-7.1801243126392365,0.48052769899368286,204.55791522860528,22.296695709228516,-0.005396301491418854,1.0174188613891602
605,0.00093659817,236,1771.6225,24.168692,0.020076957,5234,0.017455561,169.6373,1239040,0.055540986,1000.0,1e-05,0.2,0.064599609375,6040,0.005175539,-7.1798613026738165,0.5636457204818726,201.61774824559689,105.69027709960938,-0.0034658866861718707,1.017289638519287
606,0.0005644257,236,1770.145,20.861475,0.016659595,5243,0.015448556,168.11569,1241088,0.050095364,1000.0,1e-05,0.2,0.043603515625,6050,0.005957742,-7.179478581249714,0.49082839488983154,289.71900782585146,126.03873443603516,-0.0037959505498292856,1.0172585248947144
607,0.00060828397,236,1768.8825,19.25458,0.017322771,5251,0.01240889,165.67834,1243136,0.052614264,1000.0,1e-05,0.2,0.0595703125,6060,0.007968893,-7.178990493714809,0.49307018518447876,218.29608941078186,118.24446105957031,-0.005326655966928229,1.0170940160751343
608,0.00064975943,236,1765.41,21.804901,0.015965147,5260,0.021152813,163.59903,1245184,0.04609063,1000.0,1e-05,0.2,0.034521484375,6070,0.004771532,-7.178438930213451,0.3681604266166687,231.627846878767,80.69751739501953,-0.002824313036398962,1.0170187950134277
609,0.00063046895,236,1765.5625,20.72309,0.015408963,5269,0.018785471,163.07236,1247232,0.047798257,1000.0,1e-05,0.2,0.058251953125,6080,0.0066863243,-7.178835898637772,0.5870390236377716,190.46358509659768,133.26202392578125,-0.0043260780192213135,1.0172386169433594
610,0.00067324244,236,1766.4225,21.446095,0.015122801,5277,0.014413225,164.00142,1249280,0.047477975,1000.0,1e-05,0.2,0.08623046875,6090,0.009229438,-7.179284293949604,0.4983588457107544,213.57199380397796,259.0932922363281,-0.006603199418168515,1.0172017812728882
611,0.0006482459,236,1767.185,20.491009,0.01698213,5286,0.0150028225,164.86891,1251328,0.044666313,1000.0,1e-05,0.2,0.053759765625,6100,0.0060730237,-7.179772174358368,0.5374190807342529,210.06820946335793,60.33277130126953,-0.00326519338414073,1.0174165964126587
612,0.0006322325,236,1768.38,20.562752,0.016365292,5295,0.014086973,168.62852,1253376,0.050986372,1000.0,1e-05,0.2,0.036865234375,6110,0.0059942286,-7.179932993650437,0.48033618927001953,213.2841927319765,30.860353469848633,-0.002260309892881196,1.017230749130249
