return_mean,short_mean,long_mean,time/time_elapsed,long_std,short_std,rollout/ep_rew_mean,return_std,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss
1.9101369,0.70098126,-0.41237283,6427,1.7384489,0.4005146,4.091764720000001,1.0565242,20.0,415744,203,64,0.052734375,1e-05,0.0717815856798552,2020,-1.135997581295669,0.2,-0.0045798211940564215,0.0075022103,0.9294837042689323,0.019676150754094124
1.8594424,0.70204574,-0.37603953,6458,1.7566848,0.39915434,4.02911761,1.0460132,20.0,417792,204,64,0.032421875,1e-05,0.07128226075437852,2030,-1.1309963015839457,0.2,-0.002243398915743455,0.0064328136,0.9293835088610649,0.05378469079732895
1.8487985,0.70091987,-0.3698245,6489,1.7263908,0.3972621,4.0479411700000005,1.0307403,20.0,419840,205,64,0.05302734375,1e-05,0.06667422447935678,2040,-1.1254207216203214,0.2,-0.005299350027053151,0.0038848384,0.9316355139017105,0.04030361771583557
1.9403603,0.70136654,-0.37796456,6520,1.7221934,0.39913464,4.2002941400000005,1.0666375,20.0,421888,206,64,0.04501953125,1e-05,0.05943948286003433,2050,-1.13550766967237,0.2,-0.0041819531848886985,0.0070939325,0.9381484612822533,0.007889185100793839
1.8676865,0.6921766,-0.4100656,6551,1.7539083,0.39408758,4.02470588,1.0529531,20.0,423936,207,64,0.052197265625,1e-05,0.07091628447524272,2060,-1.1033108685165645,0.2,-0.006027802493190393,0.006891324,0.9313907027244568,0.019999587908387184
1.9260685,0.6939261,-0.39509067,6582,1.7742428,0.39725977,4.157941190000001,1.0738864,20.0,425984,208,64,0.04482421875,1e-05,0.07234074169537053,2070,-1.1270253650844098,0.2,-0.00585074358532438,0.006236641,0.9279695078730583,0.019898641854524612
1.9252263,0.7058962,-0.37597215,6613,1.6977447,0.40235072,4.14352945,1.091387,20.0,428032,209,64,0.037255859375,1e-05,0.07170311405789107,2080,-1.1254087587818504,0.2,-0.00476582545961719,0.0034860915,0.928971417248249,0.018233967944979668
1.85093,0.6912042,-0.37280625,6644,1.711548,0.39456597,3.99411762,1.0129912,20.0,430080,210,64,0.054931640625,1e-05,0.08892398755415343,2090,-1.1332899052649736,0.2,-0.005049733893247321,0.004469159,0.917294017970562,0.04541941359639168
1.835803,0.69555753,-0.35754022,6675,1.6442951,0.39813256,3.95529408,1.0224648,20.0,432128,211,64,0.06904296875,1e-05,0.05825310213840566,2100,-1.1453430010005832,0.2,-0.005323816789314151,0.0066786525,0.9342159554362297,0.025179293006658554
1.8524098,0.70145154,-0.36689192,6705,1.7630337,0.39985678,4.01617645,1.0268779,20.0,434176,212,64,0.03125,1e-05,0.0670229151204694,2110,-1.128455412760377,0.2,-0.0033969480922678486,0.006910585,0.928421325981617,0.048733342438936234
1.8778158,0.6934861,-0.43069807,6736,1.7278281,0.39706585,4.027058820000001,1.0683244,20.0,436224,213,64,0.039892578125,1e-05,0.07429543583421036,2120,-1.1244654254987836,0.2,-0.005095966115186456,0.0040759346,0.9218685105443001,0.004637992009520531
1.919149,0.6998814,-0.39288324,6767,1.7943873,0.39893886,4.12411768,1.0837767,20.0,438272,214,64,0.067041015625,1e-05,0.07649210053496062,2130,-1.1241697926074266,0.2,-0.005618483806028962,0.0069792112,0.9249129593372345,0.012196976691484451
1.7996569,0.70421195,-0.3901768,6798,1.7330151,0.40277237,3.9085293900000004,1.0332044,20.0,440320,215,64,0.071240234375,1e-05,0.08093715312425047,2140,-1.086161069571972,0.2,-0.005981340131256729,0.007870703,0.92423065751791,0.055519163608551025
1.8331544,0.7008257,-0.37674883,6829,1.6828578,0.40011054,3.9997059000000004,1.0167836,20.0,442368,216,64,0.071142578125,1e-05,0.0662662809190806,2150,-1.076112799718976,0.2,-0.004938308443524875,0.009543367,0.9315648972988129,-0.00619511678814888
1.8889117,0.6876735,-0.39175484,6860,1.7395766,0.39470232,4.0994117999999995,1.0491542,20.0,444416,217,64,0.046630859375,1e-05,0.06777718993253075,2160,-1.098166086897254,0.2,-0.004460908629698679,0.0061555617,0.9259822145104408,0.013210602104663849
1.8267522,0.6874792,-0.3875217,6890,1.7561731,0.39584097,3.9541176500000006,1.0160302,20.0,446464,218,64,0.038818359375,1e-05,0.07777754749986343,2170,-1.086827901378274,0.2,-0.004836892410821747,0.0052994536,0.9189743623137474,0.027464866638183594
1.8752728,0.7007016,-0.3876663,6921,1.7215717,0.3978767,4.03147051,1.0770367,20.0,448512,219,64,0.03779296875,1e-05,0.06620762447128073,2180,-1.0689423041418196,0.2,-0.004425390707910992,0.0038259234,0.9283649772405624,0.0537407211959362
1.8290293,0.7035847,-0.37636304,6952,1.6937644,0.40266982,3.982058799999999,1.0290313,20.0,450560,220,64,0.03642578125,1e-05,0.07741922926506958,2190,-1.0500555938109755,0.2,-0.005065911779820453,0.0037551573,0.9249521866440773,0.029998494312167168
1.8801116,0.7002812,-0.39302057,6983,1.6946123,0.40225777,3.99852937,1.0346115,20.0,452608,221,64,0.0701171875,1e-05,0.062167392956325784,2200,-1.0454001436010003,0.2,-0.007845893125340809,0.008407446,0.9339569807052612,-0.008022199384868145
1.8259045,0.68858767,-0.37638515,7014,1.7750758,0.3907244,3.9470588500000003,1.0366578,20.0,454656,222,64,0.053955078125,1e-05,0.063651063881116,2210,-1.0639599703252316,0.2,-0.0037686844370909967,0.0066216285,0.9327660202980042,0.0526379756629467
1.8620107,0.706498,-0.375475,7044,1.6666663,0.40621,4.04147059,1.0409541,20.0,456704,223,64,0.065625,1e-05,0.07106528100557626,2220,-1.084434949234128,0.2,-0.006868119636783377,0.0069966307,0.9237655252218246,0.027099549770355225
1.9253029,0.7117734,-0.37125868,7075,1.7484725,0.4081689,4.14823532,1.0662485,20.0,458752,224,64,0.03623046875,1e-05,0.06889926744624972,2230,-1.0513550350442529,0.2,-0.0061375176475849,0.005820252,0.9288521856069565,0.023513220250606537
1.9525976,0.70891035,-0.37809917,7106,1.7708044,0.40403104,4.2041176,1.1013632,20.0,460800,225,64,0.07490234375,1e-05,0.06233953868504614,2240,-1.037115341052413,0.2,-0.007742799000698142,0.008475095,0.9370004385709763,0.02391147054731846
1.8540633,0.6989404,-0.3673793,7137,1.7260429,0.3996788,3.9488235499999997,1.0484946,20.0,462848,226,64,0.039892578125,1e-05,0.07246208016877062,2250,-1.013146215490997,0.2,-0.0039696915919194,0.0058599696,0.9338866621255875,0.026023229584097862
1.8731117,0.70595753,-0.35979587,7168,1.6647853,0.4057806,4.0600000000000005,1.0486838,20.0,464896,227,64,0.049072265625,1e-05,0.07645805791253224,2260,-1.0382152045145632,0.2,-0.005789341038325802,0.0044630286,0.9225606843829155,0.028325432911515236
1.8930616,0.7070507,-0.35041147,7198,1.7707441,0.405158,4.048529390000001,1.045888,20.0,466944,228,64,0.07626953125,1e-05,0.06869500936591066,2270,-1.0456596387550234,0.2,-0.006790042377542704,0.0069056815,0.9311341717839241,0.013866275548934937
1.9488937,0.6980961,-0.39248952,7229,1.7865973,0.3982242,4.1782353,1.0793017,20.0,468992,229,64,0.04638671875,1e-05,0.06720635661040433,2280,-1.0306904982775449,0.2,-0.006317919127468485,0.006093016,0.932118833065033,0.021599531173706055
1.9037783,0.6964772,-0.36533624,7260,1.7538967,0.3943496,4.14558825,1.0885983,20.0,471040,230,64,0.0337890625,1e-05,0.07582085162866861,2290,-1.0062508909031749,0.2,-0.003839249862357974,0.0041829576,0.9275145977735519,0.02998364344239235
1.8785892,0.6952934,-0.37457407,7291,1.7795212,0.39774132,4.06352937,1.0399463,20.0,473088,231,64,0.0515625,1e-05,0.07957787858904339,2300,-0.99749989900738,0.2,-0.0063736030628206205,0.004047339,0.922827310860157,0.019995061680674553
1.8702488,0.7013018,-0.37204674,7322,1.725247,0.40002894,4.016764719999999,1.0324142,20.0,475136,232,64,0.03916015625,1e-05,0.06414850795990787,2310,-1.0130498606711626,0.2,-0.004974132654024288,0.005692223,0.932568334043026,0.0016108974814414978
1.8552039,0.6982759,-0.36802644,7353,1.6785839,0.4024591,3.9752941300000004,1.0389829,20.0,477184,233,64,0.04384765625,1e-05,0.0612861827830784,2320,-1.034306313842535,0.2,-0.005408663986600004,0.004627588,0.937758170068264,0.02502085641026497
1.9116178,0.70014083,-0.33198377,7384,1.7278132,0.4000905,4.123823529999999,1.060701,20.0,479232,234,64,0.043212890625,1e-05,0.06826432340312749,2330,-1.0558258175849915,0.2,-0.004729018232319504,0.0060939724,0.929201140999794,0.00524180568754673
1.8744333,0.7074691,-0.3474052,7414,1.7143165,0.40467483,4.02205881,1.0496444,20.0,481280,235,64,0.061083984375,1e-05,0.06567427243571729,2340,-1.0628473130986094,0.2,-0.0060238524514716115,0.0067276144,0.9337955489754677,0.013128813356161118
1.8846407,0.69875693,-0.3391714,7447,1.7684969,0.39873835,4.06352943,1.0557704,20.0,483328,236,64,0.04814453125,1e-05,0.06827807377558201,2350,-1.0294421777129172,0.2,-0.0034411358239594845,0.0049403375,0.9305010661482811,0.011560756713151932
1.9212601,0.711089,-0.3826693,7478,1.7470367,0.40593755,4.16499996,1.0743377,20.0,485376,237,64,0.048193359375,1e-05,0.07433393729152157,2360,-1.019663249514997,0.2,-0.0052232902351534,0.0033998904,0.9255327805876732,-0.008110696449875832
1.9247235,0.699873,-0.37954336,7511,1.7414163,0.39764857,4.147352939999999,1.0737413,20.0,487424,238,64,0.057421875,1e-05,0.07402759324759245,2370,-1.019164527207613,0.2,-0.007847785690682941,0.009119977,0.9300725162029266,0.041185036301612854
1.8924336,0.7066278,-0.3475685,7544,1.673054,0.4075961,4.07117644,1.0585593,20.0,489472,239,64,0.04423828125,1e-05,0.06645801218692213,2380,-0.996165564097464,0.2,-0.006693796021863818,0.0055194004,0.9353415220975876,0.06768253445625305
1.916533,0.7017382,-0.36393672,7576,1.7799796,0.39800158,4.1558823600000006,1.0733552,20.0,491520,240,64,0.063427734375,1e-05,0.07264256017515436,2390,-1.0119256554171443,0.2,-0.007815848398604431,0.0064561185,0.9275287836790085,0.05505586415529251
1.8849325,0.6997544,-0.3803351,7610,1.7053759,0.40428612,4.03000004,1.0751958,20.0,493568,241,64,0.03916015625,1e-05,0.0732603982440196,2400,-0.9934854386374354,0.2,-0.005583722775918431,0.0045597698,0.928677573800087,0.013854559510946274
1.940625,0.7072522,-0.3547977,7641,1.7458029,0.40312117,4.17147062,1.0629214,20.0,495616,242,64,0.03427734375,1e-05,0.07502860111417249,2410,-0.9416389526799321,0.2,-0.00456226900278125,0.0035600408,0.927816316485405,0.025576140731573105
1.8508888,0.7009959,-0.34226155,7672,1.7019266,0.40146708,4.007941160000001,1.0234269,20.0,497664,243,64,0.037353515625,1e-05,0.0681847054453101,2420,-0.9582405989989639,0.2,-0.005213311618717853,0.0046032425,0.9340353608131409,0.015427101403474808
1.8610231,0.7070667,-0.35542345,7704,1.7300056,0.40570697,4.05764703,1.0275917,20.0,499712,244,64,0.04345703125,1e-05,0.05469126318348572,2430,-0.9727272380143404,0.2,-0.004647924756864086,0.0035947307,0.9397026039659977,0.018522990867495537
1.8439053,0.7013136,-0.37475652,7737,1.7819786,0.40043777,4.006176470000001,1.0397384,20.0,501760,245,64,0.041162109375,1e-05,0.06278468100354076,2440,-0.9565680962055921,0.2,-0.003805911386734806,0.0056197126,0.9356928467750549,0.011109013110399246
