long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.00047719426,136.15039,92160,0.032827407,0.0173937,1225.3777173913043,17.074865,45,152,0.017949697,605,1000.0,440,-7.122224256396294,-0.00707195759168826,79.6748275756836,0.0086634215,0.07197265625,1.0056568384170532,0.2,1e-05,0.2171553373336792,226.13929922580718
0.00046052373,136.19104,94208,0.032162353,0.014677634,1232.002659574468,16.158844,46,151,0.014634833,620,1000.0,450,-7.123355667293072,-0.0036141849705018103,141.68228149414062,0.006381159,0.044140625,1.0057792663574219,0.2,1e-05,0.23627924919128418,215.48456150889396
0.0005088176,139.09222,96256,0.029119046,0.014550347,1239.0807291666667,16.372353,47,151,0.013962172,637,1000.0,460,-7.123839631676674,-0.004432247889053542,138.59637451171875,0.006527523,0.04912109375,1.0059504508972168,0.2,1e-05,0.14566344022750854,220.9391661822796
0.0005296152,138.95189,98304,0.032579526,0.018954802,1244.3061224489795,16.329744,48,150,0.0137848705,652,1000.0,470,-7.124136084318161,-0.004612278805871029,28.337566375732422,0.006761071,0.04013671875,1.0058448314666748,0.2,1e-05,0.041664838790893555,247.8498993754387
0.0005386361,141.23148,100352,0.038172513,0.017266104,1250.7075,16.220417,49,150,0.02025039,668,1000.0,480,-7.123604190349579,-0.003160655661486089,68.5638656616211,0.0052772975,0.031689453125,1.0057902336120605,0.2,1e-05,0.2003733515739441,210.5869932949543
0.0005382086,140.41353,102400,0.03516263,0.015023608,1324.8825,15.549204,50,149,0.015661763,684,1000.0,490,-7.123321470618248,-0.0011768198979552834,212.72662353515625,0.0025623734,0.00341796875,1.0056909322738647,0.2,1e-05,0.11291694641113281,224.02930411100388
0.0006013429,140.039,104448,0.03518126,0.015107357,1373.9725,15.251085,51,149,0.012521803,699,1000.0,500,-7.123245100677013,-0.0042974203126505016,129.89378356933594,0.0065026423,0.0462890625,1.005753517150879,0.2,1e-05,0.07608997821807861,219.08655134439468
0.00050740584,145.32216,106496,0.042044394,0.019115135,1428.7275,16.82306,52,149,0.013079576,714,1000.0,510,-7.123520983755588,-0.0029743398976279424,137.61923217773438,0.0048909653,0.02607421875,1.00578773021698,0.2,1e-05,0.04454326629638672,218.0183222413063
0.0005242908,142.05994,108544,0.04424949,0.016291255,1454.62,16.929146,53,148,0.01621278,729,1000.0,520,-7.124518279731274,-0.006975695563596673,146.07167053222656,0.0076010185,0.081640625,1.0061688423156738,0.2,1e-05,0.10595077276229858,242.73546947240828
0.0005681617,143.88344,110592,0.038112544,0.017733674,1458.865,15.241415,54,148,0.014562417,745,1000.0,530,-7.125271645188332,-0.00282514612772502,168.11439514160156,0.0042195786,0.018310546875,1.0061453580856323,0.2,1e-05,-0.27827513217926025,284.8714134812355
