short_mean,short_std,time/time_elapsed,long_mean,time/total_timesteps,rollout/ep_len_mean,return_mean,return_std,long_std,time/iterations,rollout/ep_rew_mean,time/fps,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/learning_rate,train/entropy_loss,train/loss,train/clip_fraction
0.047323145,0.080019824,3490,-0.41519505,219136,20.0,1.3435904,0.84306926,1.8733442,107,3.03764704,62,0.2,-0.04165663034073077,0.014131458,1060,0.8708570301532745,0.0848438270506449,1e-05,-1.7748524915426969,-0.03018490970134735,0.220263671875
0.041781925,0.08149882,3524,-0.42321873,221184,20.0,1.513089,0.9166621,1.9412053,108,3.43029408,62,0.2,-0.028464698788593524,0.011851729,1070,0.8762172535061836,0.0776531528797932,1e-05,-1.8263474896550178,0.0028914213180541992,0.167919921875
0.04390976,0.07800164,3558,-0.3946582,223232,20.0,1.4578059,0.8818856,1.9359064,109,3.2961765,62,0.2,-0.03201663752552122,0.016951855,1080,0.8915703594684601,0.07855814370559529,1e-05,-1.8167204212397337,-0.01563054881989956,0.215771484375
0.060750924,0.142145,3594,-0.40549865,225280,20.0,1.3260839,0.8239914,1.88182,110,3.02441178,62,0.2,-0.032376840405049734,0.015526073,1090,0.877107210457325,0.08269314352655784,1e-05,-1.8099952884018422,-0.06450919806957245,0.2109375
0.06410161,0.114125334,3633,-0.40625942,227328,20.0,1.3577659,0.8202057,1.9212625,111,3.06029403,62,0.2,-0.04342724871239625,0.01666156,1100,0.8711235076189041,0.07276600727345794,1e-05,-1.78325471021235,-0.053749341517686844,0.300439453125
0.05955691,0.11345853,3670,-0.3784501,229376,20.0,1.3190051,0.8094393,1.9518049,112,2.9782352899999993,62,0.2,-0.0402350119111361,0.016600683,1110,0.8684861660003662,0.07198240357683972,1e-05,-1.7897816106677056,-0.007622629404067993,0.240087890625
0.07768236,0.16638747,3707,-0.39614344,231424,20.0,1.3402404,0.87718576,1.9596938,113,3.0367646800000005,62,0.2,-0.04324841268244199,0.016929338,1120,0.8517568111419678,0.0779856912442483,1e-05,-1.8052232682704925,-0.024102915078401566,0.24423828125
0.04577275,0.08161819,3742,-0.3873936,233472,20.0,1.3657955,0.8550531,1.9537505,114,3.040882370000001,62,0.2,-0.03283620491856709,0.014841525,1130,0.862795889377594,0.09015172541840002,1e-05,-1.77125165425241,-0.015104807913303375,0.165234375
0.034413084,0.06251661,3774,-0.41877258,235520,20.0,1.4233735,0.9043026,1.8301295,115,3.20147064,62,0.2,-0.03595008925185539,0.018074397,1140,0.87803615629673,0.07456455430365168,1e-05,-1.707942197099328,-0.018040595576167107,0.2033203125
0.10985368,0.16633193,3813,-0.40974453,237568,20.0,1.6012349,0.9143156,1.9091265,116,3.45676471,62,0.2,-0.02732088991033379,0.010621367,1150,0.8754846751689911,0.0877972973161377,1e-05,-1.6605395901948214,0.011646386235952377,0.13974609375
0.06300368,0.093013264,3851,-0.37097985,239616,20.0,1.5081534,0.8721979,1.7813954,117,3.38117644,62,0.2,-0.05285148998373188,0.017979959,1160,0.8485417664051056,0.08186781083932146,1e-05,-1.745246037468314,-0.02836417406797409,0.302490234375
0.078637,0.11912884,3889,-0.42125833,241664,20.0,1.4038966,0.8693139,1.8593618,118,3.1667647199999993,62,0.2,-0.0379209714155877,0.017851118,1170,0.9167867973446846,0.05206564799882472,1e-05,-1.7061834678053855,-0.00695134699344635,0.248779296875
0.08883019,0.16581593,3933,-0.385585,243712,20.0,1.3035773,0.8783213,1.9501507,119,2.9923529099999997,61,0.2,-0.02727386255864985,0.0149363205,1180,0.8835091218352318,0.07810592432506383,1e-05,-1.6546564679592848,-0.007399126887321472,0.114111328125
0.077583045,0.10681218,3976,-0.39113957,245760,20.0,1.4306343,0.8912627,1.8937197,120,3.1850000300000003,61,0.2,-0.03108522255497519,0.014154404,1190,0.8654040843248367,0.09086203492479399,1e-05,-1.6314888823777438,0.022818036377429962,0.141162109375
0.069260925,0.1227852,4017,-0.41587606,247808,20.0,1.4044132,0.82991904,1.8351434,121,3.13029413,61,0.2,-0.035539227625122294,0.017272482,1200,0.8682027161121368,0.0873374140355736,1e-05,-1.6474633689969778,-0.012020265683531761,0.24775390625
0.057758912,0.09002055,4056,-0.4107654,249856,20.0,1.4966038,0.91759586,1.9242177,122,3.3747059100000003,61,0.2,-0.034881263342686,0.016190145,1210,0.8812895193696022,0.0703007870761212,1e-05,-1.6131274215877056,-0.032637979835271835,0.19599609375
0.09638076,0.13910322,4100,-0.41654277,251904,20.0,1.4545407,0.8951803,1.9587129,123,3.26441172,61,0.2,-0.03154607817705255,0.020441987,1220,0.8718639612197876,0.09456189210177399,1e-05,-1.579666080325842,-0.021343180909752846,0.255224609375
0.225966,0.28577292,4146,-0.40227377,253952,20.0,1.4337647,0.8616595,1.8998189,124,3.1902941300000003,61,0.2,-0.034163931992952715,0.018224193,1230,0.8717697858810425,0.08962763156159781,1e-05,-1.6202450420707464,-0.011075008660554886,0.2451171875
0.07567869,0.09922246,4191,-0.3870431,256000,20.0,1.3292841,0.8741187,1.8611926,125,3.03823531,61,0.2,-0.029569257525145075,0.01492114,1240,0.8650066405534744,0.08457900583744049,1e-05,-1.6618733555078506,-0.01218922808766365,0.216064453125
0.08009088,0.12522967,4231,-0.39257148,258048,20.0,1.4883219,0.9155184,1.867541,126,3.3458823699999996,60,0.2,-0.03151157794636674,0.017042525,1250,0.8710697144269943,0.0867337331874296,1e-05,-1.5864045601338148,-0.012928489595651627,0.215283203125
0.10722468,0.14933231,4277,-0.40109244,260096,20.0,1.5111277,0.9087704,1.8342961,127,3.4317647299999994,60,0.2,-0.03363407789147459,0.015291244,1260,0.877930074930191,0.08434261275688186,1e-05,-1.5783617049455643,-0.02075926586985588,0.195556640625
0.06610678,0.100153655,4318,-0.40310365,262144,20.0,1.473275,0.90435815,1.8989426,128,3.3041176599999993,60,0.2,-0.022822356288088486,0.01223105,1270,0.8887608870863914,0.08129151444300078,1e-05,-1.6570866316556931,0.022544220089912415,0.158935546875
0.067216754,0.10713883,4358,-0.38647878,264192,20.0,1.3767291,0.884196,1.8996909,129,3.078235319999999,60,0.2,-0.03343808675708715,0.014201969,1280,0.8952067270874977,0.07324488973245025,1e-05,-1.624392957240343,-0.012625649571418762,0.1607421875
0.059843924,0.09086347,4399,-0.39891556,266240,20.0,1.4660494,0.86561054,2.0783665,130,3.27000001,60,0.2,-0.03015122007636819,0.015099065,1290,0.8616731315851212,0.09496549651958049,1e-05,-1.5870956864207983,-0.019613824784755707,0.141943359375
0.13762751,0.16481864,4447,-0.37824523,268288,20.0,1.3591626,0.87021667,2.0194147,131,3.066176449999999,60,0.2,-0.03129818851593882,0.012434127,1300,0.8909670636057854,0.07194713864591903,1e-05,-1.604756398499012,-0.012708447873592377,0.148291015625
0.068573534,0.098920956,4490,-0.37838238,270336,20.0,1.506036,0.858591,1.8647774,132,3.32529418,60,0.2,-0.027668254030868412,0.01222975,1310,0.8553181737661362,0.09404459893703461,1e-05,-1.6470968499779701,0.002443712204694748,0.149560546875
0.08112053,0.118465334,4532,-0.41850036,272384,20.0,1.5170035,0.8961447,1.881372,133,3.34794119,60,0.2,-0.03870596387132537,0.018415917,1320,0.8875051438808441,0.06302775765652768,1e-05,-1.6855508748441934,-0.011442173272371292,0.304345703125
0.13289729,0.3175336,4579,-0.41988006,274432,20.0,1.4673077,0.8784857,1.9598761,134,3.2629411999999998,59,0.2,-0.042254960170248525,0.018935408,1330,0.8866495937108994,0.07855961477616802,1e-05,-1.6149065628647805,0.021211691200733185,0.303759765625
0.059472553,0.09200885,4619,-0.39378142,276480,20.0,1.4475284,0.8920572,1.9567269,135,3.29382354,59,0.2,-0.036280881584389135,0.017946918,1340,0.8847495838999748,0.07588919897098094,1e-05,-1.635354172438383,0.009700167924165726,0.23837890625
0.08381383,0.11789849,4663,-0.3841679,278528,20.0,1.5302356,0.9406098,1.9367776,136,3.4597058999999994,59,0.2,-0.029533624582109043,0.01351087,1350,0.8914244398474693,0.07624190193600952,1e-05,-1.5952815376222134,0.012315928936004639,0.187158203125
0.060844287,0.09562513,4705,-0.39541954,280576,20.0,1.4531713,0.8930111,1.85278,137,3.25235286,59,0.2,-0.029717962225549854,0.017059324,1360,0.8700343668460846,0.09246411573840305,1e-05,-1.6016554694622755,-0.03862427920103073,0.185400390625
0.05619584,0.09049541,4750,-0.39081675,282624,20.0,1.4821444,0.8993472,1.9796896,138,3.36088234,59,0.2,-0.03263690872117877,0.014346624,1370,0.8844600394368172,0.07962646769010462,1e-05,-1.6333214499056339,-0.007490865886211395,0.145849609375
0.07543825,0.109859526,4796,-0.38470095,284672,20.0,1.4556894,0.8673005,1.8974038,139,3.257058830000001,59,0.2,-0.0327915877016494,0.018705077,1380,0.886502280831337,0.07919292531441897,1e-05,-1.5797576874494552,-0.00018346309661865234,0.178173828125
0.073520765,0.114000134,4843,-0.42892054,286720,20.0,1.5150433,0.9157302,1.8756151,140,3.41000001,59,0.2,-0.030137524218298496,0.015188642,1390,0.9043871536850929,0.0632092881074641,1e-05,-1.573027453571558,-0.03529408574104309,0.186669921875
0.10473651,0.1426972,4897,-0.39698935,288768,20.0,1.5085027,0.94684803,1.819074,141,3.36676469,58,0.2,-0.04094586472783703,0.019214109,1400,0.8876180052757263,0.08121255792793818,1e-05,-1.5133660066872836,-0.03569972887635231,0.272412109375
0.1280168,0.18425938,4949,-0.40405482,290816,20.0,1.4863058,0.90221107,1.9605197,142,3.351176459999999,58,0.2,-0.030103906433214433,0.012110439,1410,0.8821534737944603,0.09133683321997524,1e-05,-1.5273591116070748,0.00940735638141632,0.17001953125
0.1648063,0.20573147,5003,-0.3766491,292864,20.0,1.4075733,0.8662975,1.9330232,143,3.10911763,58,0.2,-0.03303131850843784,0.01365857,1420,0.8794343397021294,0.08319955133483745,1e-05,-1.4785336893051864,0.01488438993692398,0.17763671875
0.15885785,0.20192114,5053,-0.40493822,294912,20.0,1.4351523,0.88463384,1.9307976,144,3.207058860000001,58,0.2,-0.02704989834164735,0.014690187,1430,0.8708407431840897,0.08225339095806702,1e-05,-1.467998319491744,-0.035211898386478424,0.1123046875
0.07365866,0.11362986,5094,-0.40879452,296960,20.0,1.5223393,0.94800705,1.8609214,145,3.43382357,58,0.2,-0.028214996079623234,0.013343168,1440,0.8722815960645676,0.08730953648337163,1e-05,-1.514964585378766,0.025434132665395737,0.133740234375
0.08936842,0.13310032,5139,-0.40866724,299008,20.0,1.5435809,0.9231898,1.9273158,146,3.50911765,58,0.2,-0.029215033847140148,0.016819282,1450,0.8893199115991592,0.08807948543108068,1e-05,-1.4751978795975447,-0.016994139179587364,0.16044921875
0.15238813,0.20789653,5182,-0.39962804,301056,20.0,1.5034571,0.8791553,1.8512546,147,3.34117647,58,0.2,-0.033801102900179104,0.016719615,1460,0.899985633790493,0.07282010225462728,1e-05,-1.4618341229856013,-0.02764463983476162,0.219287109375
0.21761072,0.27150273,5226,-0.39102986,303104,20.0,1.4063584,0.8722919,1.8608811,148,3.13029411,57,0.2,-0.02530513234087266,0.01418501,1470,0.9048719853162766,0.06406778592499904,1e-05,-1.425300807505846,-0.023707453161478043,0.123779296875
0.15158239,0.18591543,5275,-0.38901246,305152,20.0,1.4591846,0.8609104,1.97713,149,3.2911764399999996,57,0.2,-0.03171743655693717,0.016792908,1480,0.8814818263053894,0.07826301708701067,1e-05,-1.4101645290851592,0.005595099180936813,0.21552734375
0.17648052,0.22786607,5329,-0.39262828,307200,20.0,1.4188144,0.86876845,1.9256856,150,3.2058823799999994,57,0.2,-0.028012051555560902,0.011284757,1490,0.8891983181238174,0.06760071816388517,1e-05,-1.4936700958758593,0.0056990571320056915,0.118115234375
0.20799518,0.25352728,5376,-0.39503607,309248,20.0,1.5567148,0.9606227,1.8687445,151,3.49558824,57,0.2,-0.02598093177075498,0.013270642,1500,0.8933074325323105,0.06998942526406608,1e-05,-1.4463282834738493,0.01675819233059883,0.135986328125
0.15664433,0.19013636,5425,-0.38416964,311296,20.0,1.4981363,0.89870065,1.8591812,152,3.4544117599999997,57,0.2,-0.03582070585689508,0.02302103,1510,0.8760457262396812,0.0928669476415962,1e-05,-1.451914118602872,0.007341489195823669,0.26748046875
0.13992962,0.18764421,5474,-0.41510028,313344,20.0,1.4739146,0.8710595,1.959917,153,3.3052941,57,0.2,-0.030979847867274656,0.017999195,1520,0.8905391097068787,0.07464860632899217,1e-05,-1.4744928307831286,-0.021449126303195953,0.21337890625
0.24975604,0.27706096,5527,-0.4133675,315392,20.0,1.4976305,0.84986275,1.8591517,154,3.2961764200000006,57,0.2,-0.034977981387055476,0.014639102,1530,0.897997610270977,0.06515681926393882,1e-05,-1.4377904832363129,-0.042023152112960815,0.228369140625
0.21957973,0.2893771,5574,-0.39461738,317440,20.0,1.4304632,0.8751548,1.991991,155,3.20647051,56,0.2,-0.028123080224031583,0.01390641,1540,0.9010780081152916,0.06054303065175191,1e-05,-1.445178137719631,0.01397625170648098,0.133984375
0.20356138,0.24563067,5624,-0.41084182,319488,20.0,1.4715687,0.89576346,1.9750172,156,3.27147057,56,0.2,-0.02605039012414636,0.018297743,1550,0.8868653178215027,0.07495037454064005,1e-05,-1.4315824080258608,-0.0015106238424777985,0.138916015625
0.15995824,0.19418794,5673,-0.4110002,321536,20.0,1.5262467,0.8932938,1.9091893,157,3.3420588499999995,56,0.2,-0.034553677463554776,0.020669522,1560,0.8897605761885643,0.07573385648429394,1e-05,-1.4541817832738162,-0.01514391228556633,0.23173828125
0.16991068,0.21277905,5721,-0.40223145,323584,20.0,1.4744152,0.88214546,1.913802,158,3.2617647100000005,56,0.2,-0.03288664931897074,0.016573306,1570,0.8792543932795525,0.08064416624838486,1e-05,-1.475126050785184,0.01626015454530716,0.178271484375
0.13815513,0.17081125,5771,-0.39707345,325632,20.0,1.4942167,0.8896286,1.9129815,159,3.37911771,56,0.2,-0.03430750153056579,0.021466449,1580,0.8963513225317001,0.06842752969823777,1e-05,-1.44134342931211,0.017127731814980507,0.20703125
0.048785746,0.076593585,5812,-0.4116488,327680,20.0,1.5335587,0.90895456,1.9184481,160,3.4591176399999997,56,0.2,-0.0253891591419233,0.015005549,1590,0.8961725756525993,0.07124093147576786,1e-05,-1.4866883870214225,-0.05376449599862099,0.136181640625
0.043290332,0.08014647,5854,-0.38119668,329728,20.0,1.5623968,0.915193,1.7557224,161,3.460000040000001,56,0.2,-0.030027712575974874,0.016205523,1600,0.900116927921772,0.07372989588184282,1e-05,-1.5269291799515485,-0.013888416811823845,0.21640625
0.04362829,0.06917921,5897,-0.38491595,331776,20.0,1.5373812,0.8753246,1.9820973,162,3.3667647499999998,56,0.2,-0.03627801231632475,0.01960356,1610,0.8880077004432678,0.08211188922286965,1e-05,-1.5204599294811487,-0.018296919763088226,0.19912109375
0.046754643,0.073915295,5941,-0.39466348,333824,20.0,1.4203722,0.8711346,1.9278619,163,3.186176510000001,56,0.2,-0.04166378312802408,0.018231256,1620,0.8981319144368172,0.06873933437746019,1e-05,-1.5189827807247638,-0.03084486722946167,0.221533203125
0.0452756,0.07308205,5983,-0.38415363,335872,20.0,1.4762545,0.8641356,1.9391463,164,3.2370587800000004,56,0.2,-0.03371513504243921,0.01567986,1630,0.8848274424672127,0.08002956364070997,1e-05,-1.5245314832776784,-0.0031402017921209335,0.223974609375
0.04181703,0.07326964,6024,-0.4041254,337920,20.0,1.4953771,0.8718073,1.943927,165,3.3494117199999995,56,0.2,-0.04040477542148437,0.016951308,1640,0.8941962048411369,0.06909436124842613,1e-05,-1.544489086419344,-0.039800796657800674,0.312548828125
0.059909694,0.08967303,6070,-0.38328123,339968,20.0,1.4991851,0.9389435,1.8811895,166,3.29911765,56,0.2,-0.04237494603730738,0.01932747,1650,0.8994013592600822,0.0660879420756828,1e-05,-1.5237569466233254,-0.006971433758735657,0.241796875
0.105122246,0.14646491,6122,-0.39858046,342016,20.0,1.5553033,0.9119573,1.8445649,167,3.4429411299999995,55,0.2,-0.03926143627904821,0.023638098,1660,0.8763655573129654,0.09566943953977898,1e-05,-1.482119718939066,-0.012781117111444473,0.281982421875
0.050319646,0.08778021,6161,-0.41909266,344064,20.0,1.587583,0.9410441,1.877339,168,3.5294117500000004,55,0.2,-0.033425173175055535,0.017312108,1670,0.8965293169021606,0.07516387853538617,1e-05,-1.5231849439442158,0.038208432495594025,0.2001953125
0.044713784,0.06750595,6199,-0.3990987,346112,20.0,1.4951963,0.9076167,1.8487445,169,3.28558822,55,0.2,-0.040681245730957015,0.02064066,1680,0.8964842334389687,0.08046847099903971,1e-05,-1.5408471912145614,0.027242962270975113,0.27822265625
0.038948815,0.066373944,6235,-0.43218797,348160,20.0,1.5178559,0.8586989,1.9912206,170,3.3797059500000004,55,0.2,-0.0401547355519142,0.019450005,1690,0.8903715312480927,0.07928465843433515,1e-05,-1.556437798589468,0.012441806495189667,0.266748046875
0.031861775,0.057068508,6270,-0.41149545,350208,20.0,1.4350464,0.8962108,1.7556213,171,3.232941180000001,55,0.2,-0.04040116937540006,0.01981631,1700,0.9093090742826462,0.058515638683456925,1e-05,-1.5664077587425709,-0.04552694410085678,0.275830078125
0.044419322,0.068077505,6308,-0.39941382,352256,20.0,1.5336483,0.8944108,1.9502721,172,3.41205883,55,0.2,-0.042976624480797906,0.021108516,1710,0.9061440005898476,0.06679921732284129,1e-05,-1.5472248811274767,-0.04611914977431297,0.2689453125
0.08474666,0.12493326,6352,-0.4242947,354304,20.0,1.5318065,0.8765483,2.0042317,173,3.4017647600000003,55,0.2,-0.037840751092880966,0.01951787,1720,0.8910714015364647,0.0778687231533695,1e-05,-1.5382396094501019,-0.035483937710523605,0.2265625
0.045488134,0.08076587,6389,-0.41112998,356352,20.0,1.4951096,0.90426123,1.8810935,174,3.29558815,55,0.2,-0.03944735534314532,0.017592926,1730,0.9101375713944435,0.05943294284516014,1e-05,-1.584422605112195,-0.03701791912317276,0.256396484375
0.05433597,0.09432139,6428,-0.40783435,358400,20.0,1.5225582,0.8860101,1.9483033,175,3.3832353,55,0.2,-0.03755593986134045,0.021445926,1740,0.8918294757604599,0.0789971778402105,1e-05,-1.5533486466854811,-0.04004983603954315,0.226220703125
0.08203954,0.13072056,6470,-0.38541415,360448,20.0,1.582333,0.93396103,1.8028455,176,3.4541176199999994,55,0.2,-0.0364266042917734,0.017119884,1750,0.907486118376255,0.061643487081164496,1e-05,-1.5523956511169672,-0.011137215420603752,0.232763671875
0.052256797,0.08794171,6508,-0.41761726,362496,20.0,1.5558827,0.90857744,1.953456,177,3.4058823099999995,55,0.2,-0.03967898818955291,0.022531068,1760,0.8844780772924423,0.08572447183541954,1e-05,-1.5730027936398983,-0.005198705941438675,0.293798828125
0.05188981,0.08714017,6547,-0.40857837,364544,20.0,1.488699,0.91568905,1.9901338,178,3.3238235400000002,55,0.2,-0.03380700906564016,0.019424368,1770,0.9001650214195251,0.07371921524754725,1e-05,-1.5621025055646895,-0.026733245700597763,0.237255859375
0.0827377,0.112964146,6591,-0.39663875,366592,20.0,1.5480099,0.8848081,2.0540137,179,3.4085294500000005,55,0.2,-0.040803010645322504,0.022410719,1780,0.8957501500844955,0.07603574583190494,1e-05,-1.5461455997079612,0.01553034782409668,0.260205078125
0.052577972,0.102575436,6628,-0.38709575,368640,20.0,1.4792432,0.9261652,1.9423727,180,3.31323529,55,0.2,-0.02958307463704841,0.014574583,1790,0.9022212773561478,0.06736824670806527,1e-05,-1.6126198776066303,-0.03216012939810753,0.202001953125
0.05014863,0.07776103,6666,-0.38326237,370688,20.0,1.6056075,0.9488419,1.964527,181,3.5429411600000007,55,0.2,-0.04082263802702073,0.02178311,1800,0.8827064037322998,0.08792310885619373,1e-05,-1.6031640481203795,0.007080923765897751,0.262841796875
0.066189885,0.09552833,6709,-0.41589022,372736,20.0,1.5325578,0.93414927,1.9188987,182,3.354705900000001,55,0.2,-0.03020616003195755,0.014640722,1810,0.9045444875955582,0.07856511469581165,1e-05,-1.599962854012847,-0.00854375958442688,0.222265625
0.05350425,0.08360017,6748,-0.390202,374784,20.0,1.45573,0.9040762,1.8674972,183,3.1926470399999998,55,0.2,-0.03663733010762371,0.018696014,1820,0.8745241314172745,0.09368321521906182,1e-05,-1.5945399925112724,0.03260274603962898,0.22099609375
0.041395314,0.076159075,6784,-0.4245788,376832,20.0,1.6549904,0.9547432,1.948176,184,3.6461764199999998,55,0.2,-0.04135447669250425,0.022506138,1830,0.8917047157883644,0.07986944256699643,1e-05,-1.590286087989807,-0.03121047466993332,0.260888671875
0.04279343,0.07247678,6819,-0.39937216,378880,20.0,1.6553231,0.96265566,1.8812741,185,3.65323527,55,0.2,-0.035007268367917274,0.021239247,1840,0.8946601077914238,0.08470928160240873,1e-05,-1.5930114690214396,0.0032411664724349976,0.302978515625
0.04263881,0.06446246,6855,-0.4081024,380928,20.0,1.4728239,0.8852375,1.9270194,186,3.2514705900000003,55,0.2,-0.03226718242513016,0.018703192,1850,0.9013398438692093,0.08053904105909168,1e-05,-1.5843609001487493,-0.0446045882999897,0.18046875
0.047133155,0.07357327,6892,-0.39411104,382976,20.0,1.5968883,0.9345941,1.8754915,187,3.5735294300000002,55,0.2,-0.046225525194313374,0.023506504,1860,0.8820516690611839,0.07750216975109651,1e-05,-1.5542843397706747,0.011989928781986237,0.328564453125
0.03969852,0.06980555,6929,-0.39465594,385024,20.0,1.4768825,0.92559355,1.9842921,188,3.2805881899999996,55,0.2,-0.04335904105973896,0.021894643,1870,0.9046576991677284,0.07046259701019153,1e-05,-1.5727502606809138,-0.03252442181110382,0.293994140625
0.08366721,0.15897945,6970,-0.37645894,387072,20.0,1.5242558,0.8830125,1.902495,189,3.3835294499999997,55,0.2,-0.04149081443902105,0.022691708,1880,0.8734688460826874,0.09299053362337872,1e-05,-1.555612074583769,0.020455826073884964,0.2578125
0.03935301,0.06816163,7006,-0.39367092,389120,20.0,1.4562982,0.8813835,1.9789022,190,3.2670587899999997,55,0.2,-0.04444287171936594,0.0190988,1890,0.8979500532150269,0.06569764701416717,1e-05,-1.5771175913512707,-0.05017674341797829,0.277197265625
0.039823055,0.0653675,7042,-0.41290078,391168,20.0,1.5551094,0.8624566,1.9660841,191,3.3820588399999996,55,0.2,-0.043622483432409355,0.020359183,1900,0.8808450102806091,0.0816488548880443,1e-05,-1.5866179540753365,-0.0177399143576622,0.251171875
0.036460992,0.06320966,7080,-0.3839718,393216,20.0,1.498718,0.8704359,1.8503729,192,3.32441176,55,0.2,-0.046084046497708184,0.024166271,1910,0.9058843851089478,0.06136451209313236,1e-05,-1.6052828669548034,-0.02535572275519371,0.323876953125
0.03927794,0.06576886,7118,-0.41234478,395264,20.0,1.5583572,0.94298875,2.0013754,193,3.4644117600000004,55,0.2,-0.03804123242443893,0.017930899,1920,0.8951602652668953,0.07206420329166577,1e-05,-1.59178199544549,-0.021908797323703766,0.2517578125
0.0435915,0.0718049,7157,-0.40364408,397312,20.0,1.6339147,0.9455504,1.8073841,194,3.56382353,55,0.2,-0.039021923669497485,0.02553676,1930,0.8937619477510452,0.08275034842663445,1e-05,-1.578082352504134,-0.053055934607982635,0.260546875
0.04650964,0.08154149,7195,-0.40863317,399360,20.0,1.6333365,0.9332753,1.8449923,195,3.6588235100000004,55,0.2,-0.03482715518330224,0.018734112,1940,0.8956987261772156,0.08073480394668878,1e-05,-1.5955092269927262,0.021192751824855804,0.23837890625
0.0337621,0.058486983,7230,-0.37417,401408,20.0,1.5147641,0.9028904,1.9625127,196,3.32294115,55,0.2,-0.041208326764171944,0.018840004,1950,0.9074161350727081,0.06617702004150487,1e-05,-1.6033383451402188,-0.03936804085969925,0.310791015625
0.038255066,0.06518793,7265,-0.41662216,403456,20.0,1.5858092,0.8917696,1.9331466,197,3.490882380000001,55,0.2,-0.05013060621568002,0.023456171,1960,0.8935840800404549,0.07401344369864091,1e-05,-1.5829358790069818,-0.0127277672290802,0.309130859375
0.036753275,0.06394242,7300,-0.39605537,405504,20.0,1.5598185,0.9335355,1.9065666,198,3.4802941400000003,55,0.2,-0.03769674688228406,0.019372813,1970,0.9069531559944153,0.06125872696284205,1e-05,-1.5764093175530434,-0.01506057009100914,0.242919921875
0.042937536,0.07360157,7336,-0.36542448,407552,20.0,1.5442946,0.8997029,1.9875593,199,3.4394117800000004,55,0.2,-0.04111374233325478,0.026470132,1980,0.907125398516655,0.07104321505175903,1e-05,-1.5633236058056355,-0.025420624762773514,0.28203125
0.05159246,0.087604545,7376,-0.42199725,409600,20.0,1.4651603,0.8917243,2.0042622,200,3.2891176700000004,55,0.2,-0.04056166530936025,0.017817233,1990,0.8974733799695969,0.07323602514807134,1e-05,-1.566261600703001,0.0033974889665842056,0.265283203125
0.044382766,0.075000495,7414,-0.43985203,411648,20.0,1.5051593,0.86771494,1.9778144,201,3.3220588299999996,55,0.2,-0.03550264855730347,0.018582508,2000,0.8848993554711342,0.07968840239918791,1e-05,-1.5724692482501268,-0.05689084529876709,0.20166015625
0.03414955,0.057131693,7448,-0.42334807,413696,20.0,1.5031798,0.8992611,1.8702842,202,3.35882352,55,0.2,-0.03742572407063562,0.021032572,2010,0.9011677503585815,0.06373609356814995,1e-05,-1.5780818719416856,-0.0009027905762195587,0.257958984375
0.043380447,0.076484114,7485,-0.4044944,415744,20.0,1.5211849,0.9242861,1.9613608,203,3.38235297,55,0.2,-0.03637915614526719,0.024715092,2020,0.8920051828026772,0.07702812477946282,1e-05,-1.549499324336648,-0.03288913518190384,0.2912109375
0.05141124,0.11032987,7522,-0.37729436,417792,20.0,1.6254953,0.9489768,1.7960924,204,3.54176469,55,0.2,-0.046896555769490075,0.026175275,2030,0.8990046977996826,0.07644470317754895,1e-05,-1.55737085044384,-0.04332384094595909,0.320654296875
0.05549685,0.11059951,7558,-0.39498395,419840,20.0,1.6984932,0.99184513,1.7175338,205,3.7205881800000005,55,0.2,-0.04108835976949195,0.027933266,2040,0.903097078204155,0.07655593429226429,1e-05,-1.5826720822602511,-0.06868559867143631,0.303125
0.04367796,0.070753746,7595,-0.40711063,421888,20.0,1.585095,0.95434994,1.8368362,206,3.5058823599999998,55,0.2,-0.03408250061329454,0.021624802,2050,0.9140267297625542,0.07579545825137757,1e-05,-1.5710222993046046,0.002742704004049301,0.281884765625
0.035582826,0.06576802,7630,-0.39347702,423936,20.0,1.5107489,0.86533,1.8856643,207,3.3408823399999994,55,0.2,-0.04429817765339976,0.02187321,2060,0.9046729058027267,0.0775418963865377,1e-05,-1.5817205209285021,-0.020009100437164307,0.305078125
0.037093956,0.060893446,7665,-0.39894736,425984,20.0,1.5289564,0.8912681,1.9434437,208,3.3647058499999996,55,0.2,-0.046463017887435856,0.023401538,2070,0.9045613259077072,0.0629964217892848,1e-05,-1.571784795075655,-0.03663475066423416,0.313623046875
0.043313824,0.069412924,7701,-0.3870906,428032,20.0,1.5487211,0.9625916,1.8922063,209,3.4358822899999995,55,0.2,-0.0476549824437825,0.028645879,2080,0.8878415152430534,0.07608891048002989,1e-05,-1.569245732575655,-0.02533627115190029,0.391845703125
0.05249256,0.08265249,7739,-0.38358834,430080,20.0,1.6812305,0.97187597,1.7623287,210,3.72470589,55,0.2,-0.04715322336123791,0.026427006,2090,0.8860792517662048,0.09124220050871372,1e-05,-1.5475115079432726,-0.015569910407066345,0.353466796875
0.05553948,0.08862156,7776,-0.42742106,432128,20.0,1.7550852,0.98280364,1.8278908,211,3.85911763,55,0.2,-0.029697177332127466,0.023182414,2100,0.9146713688969612,0.06913543072296306,1e-05,-1.5503425251692533,-0.013967424631118774,0.251708984375
