short_mean,time/total_timesteps,short_std,return_mean,time/iterations,return_std,long_std,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,long_mean,train/clip_fraction,train/loss,train/n_updates,train/entropy_loss,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/value_loss
0.18902966,217088,0.11143222,1.6435795,106,0.94337934,1.8296456,3.6741176599999994,3283,66,20.0,-0.41552442,0.023779296875,0.02847066894173622,1050,-0.36271565025672314,0.2,0.9084057211875916,1e-05,0.0029292647,-0.005564915732247755,0.07488991164136678
0.18010892,219136,0.11343842,1.744472,107,0.9868221,1.7489908,3.8326470600000007,3314,66,20.0,-0.3763801,0.02548828125,-0.010677877813577652,1060,-0.3704964595846832,0.2,0.9089068174362183,1e-05,0.0034023724,-0.00602251236414304,0.06509775270824321
0.19347408,221184,0.1065652,1.6567852,108,0.9495615,1.8486468,3.6891176600000004,3345,66,20.0,-0.43267423,0.032421875,0.02317674085497856,1070,-0.3958391683641821,0.2,0.8990361094474792,1e-05,0.003744479,-0.006666127128119115,0.08155914342496544
0.18393071,223232,0.11340198,1.7313781,109,0.98140395,1.8496948,3.7873529399999994,3377,66,20.0,-0.39698482,0.02451171875,0.023670971393585205,1080,-0.3844770785886794,0.2,0.917626366019249,1e-05,0.0037484812,-0.005540287629992235,0.062115224928129466
0.18849546,225280,0.10645719,1.6602288,110,0.96375,1.7379165,3.6947058699999995,3410,66,20.0,-0.38561106,0.02626953125,0.02115684002637863,1090,-0.36456638760864735,0.2,0.9133005291223526,1e-05,0.0025082338,-0.003512770574889146,0.06975729824043811
0.19256881,227328,0.110175006,1.6581125,111,0.93101835,1.7218997,3.64147063,3439,66,20.0,-0.38628328,0.014794921875,0.007139179855585098,1100,-0.3630087203811854,0.2,0.9039550349116325,1e-05,0.001419878,-0.003974034018756356,0.07736890162923374
0.18096937,229376,0.10072954,1.6640928,112,0.95843583,1.8261523,3.66176469,3471,66,20.0,-0.40991658,0.019287109375,0.03550222888588905,1110,-0.3612318394705653,0.2,0.9085067138075829,1e-05,0.0017272595,-0.005882651743013412,0.07011379551840946
0.18569714,231424,0.10647738,1.6642942,113,0.9497351,1.7742637,3.6991176499999994,3504,66,20.0,-0.3868956,0.021044921875,0.03254880756139755,1120,-0.3432923146057874,0.2,0.9086613282561302,1e-05,0.0022376915,-0.007066352166293655,0.07182707548490726
0.19770297,233472,0.10947328,1.676877,114,0.9539695,1.850134,3.69823525,3536,66,20.0,-0.3961412,0.02421875,0.008604573085904121,1130,-0.32468622610904274,0.2,0.9185744598507881,1e-05,0.0023558624,-0.005972247708996292,0.06761424128781073
0.16698125,235520,0.10690504,1.702794,115,0.9708875,1.8319685,3.7102941300000003,3566,66,20.0,-0.37392443,0.02451171875,0.03366727754473686,1140,-0.3248928135726601,0.2,0.9147331714630127,1e-05,0.0015950833,-0.0058740591019159185,0.06283166802022606
0.17491233,237568,0.106605776,1.7396641,116,0.9885231,1.8113136,3.77264704,3597,66,20.0,-0.40902692,0.02236328125,0.004575543105602264,1150,-0.31827111770398914,0.2,0.9179502502083778,1e-05,0.0018584955,-0.005115877439675387,0.06602107062353753
0.17986622,239616,0.105748706,1.6720481,117,0.9707324,1.739935,3.69499998,3627,66,20.0,-0.41544044,0.026025390625,0.03449171781539917,1160,-0.3263886567670852,0.2,0.9085895046591759,1e-05,0.0022987635,-0.005144506118085701,0.08039567321538925
0.16451554,241664,0.10028969,1.6665796,118,0.9755308,1.8335711,3.67176472,3657,66,20.0,-0.40441868,0.02890625,0.004907606169581413,1170,-0.2983649976551533,0.2,0.9142999947071075,1e-05,0.0025820327,-0.006117663811892271,0.06882164946291595
0.18510869,243712,0.120839894,1.6001599,119,0.9157809,1.8490074,3.5511764599999998,3687,66,20.0,-0.39843744,0.022314453125,0.012201905250549316,1180,-0.3122478118631989,0.2,0.9078056737780571,1e-05,0.0023907633,-0.005539433765807189,0.07391151950578205
0.21466097,245760,0.120161325,1.7013452,120,1.0001044,1.6535877,3.82470588,3718,66,20.0,-0.39000595,0.02451171875,0.03717851638793945,1190,-0.32640226893126967,0.2,0.9045938476920128,1e-05,0.0027173432,-0.00471564207400661,0.06463850528816692
0.18605693,247808,0.105398685,1.6362809,121,0.93995404,1.722624,3.59882356,3752,66,20.0,-0.4108094,0.02626953125,0.03271496295928955,1200,-0.3577006775420159,0.2,0.9037003740668297,1e-05,0.0025745288,-0.005856771215621848,0.08327999562025071
0.17788418,249856,0.10502344,1.7373604,122,0.9951229,1.712961,3.81735296,3783,66,20.0,-0.39108378,0.036328125,0.02359846979379654,1210,-0.3414006589446217,0.2,0.9198650121688843,1e-05,0.0029761982,-0.008198971017554868,0.06372324166004546
0.18182516,251904,0.11323146,1.688367,123,0.98842824,1.7511313,3.72529413,3815,66,20.0,-0.4131496,0.0310546875,0.0127792377024889,1220,-0.3235279545886442,0.2,0.913773201406002,1e-05,0.0026301034,-0.006281361637229565,0.07513012547278777
0.17800228,253952,0.103803016,1.7271154,124,0.9779932,1.7881705,3.77294118,3846,66,20.0,-0.41303605,0.02919921875,0.03337565064430237,1230,-0.3288678655866534,0.2,0.9062793701887131,1e-05,0.0020231828,-0.00778716405184241,0.08032168779755011
0.18959874,256000,0.11351984,1.6131837,125,0.9618544,1.7779447,3.57588237,3876,66,20.0,-0.41838026,0.0330078125,0.03149818629026413,1240,-0.3107194871641695,0.2,0.9225019365549088,1e-05,0.0036304642,-0.006441381393233314,0.0631866783311125
0.18861172,258048,0.117102236,1.6662073,126,0.97549176,1.6805928,3.73705879,3906,66,20.0,-0.39060757,0.028466796875,0.015578221529722214,1250,-0.3237106806132942,0.2,0.9108803272247314,1e-05,0.0025894353,-0.006784731688094325,0.0687084575125482
0.19161545,260096,0.121188395,1.6452963,127,0.9938885,1.7790651,3.71382351,3936,66,20.0,-0.41769853,0.026220703125,0.014832703396677971,1260,-0.3445251797325909,0.2,0.9134664237499237,1e-05,0.0020016308,-0.005539715694612824,0.07339541428955272
0.17317979,262144,0.104567446,1.6258909,128,0.9449823,1.7609748,3.6641176,3967,66,20.0,-0.4087435,0.035693359375,0.0049559734761714935,1270,-0.3660831146873534,0.2,0.8942844122648239,1e-05,0.0028861067,-0.008289876137860119,0.08761213516118005
0.18201739,264192,0.12556869,1.5735726,129,1.0473351,1.8116665,3.5132352499999997,3997,66,20.0,-0.39339757,0.037646484375,0.07441344112157822,1280,-0.34453369500115516,0.2,0.9043383151292801,1e-05,0.0070277937,-0.0070161215000553055,0.07084740012069232
0.19408552,266240,0.13960367,1.5550637,130,0.9790745,1.7281759,3.45529413,4029,66,20.0,-0.4052863,0.04423828125,0.01888391748070717,1290,-0.36942037092521784,0.2,0.8681642413139343,1e-05,0.002674872,-0.014879678332363255,0.1230672602308914
0.18636756,268288,0.12047155,1.6301775,131,0.990652,1.7054918,3.62558827,4061,66,20.0,-0.401697,0.042236328125,0.03120364248752594,1300,-0.37232804638333616,0.2,0.885930210351944,1e-05,0.004373753,-0.01128680165275,0.09627495429012925
0.20996043,270336,0.1281271,1.7425728,132,1.0121887,1.7900499,3.8502940700000012,4092,66,20.0,-0.3993268,0.038671875,0.028574425727128983,1310,-0.3757730602286756,0.2,0.9001175165176392,1e-05,0.0031695447,-0.008516050450270995,0.08585524036898277
0.20404716,272384,0.1185263,1.6782762,133,1.0025814,1.6692702,3.7158822899999997,4122,66,20.0,-0.39321446,0.0212890625,0.07133755087852478,1320,-0.3923251780215651,0.2,0.9026704132556915,1e-05,0.0017812941,-0.005140262798522599,0.08863704376854002
0.1974156,274432,0.12836048,1.7613637,134,1.0381087,1.767274,3.89088237,4153,66,20.0,-0.3671165,0.026318359375,0.011282794177532196,1330,-0.3728629938326776,0.2,0.9006111100316048,1e-05,0.002338313,-0.006447985701379366,0.0844612767745275
0.20383589,276480,0.12208496,1.7068865,135,1.0227977,1.7962155,3.7926470699999992,4184,66,20.0,-0.39314157,0.02607421875,0.048989973962306976,1340,-0.40278416997753086,0.2,0.9057320430874825,1e-05,0.0023238622,-0.005503717687679455,0.08890071640489623
0.17576957,278528,0.112928346,1.6975781,136,0.97665805,1.7726192,3.7211765,4214,66,20.0,-0.3887121,0.03330078125,0.04972362145781517,1350,-0.4046763808000833,0.2,0.90865658223629,1e-05,0.0030082795,-0.007297240085608792,0.08666639728471637
0.1783343,280576,0.113214314,1.680532,137,0.9855167,1.7375828,3.7194117700000002,4245,66,20.0,-0.4158495,0.032421875,0.005227336660027504,1360,-0.4199819013476372,0.2,0.9110591411590576,1e-05,0.002316482,-0.006856665600207634,0.07388175813830458
0.18346503,282624,0.13081782,1.7641807,138,1.0060114,1.8465705,3.88499998,4275,66,20.0,-0.41456255,0.050341796875,0.027234535664319992,1370,-0.4436024664901197,0.2,0.9031192436814308,1e-05,0.0045337547,-0.011609117724583484,0.08294650842435658
0.1883873,284672,0.12430551,1.7250638,139,0.9952047,1.6993217,3.7288235699999994,4306,66,20.0,-0.3947111,0.031689453125,0.035742223262786865,1380,-0.4457639425992966,0.2,0.9181667640805244,1e-05,0.0032234974,-0.006160767012625001,0.07070668686064892
0.18482527,286720,0.11718964,1.6761096,140,0.9786057,1.8640649,3.74558822,4336,66,20.0,-0.4051419,0.034521484375,0.024833418428897858,1390,-0.4598493629600853,0.2,0.9159299284219742,1e-05,0.0031339386,-0.007577961956849321,0.07251864192658104
0.17165062,288768,0.11888542,1.686487,141,0.9540285,1.8076057,3.7073529299999994,4368,66,20.0,-0.40824747,0.03154296875,0.02791624516248703,1400,-0.438542018737644,0.2,0.9053069725632668,1e-05,0.0030304943,-0.007731026351393666,0.07444145721383393
0.19108675,290816,0.13711715,1.7079351,142,1.045768,1.7869846,3.7929411699999998,4397,66,20.0,-0.39735383,0.036279296875,0.021203435957431793,1410,-0.451832262147218,0.2,0.9043064415454865,1e-05,0.002803554,-0.00849906629155157,0.07442695833742619
0.17654483,292864,0.12896827,1.745981,143,1.011242,1.7516147,3.821176519999999,4426,66,20.0,-0.39576307,0.0306640625,0.028053700923919678,1420,-0.46405551824718716,0.2,0.9081226512789726,1e-05,0.0027228813,-0.006770957421394996,0.08907368100481108
0.16820395,294912,0.11100349,1.6315422,144,0.94292575,1.7587389,3.6279411899999996,4455,66,20.0,-0.4129678,0.02822265625,0.03421855717897415,1430,-0.4346347616519779,0.2,0.9035327062010765,1e-05,0.003196306,-0.00759763534006197,0.08391570557141677
0.16349697,296960,0.113204546,1.757652,145,1.0085891,1.764794,3.904705860000001,4484,66,20.0,-0.38781735,0.02373046875,0.02434501051902771,1440,-0.40823109820485115,0.2,0.9154123365879059,1e-05,0.0022042673,-0.0052654104889370505,0.06464024239685387
0.17532833,299008,0.11652244,1.731807,146,0.9805452,1.7339873,3.792058860000001,4513,66,20.0,-0.3935207,0.037548828125,0.04351966828107834,1450,-0.4370420539751649,0.2,0.9161202684044838,1e-05,0.0032690305,-0.0075629993400070815,0.07491497314767911
0.16478266,301056,0.10910225,1.6929868,147,0.9818441,1.6713238,3.7155881699999997,4544,66,20.0,-0.43139386,0.030712890625,0.029209423810243607,1460,-0.40657902816310526,0.2,0.9170764461159706,1e-05,0.0024038893,-0.005315653161960654,0.06855218229466117
0.19223136,303104,0.11417983,1.7373364,148,1.0016091,1.7168328,3.80294113,4573,66,20.0,-0.3967619,0.025732421875,0.01947774551808834,1470,-0.40138854649849237,0.2,0.9100986495614052,1e-05,0.0028998514,-0.0051890687755076215,0.07591012761695311
0.17518851,305152,0.10750709,1.6159637,149,0.93966025,1.7722379,3.60264713,4601,66,20.0,-0.3728567,0.0333984375,0.021446406841278076,1480,-0.42474888972938063,0.2,0.9104140922427177,1e-05,0.0045919474,-0.006903104786761105,0.0786019831430167
0.1687991,307200,0.11281153,1.731578,150,0.9845285,1.6269059,3.85264706,4631,66,20.0,-0.39274397,0.032666015625,0.03195447847247124,1490,-0.3773344164248556,0.2,0.9173875749111176,1e-05,0.0023629116,-0.005137600930174813,0.06270264286431484
0.16811787,309248,0.11057873,1.7194628,151,0.98693043,1.8011374,3.77323533,4659,66,20.0,-0.40155533,0.041650390625,0.02497764676809311,1500,-0.37607716526836155,0.2,0.9194351807236671,1e-05,0.0034790216,-0.008678733595297672,0.06758480475400575
0.16901006,311296,0.11241168,1.7078965,152,0.9802022,1.73998,3.779705810000001,4688,66,20.0,-0.3957549,0.03447265625,0.006464226171374321,1510,-0.35776457665488126,0.2,0.9166931286454201,1e-05,0.0026839839,-0.006233286010683514,0.07244171759812161
0.16990393,313344,0.13070531,1.6517885,153,0.95913744,1.6990365,3.6602941200000005,4717,66,20.0,-0.40706506,0.03505859375,0.035564567893743515,1520,-0.3691882903687656,0.2,0.9090782552957535,1e-05,0.0024725292,-0.00717793068906758,0.07471983954310417
0.1593599,315392,0.11595751,1.6955631,154,1.0027305,1.8159628,3.7564705800000007,4746,66,20.0,-0.40262008,0.03759765625,0.0265287384390831,1530,-0.37603122387081384,0.2,0.9117478728294373,1e-05,0.006128649,-0.007356478269502986,0.07330386605462991
0.17860895,317440,0.110874474,1.7204163,155,1.0475751,1.7335467,3.8099999700000002,4775,66,20.0,-0.3856296,0.035888671875,0.022673703730106354,1540,-0.40006842697039247,0.2,0.9127161502838135,1e-05,0.004169183,-0.0074714259535539895,0.07414167643291876
0.19578777,319488,0.13180162,1.7909036,156,1.1042681,1.69798,3.86500003,4804,66,20.0,-0.4054604,0.0392578125,0.016929395496845245,1550,-0.3580456748139113,0.2,0.901130236685276,1e-05,0.0023355791,-0.006591099064098671,0.09685886700171978
0.19683176,321536,0.14768894,1.8093553,157,1.131925,1.7104017,3.98205882,4833,66,20.0,-0.37973908,0.034814453125,0.005090247839689255,1560,-0.38939009453170004,0.2,0.9052741229534149,1e-05,0.0025361385,-0.009070114381029271,0.10165016467799433
0.20583588,323584,0.12144254,1.8571235,158,1.1115601,1.7187514,4.0947058499999995,4862,66,20.0,-0.36989355,0.03583984375,0.0659031793475151,1570,-0.3878915356704965,0.2,0.9031275510787964,1e-05,0.002699532,-0.007752055046876194,0.10995995320263319
0.1998766,325632,0.13446316,1.8240964,159,1.1384327,1.7520456,3.96029411,4895,66,20.0,-0.36319417,0.053564453125,0.04131295531988144,1580,-0.41448790659196677,0.2,0.904902882874012,1e-05,0.0054853666,-0.010706006619147956,0.10209721216815523
0.1748778,327680,0.13737129,1.6567758,160,1.0736943,1.6941738,3.6588235099999995,4927,66,20.0,-0.3923123,0.077294921875,-0.015187792479991913,1590,-0.47797598051838575,0.2,0.9138412028551102,1e-05,0.0059856176,-0.016538995603332295,0.10072156806709245
0.22755024,329728,0.17836879,1.8758957,161,1.2776468,1.7076323,4.103823510000001,4958,66,20.0,-0.36318466,0.06376953125,0.03628255054354668,1600,-0.45338859683834015,0.2,0.8913271427154541,1e-05,0.0052418457,-0.013107700264663435,0.10814055894734338
0.2258004,331776,0.15978557,1.8580871,162,1.2339845,1.6752833,4.02764706,4991,66,20.0,-0.34416622,0.04638671875,0.11851630359888077,1610,-0.5726965189911425,0.2,0.8946496695280075,1e-05,0.004106799,-0.010383160495257471,0.15011089293984697
0.2054745,333824,0.14367184,1.794894,163,1.2098715,1.6799811,3.91264703,5023,66,20.0,-0.36512658,0.050048828125,0.046357735991477966,1620,-0.5290991006419062,0.2,0.892804279923439,1e-05,0.004800828,-0.009872383452602662,0.13989182090153918
0.19512013,335872,0.18247037,1.8372741,164,1.2935483,1.6154139,3.9947058899999996,5054,66,20.0,-0.35402393,0.048193359375,0.027921907603740692,1630,-0.5436131459660828,0.2,0.8980026096105576,1e-05,0.0046224785,-0.010224045254290104,0.13211631946032867
0.18426171,337920,0.1614386,1.8928154,165,1.3227484,1.6576622,4.0767646499999985,5086,66,20.0,-0.37244847,0.076171875,0.05330315977334976,1640,-0.6023288745433092,0.2,0.8907874226570129,1e-05,0.0069467383,-0.012830443924758583,0.16534047649474815
0.19362672,339968,0.16681665,2.0147567,166,1.3374258,1.6730165,4.27205879,5119,66,20.0,-0.33711314,0.06650390625,0.05125129595398903,1650,-0.6273159245029092,0.2,0.9030357748270035,1e-05,0.0052259974,-0.012256774032721296,0.15200284961028956
0.20052594,342016,0.16314308,2.1044178,167,1.4612324,1.5929024,4.47529413,5150,66,20.0,-0.34396672,0.042822265625,0.10380218923091888,1660,-0.6780807198025286,0.2,0.9186979681253433,1e-05,0.00459743,-0.008971326446044259,0.12776943197241053
0.21193862,344064,0.19848609,2.049284,168,1.4588181,1.6598117,4.43264705,5179,66,20.0,-0.34339446,0.061083984375,0.09755921363830566,1670,-0.6930167547427117,0.2,0.9191259890794754,1e-05,0.0048471624,-0.010217934455431532,0.1478470510453917
0.17154478,346112,0.19976835,1.8572055,169,1.3016052,1.6029553,4.01235292,5209,66,20.0,-0.34294835,0.06064453125,0.06497212499380112,1680,-0.6577206255868078,0.2,0.907224640250206,1e-05,0.0036414387,-0.010431041530682705,0.17747836803318934
0.20520386,348160,0.17715909,2.1680822,170,1.4620929,1.5934179,4.61794118,5241,66,20.0,-0.3208593,0.066943359375,0.059699125587940216,1690,-0.5516567305661738,0.2,0.8949771225452423,1e-05,0.004999185,-0.008723764764727093,0.1528499398729764
0.17033406,350208,0.15396534,1.868458,171,1.3168935,1.698897,3.9800000200000003,5272,66,20.0,-0.3611901,0.053466796875,0.057462241500616074,1700,-0.6729784983210265,0.2,0.9098775535821915,1e-05,0.004308684,-0.00742282097635325,0.15221090449485927
0.1870951,352256,0.16411448,1.8175591,172,1.3640625,1.7513682,4.03500002,5306,66,20.0,-0.3563907,0.059130859375,0.031660132110118866,1710,-0.5470183461904525,0.2,0.9023873284459114,1e-05,0.010917666,-0.012125242294860072,0.13851395385572687
0.17314923,354304,0.16566508,1.900502,173,1.3867587,1.6849388,4.10529412,5338,66,20.0,-0.34194893,0.057275390625,0.007982200011610985,1720,-0.621837287954986,0.2,0.9155235663056374,1e-05,0.005399036,-0.01401282948500011,0.13850537899998017
0.19172311,356352,0.18927847,2.039692,174,1.3951935,1.6267039,4.3482353,5370,66,20.0,-0.3517875,0.06025390625,0.07499852776527405,1730,-0.5791697895154357,0.2,0.9057585820555687,1e-05,0.014021751,-0.016961274761706592,0.16080089092138222
0.18612759,358400,0.16118726,2.1583107,175,1.4557619,1.5696939,4.57764704,5404,66,20.0,-0.3125676,0.039404296875,0.028431538492441177,1740,-0.6284510673955083,0.2,0.9175922572612762,1e-05,0.0031720612,-0.00701327103015501,0.14170566939283163
0.19035116,360448,0.1948632,2.0694013,176,1.4264315,1.6261547,4.362941180000001,5437,66,20.0,-0.32020783,0.05068359375,0.07317766547203064,1750,-0.6322548758238554,0.2,0.9219015017151833,1e-05,0.005612926,-0.0075803030777024105,0.1475928549596574
0.18353611,362496,0.15801625,2.0839934,177,1.4193186,1.5920559,4.40852942,5468,66,20.0,-0.31895027,0.0537109375,0.06694839894771576,1760,-0.6258160860277713,0.2,0.9207113310694695,1e-05,0.0043468615,-0.006862337177153677,0.14493278432637452
0.17773826,364544,0.20273386,1.9991716,178,1.3469684,1.5453804,4.29735301,5500,66,20.0,-0.35444856,0.05703125,0.01973409205675125,1770,-0.581840449757874,0.2,0.9234694689512253,1e-05,0.0045009507,-0.006279805037775077,0.13392783597810193
0.16959974,366592,0.16382928,1.9864593,179,1.3674017,1.6404107,4.232058839999999,5531,66,20.0,-0.3602534,0.052734375,0.15268664062023163,1780,-0.5289485048968345,0.2,0.9240176305174828,1e-05,0.0037614978,-0.007915620456333271,0.12259956909692846
0.17296416,368640,0.13630454,2.0869112,180,1.4121193,1.5610608,4.466470589999999,5564,66,20.0,-0.32143587,0.050341796875,0.05790853872895241,1790,-0.5618881391361356,0.2,0.9199909716844559,1e-05,0.00411667,-0.00961477674136404,0.13395957516040652
0.18260695,370688,0.15845053,2.12616,181,1.4376128,1.5539563,4.5782353,5597,66,20.0,-0.30078417,0.04765625,0.03336620330810547,1800,-0.5823546410072595,0.2,0.9250182881951332,1e-05,0.0035739734,-0.009288737675524317,0.12899171834578738
0.17417459,372736,0.14014351,1.9984616,182,1.3720033,1.5604866,4.2608823,5630,66,20.0,-0.36961472,0.043798828125,0.01319877803325653,1810,-0.6089510378893465,0.2,0.9343031495809555,1e-05,0.007552685,-0.007705492002423852,0.12194042155751958
0.17843594,374784,0.18802883,2.2365952,183,1.492098,1.6204479,4.714411780000001,5663,66,20.0,-0.35849512,0.047119140625,0.10135781764984131,1820,-0.5327339929062873,0.2,0.921355850994587,1e-05,0.003794686,-0.008708654204383492,0.1284813056467101
0.19636884,376832,0.19904134,2.1107707,184,1.4174451,1.5841192,4.522058819999999,5695,66,20.0,-0.35767123,0.045703125,0.049646321684122086,1830,-0.5897723336704075,0.2,0.9174128845334053,1e-05,0.0031551535,-0.00658872081694426,0.1561492500011809
0.19685914,378880,0.19034043,2.175388,185,1.4816256,1.5949324,4.6191176899999995,5729,66,20.0,-0.33460367,0.039990234375,0.01051001250743866,1840,-0.5948980871587992,0.2,0.9304707050323486,1e-05,0.0040133954,-0.005929352538078092,0.12498398172319866
0.18479055,380928,0.16407946,2.262705,186,1.5366163,1.6103917,4.756470620000001,5763,66,20.0,-0.36339462,0.040234375,0.007189227268099785,1850,-0.6181525849737227,0.2,0.9195465967059135,1e-05,0.00381246,-0.006984612232190557,0.15551739056827502
0.20028467,382976,0.20895734,2.0582342,187,1.4296169,1.5983781,4.38970587,5795,66,20.0,-0.34009302,0.05654296875,0.08379224687814713,1860,-0.6884318048134446,0.2,0.9372074753046036,1e-05,0.005027117,-0.008537160638661589,0.12727976369205862
0.19995703,385024,0.18453962,2.1746528,188,1.502254,1.6323837,4.6502940599999985,5828,66,20.0,-0.32885012,0.066259765625,0.04043824225664139,1870,-0.6462031056173145,0.2,0.9222845956683159,1e-05,0.0049666697,-0.010653191548772156,0.13689006149070337
0.18365708,387072,0.15947543,2.1190267,189,1.4606789,1.6262136,4.533529400000001,5861,66,20.0,-0.34102598,0.05947265625,0.07397622615098953,1880,-0.6771353578194976,0.2,0.9297673031687737,1e-05,0.0041722124,-0.010981659215758555,0.1414267051499337
0.2120846,389120,0.19609891,2.2024941,190,1.520566,1.5480983,4.75588232,5894,66,20.0,-0.31118986,0.040185546875,0.04992104694247246,1890,-0.5970519354566932,0.2,0.9314800128340721,1e-05,0.0033393567,-0.005892548125120811,0.12943213948747143
0.19305743,391168,0.1598895,2.0976014,191,1.4381258,1.6464415,4.46029411,5927,65,20.0,-0.33835924,0.079931640625,0.024246934801340103,1900,-0.6869795772247016,0.2,0.9345026612281799,1e-05,0.012134174,-0.010624159179860726,0.13128646011464298
0.17924616,393216,0.14963219,2.149238,192,1.4504932,1.6152995,4.584705860000001,5960,65,20.0,-0.33343232,0.051904296875,0.015676315873861313,1910,-0.5865816179662943,0.2,0.9149766117334366,1e-05,0.0040544868,-0.00865040599310305,0.15817665287759156
0.18170176,395264,0.17162223,2.001892,193,1.3666899,1.5659674,4.31647064,5992,65,20.0,-0.34765083,0.057763671875,0.014444686472415924,1920,-0.5156288981437683,0.2,0.927243672311306,1e-05,0.0045379866,-0.008430392725858837,0.13650997262448072
0.18250608,397312,0.16807826,2.1724267,194,1.4626873,1.6246573,4.62941176,6024,65,20.0,-0.3272075,0.05166015625,0.02572553977370262,1930,-0.5289789436385035,0.2,0.9286281764507294,1e-05,0.0050664386,-0.008573768381029367,0.1201628725626506
0.17290387,399360,0.14517301,2.1496854,195,1.4635781,1.6021312,4.58176473,6056,65,20.0,-0.3213748,0.039453125,0.10005364567041397,1940,-0.5866634974256157,0.2,0.9271621331572533,1e-05,0.003654824,-0.006932318203325849,0.13778403542237355
0.17073223,401408,0.14434409,2.1000795,196,1.4447224,1.5897895,4.45176476,6091,65,20.0,-0.32811219,0.051806640625,0.029053956270217896,1950,-0.6004208328202367,0.2,0.9257943257689476,1e-05,0.0058509335,-0.0027525997735210694,0.1429393758997321
0.18272424,403456,0.18488842,1.9831412,197,1.378824,1.6111609,4.302058809999999,6124,65,20.0,-0.34230736,0.04892578125,0.02213660627603531,1960,-0.505512142367661,0.2,0.9326031282544136,1e-05,0.00381588,-0.010963435462326743,0.12507823266787454
0.1645813,405504,0.13584447,2.1592424,198,1.5240675,1.5499334,4.62264706,6157,65,20.0,-0.3027506,0.0501953125,0.03593496233224869,1970,-0.45352370352484284,0.2,0.9071424379944801,1e-05,0.0044349125,-0.011684468404564542,0.15327332552988082
0.16633603,407552,0.14328542,2.129099,199,1.4300033,1.6266457,4.50323525,6190,65,20.0,-0.3073857,0.043701171875,0.07812656462192535,1980,-0.49710468933917584,0.2,0.9250504672527313,1e-05,0.010232292,-0.01136775474442402,0.1497439911472611
0.18760149,409600,0.17728816,2.1712322,200,1.5395572,1.6359111,4.63264709,6222,65,20.0,-0.3261789,0.04072265625,0.010944018140435219,1990,-0.45652262307703495,0.2,0.9318563118577003,1e-05,0.004992552,-0.005275308230193332,0.12161793892155401
0.20030512,411648,0.15016712,2.427024,201,1.5811487,1.6092924,5.068235299999999,6254,65,20.0,-0.3262412,0.039501953125,0.019350506365299225,2000,-0.4703902737237513,0.2,0.9356656819581985,1e-05,0.002626773,-0.005426133403670974,0.13551388726336883
0.20245834,413696,0.20922127,2.1804504,202,1.4719422,1.5550678,4.69558826,6286,65,20.0,-0.33503613,0.066064453125,0.010914243757724762,2010,-0.5676119065377861,0.2,0.9403983354568481,1e-05,0.005478507,-0.008654387721617241,0.12946260310709476
0.15320362,415744,0.117145866,2.0204506,203,1.4078991,1.6392999,4.31558827,6318,65,20.0,-0.3331836,0.060986328125,0.010692737065255642,2020,-0.517413770686835,0.2,0.9231970459222794,1e-05,0.0043640016,-0.008183433173689992,0.13826012958888895
0.15629224,417792,0.14793268,2.069973,204,1.3926564,1.6840563,4.397352929999999,6350,65,20.0,-0.34338376,0.05078125,-0.001682724803686142,2030,-0.4213491115253419,0.2,0.9297840818762779,1e-05,0.0034976588,-0.0068841986852930855,0.11736770187271758
0.17608905,419840,0.14498208,2.1081283,205,1.4225383,1.5615665,4.5150000299999995,6381,65,20.0,-0.3280792,0.048291015625,0.009516216814517975,2040,-0.4530803348403424,0.2,0.9216936379671097,1e-05,0.016828885,-0.008128366751770954,0.13167969532078133
0.17169447,421888,0.15396543,2.1168203,206,1.4066868,1.5547235,4.546470609999999,6413,65,20.0,-0.32465208,0.062109375,0.0064008235931396484,2050,-0.5362120680510998,0.2,0.9241672307252884,1e-05,0.0070491126,-0.011272565282706638,0.13272875045659022
0.17596692,423936,0.15171398,2.0106945,207,1.3792744,1.5192982,4.3161765,6444,65,20.0,-0.3436016,0.0431640625,0.041194524616003036,2060,-0.47386819077655673,0.2,0.9270892217755318,1e-05,0.0039837095,-0.008744745465810411,0.12496668365201913
0.16485444,425984,0.15432787,2.1905282,208,1.4557325,1.5877259,4.65588237,6477,65,20.0,-0.3318683,0.0390625,0.04385560750961304,2070,-0.4029688452836126,0.2,0.9178871810436249,1e-05,0.00348069,-0.00813683951710118,0.14143515818286687
0.18670216,428032,0.1505598,2.2048278,209,1.4633477,1.5796739,4.695000039999999,6508,65,20.0,-0.29767472,0.065576171875,0.027288688346743584,2080,-0.5297341510653496,0.2,0.9331498295068741,1e-05,0.0076570804,-0.010107170068658888,0.12498341696336865
0.19404612,430080,0.15312988,2.2928605,210,1.5401146,1.610518,4.83764706,6538,65,20.0,-0.3260137,0.03623046875,0.09646867215633392,2090,-0.5126772555988282,0.2,0.9423554874956608,1e-05,0.0034834347,-0.006246082192228641,0.11012695991666988
0.19159462,432128,0.1531692,2.159255,211,1.4068841,1.5848236,4.6111764299999995,6568,65,20.0,-0.3208804,0.046142578125,0.09269401431083679,2100,-0.5342673648614437,0.2,0.9337621256709099,1e-05,0.0031661605,-0.006115139744360931,0.14038099694880657
