short_mean,return_mean,long_mean,rollout/ep_len_mean,rollout/ep_rew_mean,long_std,short_std,return_std,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,train/clip_fraction
0.65301996,1.6862016,-0.39851135,20.0,3.7376470500000005,1.8017917,0.37068364,0.9833808,106,3325,65,217088,0.026692409068346024,0.07652181468438357,1e-05,-1.6425046928226947,1050,-0.003253495675744489,0.007024559,0.9124856367707253,0.2,0.02470703125
0.6703118,1.7659891,-0.36279362,20.0,3.8452940800000004,1.7525977,0.37946796,1.0003451,107,3357,65,219136,0.009511977434158325,0.0746934811817482,1e-05,-1.6211186677217484,1060,-0.008580786859965883,0.012008472,0.9066266268491745,0.2,0.077197265625
0.66455954,1.643036,-0.3901093,20.0,3.62411763,1.8237544,0.37790588,0.9711286,108,3387,65,221184,0.029685135930776596,0.06991682951920666,1e-05,-1.5839288834482432,1070,-0.00528486285766121,0.0071648313,0.9185876846313477,0.2,0.04501953125
0.67011523,1.6995636,-0.4007256,20.0,3.75205881,1.8547397,0.38196766,0.953062,109,3416,65,223232,-0.01808241382241249,0.07739666563575157,1e-05,-1.6194468587636948,1080,-0.008134023015736602,0.0057227947,0.8978704586625099,0.2,0.051025390625
0.6757374,1.7434496,-0.374758,20.0,3.859705860000001,1.7617576,0.3823303,0.9938856,110,3445,65,225280,0.0028211474418640137,0.06866521568736061,1e-05,-1.6272206246852874,1090,-0.005211856136156712,0.00739492,0.909862220287323,0.2,0.0396484375
0.67257184,1.736339,-0.3766432,20.0,3.7744118099999997,1.8368847,0.3832677,0.9924977,111,3474,65,227328,-0.012005044147372246,0.07153458981774748,1e-05,-1.5979499705135822,1100,-0.006342371585196816,0.008614869,0.9151735305786133,0.2,0.036279296875
0.6745075,1.7193499,-0.41873103,20.0,3.7729411999999996,1.8119575,0.38130158,0.9698366,112,3503,65,229376,0.022937413305044174,0.0759230672963895,1e-05,-1.5682139556854964,1110,-0.00484386759926565,0.008033097,0.9068645611405373,0.2,0.049658203125
0.66534317,1.7884779,-0.41277087,20.0,3.88176466,1.7371042,0.37818205,1.0000153,113,3532,65,231424,0.0029952898621559143,0.06779106036992744,1e-05,-1.5455489862710237,1120,-0.005315143025654834,0.006933911,0.9164907559752464,0.2,0.034814453125
0.68153024,1.7713658,-0.37336096,20.0,3.8229411600000005,1.7828017,0.38790658,1.0240571,114,3561,65,233472,0.0045067742466926575,0.0637991635594517,1e-05,-1.5444638006389142,1130,-0.006003531804890372,0.011677398,0.9261997193098068,0.2,0.053662109375
0.6781612,1.7090435,-0.3945951,20.0,3.7305881899999993,1.6858835,0.39009857,0.967087,115,3590,65,235520,0.02497590333223343,0.08150845405762083,1e-05,-1.5216327980160713,1140,-0.011773276858730242,0.013229583,0.9102843999862671,0.2,0.107666015625
0.6705878,1.6711016,-0.39758143,20.0,3.6873529599999997,1.6470124,0.38160297,0.95108294,116,3618,65,237568,0.024961749091744423,0.07088586478494108,1e-05,-1.4849469605833292,1150,-0.0044816767796874045,0.009641388,0.9140898659825325,0.2,0.03515625
0.67993236,1.7994195,-0.39319295,20.0,3.922647079999999,1.7513616,0.38479716,1.0242321,117,3647,65,239616,0.020668216049671173,0.061346864112420005,1e-05,-1.4633827269077302,1160,-0.005833515281847212,0.0091395,0.9227795228362083,0.2,0.0357421875
0.6758647,1.759562,-0.40389255,20.0,3.8908823800000003,1.7695901,0.38293508,1.0295715,118,3677,65,241664,0.020542098209261894,0.0819823693833314,1e-05,-1.4483993172645568,1170,-0.006433188240043819,0.008660994,0.9081839174032211,0.2,0.055029296875
0.68069273,1.7187433,-0.39874393,20.0,3.80499998,1.6979661,0.38584575,0.9936689,119,3706,65,243712,0.02980562299489975,0.07405217913910747,1e-05,-1.4259108986705542,1180,-0.006450675032101572,0.013385912,0.9117553532123566,0.2,0.071533203125
0.68244404,1.8025382,-0.38189343,20.0,3.9332352399999997,1.84643,0.38842013,1.0225642,120,3734,65,245760,0.02839544042944908,0.07759756079176441,1e-05,-1.4331117745488882,1190,-0.004573274185531773,0.0042849723,0.9096320569515228,0.2,0.0271484375
0.67432106,1.8106068,-0.3837679,20.0,3.8944117400000007,1.7797046,0.38418394,1.0347171,121,3763,65,247808,0.031423419713974,0.07550003444775939,1e-05,-1.466134962439537,1200,-0.0042928484821459275,0.0065154815,0.9161501526832581,0.2,0.027490234375
0.6862255,1.8384137,-0.3560761,20.0,3.96294117,1.663447,0.39099446,1.0414844,122,3792,65,249856,0.04708429425954819,0.08567083964007907,1e-05,-1.4410118877887725,1210,-0.0038834176521049812,0.006031396,0.9091747030615807,0.2,0.027978515625
0.6860761,1.7477376,-0.35118493,20.0,3.824411730000001,1.6536645,0.39231327,0.98227614,123,3821,65,251904,0.046175517141819,0.07982436557067558,1e-05,-1.4457590449601412,1220,-0.002412419095344376,0.006295996,0.9173146039247513,0.2,0.026611328125
0.6702888,1.7017548,-0.38155532,20.0,3.794705879999999,1.7752273,0.379922,0.9685759,124,3850,65,253952,0.04220002517104149,0.06261247119400651,1e-05,-1.4547543071210385,1230,-0.006708453127066605,0.009340101,0.9249685779213905,0.2,0.04853515625
0.67081344,1.6728851,-0.3894285,20.0,3.7567647500000003,1.7354271,0.38190988,0.9794363,125,3879,65,256000,0.014030300080776215,0.06374649740755559,1e-05,-1.466714121773839,1240,-0.009391845246136654,0.009527295,0.9178256615996361,0.2,0.075341796875
0.6766727,1.7220706,-0.37965417,20.0,3.8276470400000004,1.6118656,0.3859172,1.0060087,126,3908,66,258048,0.0423661470413208,0.07156716545578093,1e-05,-1.4499561011791229,1250,-0.005951029156858567,0.0120712,0.9151115119457245,0.2,0.060791015625
0.6799251,1.7848566,-0.3814474,20.0,3.97676468,1.8324159,0.3810415,1.0356143,127,3937,66,260096,0.03426801413297653,0.08786055301898159,1e-05,-1.4490407779812813,1260,-0.003961549440282397,0.008367604,0.8989641442894936,0.2,0.030712890625
0.6808012,1.7108207,-0.3920803,20.0,3.7752941200000008,1.7088324,0.38914463,0.99400175,128,3966,66,262144,-0.0024406537413597107,0.07115503438399173,1e-05,-1.4462445594370366,1270,-0.005150605585367884,0.007592671,0.9253773093223572,0.2,0.03896484375
0.6728164,1.7689626,-0.4017308,20.0,3.85058828,1.7570803,0.3837323,0.9931228,129,3998,66,264192,0.0437898226082325,0.07334292950108648,1e-05,-1.4053731489926578,1280,-0.004939788789488375,0.008155065,0.914114698767662,0.2,0.04873046875
0.6858739,1.7725776,-0.38389534,20.0,3.84,1.769331,0.39238724,1.0044978,130,4029,66,266240,0.02822529897093773,0.06778204552829266,1e-05,-1.3874835535883903,1290,-0.003011976834386587,0.009252431,0.9204081371426582,0.2,0.03642578125
0.6820035,1.7489185,-0.39471197,20.0,3.817941180000001,1.7183329,0.38729188,1.0133698,131,4061,66,268288,0.032305337488651276,0.07789979578810743,1e-05,-1.3971328053623437,1300,-0.003972556549706496,0.007892938,0.9130429178476334,0.2,0.0314453125
0.6874901,1.7756714,-0.36424053,20.0,3.9070588399999995,1.7520158,0.38937488,1.0196078,132,4092,66,270336,0.01809651032090187,0.07710038468940184,1e-05,-1.3901165321469307,1310,-0.0039526950276922435,0.008911717,0.9157525599002838,0.2,0.0498046875
0.6780316,1.7700967,-0.36829162,20.0,3.8614706,1.7725246,0.38448346,0.99519295,133,4124,66,272384,0.02373027428984642,0.08584296428598463,1e-05,-1.3870525021106004,1320,-0.004136298003140837,0.0043676742,0.9083507135510445,0.2,0.035302734375
0.6882379,1.8451214,-0.4114039,20.0,3.9502941300000005,1.7095963,0.39161968,1.031855,134,4156,66,274432,0.024376284331083298,0.06976519384770655,1e-05,-1.3793152246624232,1330,-0.004784154634398874,0.010964317,0.9199444055557251,0.2,0.04892578125
0.6832385,1.7875208,-0.39644367,20.0,3.8820588099999993,1.7603651,0.38724044,1.0100815,135,4187,66,276480,0.014439834281802177,0.0790040111867711,1e-05,-1.4068993132561445,1340,-0.008482668246142567,0.008816007,0.9155969172716141,0.2,0.070166015625
0.6863473,1.8957603,-0.36275607,20.0,4.05764703,1.7318064,0.39287773,1.0542383,136,4218,66,278528,-0.0004448629915714264,0.07277153304894454,1e-05,-1.4185753889381885,1350,-0.008757067896658555,0.011013761,0.9206406027078629,0.2,0.08896484375
0.6926743,1.7408999,-0.38402724,20.0,3.8367647199999997,1.7098274,0.39419845,1.0180427,137,4248,66,280576,0.029560811817646027,0.08502264447160997,1e-05,-1.4093302864581347,1360,-0.005415961524704471,0.007872639,0.9106371477246284,0.2,0.043701171875
0.68650067,1.7708019,-0.41409862,20.0,3.91823528,1.8472368,0.38782698,1.0131752,138,4279,66,282624,0.015362970530986786,0.07572863884270191,1e-05,-1.403436465188861,1370,-0.0071418101520976055,0.009362106,0.9096688106656075,0.2,0.091943359375
0.6909435,1.8392,-0.3596367,20.0,4.014117700000001,1.7429036,0.39129344,1.057666,139,4313,65,284672,0.03102659061551094,0.0711405473353807,1e-05,-1.3980940964072943,1380,-0.004900316706334706,0.008211065,0.9211006164550781,0.2,0.044189453125
0.6865108,1.8029447,-0.3902558,20.0,3.94852941,1.713049,0.38872063,1.0057092,140,4345,65,286720,0.02332763560116291,0.07966209513833747,1e-05,-1.3812331568449736,1390,-0.005288359118276275,0.0068164463,0.9175732582807541,0.2,0.044677734375
0.67975795,1.7563874,-0.43148065,20.0,3.84882362,1.8296268,0.38295615,1.0093329,141,4377,65,288768,0.021758655086159706,0.06276529883034528,1e-05,-1.3929686069488525,1400,-0.002328793570632115,0.005201072,0.9256680607795715,0.2,0.025537109375
0.67467344,1.7221794,-0.40333143,20.0,3.7894117599999992,1.7544203,0.38382474,0.9802249,142,4409,65,290816,0.04419600963592529,0.07048361769411712,1e-05,-1.3839550085365773,1410,-0.0066588805770152245,0.008825411,0.9229941815137863,0.2,0.064453125
0.6892177,1.8756144,-0.3771597,20.0,4.16205882,1.663577,0.39102006,1.0402449,143,4440,65,292864,0.022541454061865807,0.06457432986353524,1e-05,-1.360740489885211,1420,-0.004460384951380547,0.0055420697,0.924745112657547,0.2,0.029150390625
0.69089204,1.7743926,-0.37970304,20.0,3.8808823599999998,1.742913,0.3937294,0.9977003,144,4472,65,294912,0.04184381291270256,0.06799766788026318,1e-05,-1.3488714419305325,1430,-0.003736953722545877,0.0063103917,0.9258149564266205,0.2,0.03720703125
0.69876236,1.8628715,-0.36821193,20.0,4.07764701,1.8045794,0.39658275,1.0526953,145,4503,65,296960,0.008914615958929062,0.06122312237857841,1e-05,-1.3457386579364539,1440,-0.011172361226635985,0.009896966,0.9301279783248901,0.2,0.1001953125
0.67211473,1.7521131,-0.40574646,20.0,3.77294115,1.7256699,0.3870241,0.987267,146,4534,65,299008,0.011514268815517426,0.06832546346122399,1e-05,-1.3363319784402847,1450,-0.007908168266294525,0.007721867,0.9270322993397713,0.2,0.058251953125
0.6820708,1.7754736,-0.3976841,20.0,3.894117619999999,1.7358042,0.38621795,1.0248245,147,4567,65,301056,0.02446446754038334,0.07288247063406743,1e-05,-1.3511949110776187,1460,-0.0056506455424823795,0.008917015,0.9150848537683487,0.2,0.046826171875
0.6823008,1.785097,-0.4041652,20.0,3.91558819,1.8171573,0.38916108,1.0222429,148,4601,65,303104,0.020067472010850906,0.06712322586099617,1e-05,-1.3743698552250863,1470,-0.004526816675206646,0.0053800866,0.9287900626659393,0.2,0.042724609375
0.6692603,1.7808366,-0.42072996,20.0,3.9182352499999995,1.8913534,0.3757344,0.99726486,149,4631,65,305152,0.03005044162273407,0.08012298370013013,1e-05,-1.3340528886765242,1480,-0.00851178238808643,0.011359316,0.9126176163554192,0.2,0.0826171875
0.68381745,1.8364264,-0.37671316,20.0,3.9873529399999996,1.7613245,0.38847086,1.0376688,150,4662,65,307200,0.015565168112516403,0.06775275488034822,1e-05,-1.326575194299221,1490,-0.005532518215477467,0.009246599,0.9232744574546814,0.2,0.055615234375
0.6834098,1.6711749,-0.40681577,20.0,3.7088235399999996,1.6633868,0.39391953,0.9623752,151,4693,65,309248,0.03787299990653992,0.07335582068772055,1e-05,-1.285138700529933,1500,-0.0036687994084786623,0.0050419644,0.9252200797200203,0.2,0.041552734375
0.6866205,1.7240393,-0.3901925,20.0,3.8214705799999997,1.7371734,0.39139992,0.98057693,152,4724,65,311296,0.04405546188354492,0.05800879277521744,1e-05,-1.244120028242469,1510,-0.00338953278696863,0.0060399757,0.9253615140914917,0.2,0.035302734375
0.6856018,1.7968652,-0.3942108,20.0,3.9679411700000005,1.7101204,0.3907598,1.0275775,153,4755,65,313344,0.006087683141231537,0.06848995837499387,1e-05,-1.2231505479663611,1520,-0.006079676329682116,0.007353322,0.9197391122579575,0.2,0.05126953125
0.6872518,1.8039906,-0.3827247,20.0,3.9855881899999996,1.7280096,0.38875484,1.0221756,154,4787,65,315392,0.011392686516046524,0.06534983657184057,1e-05,-1.1804802171885966,1530,-0.005657032382441684,0.0056759026,0.9260778725147247,0.2,0.06513671875
0.6889414,1.8196232,-0.39097476,20.0,4.00147059,1.7182213,0.3911861,1.0351369,155,4819,65,317440,0.01907581463456154,0.07163077037548646,1e-05,-1.1741624500602483,1540,-0.0034468877885956315,0.007649354,0.9201419726014137,0.2,0.031201171875
0.685426,1.7927394,-0.39469233,20.0,3.9111764600000005,1.7017611,0.39200112,0.9969756,156,4850,65,319488,0.027659516781568527,0.07843725272687152,1e-05,-1.1675737431272863,1550,-0.004899882592144422,0.007262001,0.9189527630805969,0.2,0.040380859375
0.698802,1.8388672,-0.38226393,20.0,3.993823509999999,1.6820498,0.3986219,1.0427148,157,4881,65,321536,0.0017011528834700584,0.06429362884955481,1e-05,-1.1889400526881218,1560,-0.004515521641587838,0.0048733316,0.9211313873529434,0.2,0.03056640625
0.6952536,1.8155096,-0.34873548,20.0,3.95088229,1.7031341,0.39481196,1.0060685,158,4913,65,323584,0.023437587544322014,0.07549375091330149,1e-05,-1.1930390801280737,1570,-0.004878918440954294,0.0037648329,0.9221381694078445,0.2,0.039794921875
0.6886474,1.8574164,-0.375005,20.0,4.01852942,1.7611979,0.39334193,1.0112828,159,4944,65,325632,0.01718616485595703,0.05237251444486901,1e-05,-1.1964773658663035,1580,-0.0025097892168560064,0.0039735297,0.9428200572729111,0.2,0.026904296875
0.6901101,1.8259175,-0.3877163,20.0,3.93882353,1.7161798,0.39479065,1.0047345,160,4977,65,327680,0.02356996387243271,0.06333178788772784,1e-05,-1.2057575464248658,1590,-0.007203926163492724,0.008893064,0.9293334856629372,0.2,0.07216796875
0.69162047,1.8492155,-0.38165313,20.0,3.9661764799999997,1.7651321,0.39580536,1.0305896,161,5009,65,329728,0.022281920537352562,0.06564330298569984,1e-05,-1.1753573827445507,1600,-0.0038038994985981843,0.009190856,0.9249424263834953,0.2,0.036328125
0.6852119,1.7844105,-0.4014107,20.0,3.8952940999999996,1.7792935,0.3862358,1.0161027,162,5041,65,331776,0.01724911853671074,0.07568633866030723,1e-05,-1.1860061723738908,1610,-0.006716937143937685,0.006608871,0.9212411418557167,0.2,0.0740234375
0.69443214,1.8101559,-0.3897056,20.0,3.9341177099999993,1.7209979,0.39444542,1.0181593,163,5073,65,333824,0.032937631011009216,0.0669116539764218,1e-05,-1.200000475719571,1620,-0.004278905189130456,0.0068818303,0.9274702370166779,0.2,0.035986328125
0.6929661,1.9195797,-0.40960464,20.0,4.168529360000001,1.8247508,0.39189708,1.0832868,164,5103,65,335872,0.03414781764149666,0.06749454720411449,1e-05,-1.1646031124517322,1630,-0.00472296853113221,0.0057458184,0.9273211434483528,0.2,0.05810546875
0.684845,1.771501,-0.39932802,20.0,3.9082353,1.7091146,0.38601437,1.0231125,165,5134,65,337920,0.010973881930112839,0.0752847081515938,1e-05,-1.1630165670067072,1640,-0.004388114626635797,0.007720348,0.9264559969305992,0.2,0.063720703125
0.69341266,1.8131442,-0.3909148,20.0,3.9585293999999998,1.6059384,0.39694312,1.0184335,166,5165,65,339968,0.06338649988174438,0.07486111263860948,1e-05,-1.15023432970047,1650,-0.0040344458204344845,0.0048956047,0.9157006070017815,0.2,0.034130859375
0.6870345,1.8221967,-0.3923638,20.0,4.0455882800000005,1.7148613,0.38838837,1.0177077,167,5195,65,342016,0.023871012032032013,0.06995030941907317,1e-05,-1.1360794818028808,1660,-0.005546915098966565,0.0049805874,0.9240016713738441,0.2,0.03056640625
0.69228387,1.7794521,-0.38500756,20.0,3.91294118,1.7466643,0.39253387,1.0253928,168,5226,65,344064,0.03396569937467575,0.06690277325105853,1e-05,-1.1124105704948306,1670,-0.006503111556230579,0.007968673,0.9244324564933777,0.2,0.06044921875
0.6889211,1.7719983,-0.41072732,20.0,3.8735294199999997,1.7512695,0.3926021,0.9822926,169,5257,65,346112,0.03509671986103058,0.06342487304355018,1e-05,-1.1129415510222316,1680,-0.007921022018126677,0.007903099,0.9318927377462387,0.2,0.06591796875
0.68811035,1.7490649,-0.41210228,20.0,3.8808823500000007,1.8310825,0.389234,1.0144153,170,5289,65,348160,0.02272900566458702,0.05728501510457136,1e-05,-1.1306828279048204,1690,-0.0036778630965272896,0.0062498953,0.9325161129236221,0.2,0.03291015625
0.6853913,1.7946618,-0.38550812,20.0,3.89323533,1.806968,0.3932644,1.0274894,171,5322,65,350208,0.053999681025743484,0.07562415183056145,1e-05,-1.1412851210683583,1700,-0.00829904338097549,0.007835507,0.9148557186126709,0.2,0.065380859375
0.69140285,1.8546278,-0.38395575,20.0,4.0364706,1.765856,0.39134383,1.0606155,172,5353,65,352256,0.016536347568035126,0.07526016690535471,1e-05,-1.1556679299101233,1710,-0.006020615718443878,0.007876764,0.9176455140113831,0.2,0.0607421875
0.694353,1.80577,-0.37464184,20.0,3.9541176600000005,1.7385395,0.3966105,1.0131991,173,5384,65,354304,0.0071982890367507935,0.0922389720857609,1e-05,-1.16914569362998,1720,-0.0035900040238630027,0.005090042,0.9098288044333458,0.2,0.0291015625
0.696872,1.8343062,-0.39937842,20.0,3.9823529399999997,1.8085442,0.39438087,1.0348326,174,5415,65,356352,0.02184792421758175,0.0675821314973291,1e-05,-1.1499644577503205,1730,-0.004533220318262465,0.006105995,0.9258685484528542,0.2,0.04501953125
0.70012105,1.7938952,-0.39620715,20.0,3.9294117400000004,1.8444752,0.39688703,0.996194,175,5446,65,358400,0.030424587428569794,0.07809467866318301,1e-05,-1.146602811664343,1740,-0.007731912634335458,0.009882024,0.9197467491030693,0.2,0.09658203125
0.6931504,1.8253112,-0.41622937,20.0,3.9341177100000007,1.7556294,0.3976414,1.0307932,176,5478,65,360448,0.021148256957530975,0.06395013448782265,1e-05,-1.1150416681542992,1750,-0.005440560607530643,0.0072393822,0.9288600087165833,0.2,0.051953125
0.6913754,1.8270159,-0.3936854,20.0,3.9749999900000006,1.725334,0.3899457,1.0167652,177,5509,65,362496,0.02613941952586174,0.07305027836700902,1e-05,-1.1447938572615386,1760,-0.004908735817298293,0.003631026,0.9246210157871246,0.2,0.03896484375
0.69929785,1.8322564,-0.3815989,20.0,3.9997058599999997,1.7423143,0.39802852,1.0219868,178,5541,65,364544,0.011893253773450851,0.05739507569815032,1e-05,-1.145087879896164,1770,-0.0041047516337130215,0.0072733695,0.9377349391579628,0.2,0.036474609375
0.6828191,1.7534962,-0.38591623,20.0,3.7897058500000003,1.7526098,0.3907379,1.0002236,179,5573,65,366592,0.02771259844303131,0.0604997918533627,1e-05,-1.1685790602117776,1780,-0.005831424483039882,0.007886247,0.9362042024731636,0.2,0.049853515625
0.69840467,1.8670928,-0.3819762,20.0,4.08205886,1.7374383,0.4004206,1.0467998,180,5605,65,368640,0.01038440689444542,0.07102082325145602,1e-05,-1.2077479183673858,1790,-0.0060953866195632145,0.0063945227,0.9197687804698944,0.2,0.055419921875
0.69028074,1.8072783,-0.38008025,20.0,3.9652941600000005,1.7238728,0.39353248,1.0250158,181,5636,65,370688,0.06510454416275024,0.0879759270523209,1e-05,-1.1852107796818019,1800,-0.006676333908399101,0.00810506,0.9110309705138206,0.2,0.057421875
0.6927492,1.7761579,-0.37347555,20.0,3.8635293799999992,1.7323163,0.39512068,1.0152465,182,5668,65,372736,0.006047725677490234,0.06645322155673057,1e-05,-1.1612081475555898,1810,-0.005011078104143962,0.0046495115,0.9282100722193718,0.2,0.056005859375
0.69725204,1.8868132,-0.39598158,20.0,4.022647109999999,1.790712,0.39875677,1.0447907,183,5701,65,374784,0.09415420144796371,0.07233974931878037,1e-05,-1.1692098893225193,1820,-0.005312242193031125,0.008275948,0.9208323508501053,0.2,0.05322265625
0.69203436,1.8191371,-0.3756521,20.0,3.95294118,1.7695658,0.3949645,1.0337652,184,5733,65,376832,0.005976555868983269,0.06984292186098173,1e-05,-1.1892921764403581,1830,-0.00464290664094733,0.005883158,0.9225169271230698,0.2,0.05732421875
0.69284976,1.8266231,-0.38360456,20.0,3.9411764999999996,1.7704632,0.39659387,1.0208964,185,5764,65,378880,0.007274465635418892,0.06474196328781545,1e-05,-1.1810302525758742,1840,-0.004961649289180059,0.008197721,0.9282654151320457,0.2,0.05
0.6892145,1.8211584,-0.39975205,20.0,3.9758823000000008,1.7381743,0.3927736,1.0152578,186,5796,65,380928,0.010864315554499626,0.06383711892412976,1e-05,-1.1985222190618514,1850,-0.007409052160801366,0.006749323,0.9300453662872314,0.2,0.05771484375
0.7006919,1.8015778,-0.36662948,20.0,3.9344117600000006,1.6769778,0.39913207,1.0159402,187,5829,65,382976,-0.00332660973072052,0.06701084685628303,1e-05,-1.2022235542535782,1860,-0.0045618690404808145,0.00449678,0.9271983504295349,0.2,0.062353515625
0.6860827,1.8310945,-0.39512342,20.0,3.9602940899999997,1.717446,0.39050263,1.0192022,188,5861,65,385024,0.02289794757962227,0.0651425108721014,1e-05,-1.189554464817047,1870,-0.0033341084301355293,0.002451667,0.9302062094211578,0.2,0.01611328125
0.69247603,1.8411385,-0.3750238,20.0,3.9699999799999994,1.773894,0.3958117,1.0391302,189,5892,65,387072,0.039718400686979294,0.06713883650372736,1e-05,-1.1702216148376465,1880,-0.004698034850298427,0.009970257,0.9243784323334694,0.2,0.068994140625
0.7004067,1.8761225,-0.3835877,20.0,4.072058800000001,1.7415465,0.4003818,1.0845715,190,5923,65,389120,0.02201167866587639,0.08089227532618679,1e-05,-1.208321863785386,1890,-0.006151223546476103,0.0068444554,0.9173627719283104,0.2,0.040771484375
0.68843496,1.8354788,-0.38919872,20.0,4.0041176499999995,1.7704796,0.39202747,1.0272232,191,5954,65,391168,0.002021508291363716,0.09222792547079735,1e-05,-1.1657669804990292,1900,-0.00491731713846093,0.0077108108,0.91127610206604,0.2,0.059619140625
0.69680274,1.8902242,-0.36900973,20.0,4.07117647,1.7756404,0.39810446,1.0401738,192,5985,65,393216,0.018388953059911728,0.06304845203412697,1e-05,-1.1478306947275996,1910,-0.0065349249314749615,0.00990943,0.9282870814204216,0.2,0.074951171875
0.69616807,1.8133541,-0.39024413,20.0,3.982352889999999,1.7934003,0.3958481,1.0092974,193,6017,65,395264,0.019104916602373123,0.06951714823953807,1e-05,-1.1102490868419408,1920,-0.005831706165918149,0.009419765,0.9264868199825287,0.2,0.04345703125
0.6938343,1.8319199,-0.35592532,20.0,3.9564705699999996,1.6734912,0.39674702,1.01344,194,6049,65,397312,0.013845223933458328,0.05230428307550028,1e-05,-1.103262260183692,1930,-0.003319515509065241,0.0028441781,0.9399931132793427,0.2,0.031787109375
0.69975364,1.8558853,-0.403766,20.0,4.04882355,1.7950228,0.39952788,1.0412345,195,6081,65,399360,0.02653350494801998,0.05923636603401974,1e-05,-1.1049015222117304,1940,-0.004542154664522968,0.0034937211,0.9357951283454895,0.2,0.036083984375
0.690013,1.8037753,-0.39933062,20.0,3.8935294099999997,1.8166265,0.39243585,1.0270028,196,6113,65,401408,0.039408765733242035,0.06607122839195653,1e-05,-1.1341554392129183,1950,-0.006870645910385065,0.009475606,0.9322488754987717,0.2,0.082177734375
0.69908845,1.8662372,-0.38919988,20.0,4.04441175,1.7216198,0.3990953,1.0645735,197,6144,65,403456,0.018813230097293854,0.06818074295879342,1e-05,-1.1000978229567409,1960,-0.005875291180564091,0.0060910434,0.9265012294054031,0.2,0.049951171875
0.6997928,1.813931,-0.3917548,20.0,4.012647100000001,1.6946193,0.39865425,1.0099046,198,6174,65,405504,-0.0035030581057071686,0.07994582576211542,1e-05,-1.0950937712565065,1970,-0.004404179658740759,0.0056113238,0.9180581495165825,0.2,0.021142578125
0.69349086,1.8298897,-0.39738372,20.0,3.9323529099999996,1.8235449,0.39642477,1.0256013,199,6205,65,407552,0.036756161600351334,0.05388020246755332,1e-05,-1.1154088366776704,1980,-0.0035821256387862377,0.0046438924,0.9395753517746925,0.2,0.043896484375
0.69272876,1.8094201,-0.36789995,20.0,3.9526470500000004,1.8376094,0.3944241,1.0197135,200,6237,65,409600,0.04585059732198715,0.06936866088653915,1e-05,-1.1161655813455582,1990,-0.0037082293682033198,0.0065899612,0.925168052315712,0.2,0.03603515625
0.69986904,1.905432,-0.39826995,20.0,4.02911766,1.7965181,0.3991903,1.0537994,201,6270,65,411648,-0.002476640045642853,0.06722721796249971,1e-05,-1.122927663475275,2000,-0.005450522666797042,0.006340242,0.9292826056480408,0.2,0.039990234375
0.7048046,1.8934133,-0.3788774,20.0,4.08558821,1.7646766,0.4025698,1.057764,202,6301,65,413696,0.025851354002952576,0.0637678836705163,1e-05,-1.1242672059684993,2010,-0.0051136576570570465,0.010074098,0.9295640885829926,0.2,0.05869140625
0.70098126,1.9101369,-0.41237283,20.0,4.091764720000001,1.7384489,0.4005146,1.0565242,203,6332,65,415744,0.019676150754094124,0.0717815856798552,1e-05,-1.135997581295669,2020,-0.0045798211940564215,0.0075022103,0.9294837042689323,0.2,0.052734375
0.70204574,1.8594424,-0.37603953,20.0,4.02911761,1.7566848,0.39915434,1.0460132,204,6363,65,417792,0.05378469079732895,0.07128226075437852,1e-05,-1.1309963015839457,2030,-0.002243398915743455,0.0064328136,0.9293835088610649,0.2,0.032421875
0.70091987,1.8487985,-0.3698245,20.0,4.0479411700000005,1.7263908,0.3972621,1.0307403,205,6393,65,419840,0.04030361771583557,0.06667422447935678,1e-05,-1.1254207216203214,2040,-0.005299350027053151,0.0038848384,0.9316355139017105,0.2,0.05302734375
0.70136654,1.9403603,-0.37796456,20.0,4.2002941400000005,1.7221934,0.39913464,1.0666375,206,6424,65,421888,0.007889185100793839,0.05943948286003433,1e-05,-1.13550766967237,2050,-0.0041819531848886985,0.0070939325,0.9381484612822533,0.2,0.04501953125
0.6921766,1.8676865,-0.4100656,20.0,4.02470588,1.7539083,0.39408758,1.0529531,207,6455,65,423936,0.019999587908387184,0.07091628447524272,1e-05,-1.1033108685165645,2060,-0.006027802493190393,0.006891324,0.9313907027244568,0.2,0.052197265625
0.6939261,1.9260685,-0.39509067,20.0,4.157941190000001,1.7742428,0.39725977,1.0738864,208,6486,65,425984,0.019898641854524612,0.07234074169537053,1e-05,-1.1270253650844098,2070,-0.00585074358532438,0.006236641,0.9279695078730583,0.2,0.04482421875
0.7058962,1.9252263,-0.37597215,20.0,4.14352945,1.6977447,0.40235072,1.091387,209,6517,65,428032,0.018233967944979668,0.07170311405789107,1e-05,-1.1254087587818504,2080,-0.00476582545961719,0.0034860915,0.928971417248249,0.2,0.037255859375
0.6912042,1.85093,-0.37280625,20.0,3.99411762,1.711548,0.39456597,1.0129912,210,6548,65,430080,0.04541941359639168,0.08892398755415343,1e-05,-1.1332899052649736,2090,-0.005049733893247321,0.004469159,0.917294017970562,0.2,0.054931640625
